volumen,hidrologia,tiempo,turbinado,energia_turbinada,energia_eolica,energia_solar,energia_biomasa,energia_renovable,energia_termico_bajo,energia_termico_alto,costo_termico,ingreso_exportacion,demanda,demanda_residual,aportes,vertimiento,costo_vertimiento,action,reward
45000.0,2,0,6822.144,258888.0,89498.12267082525,10847.177165782274,14205.472175438588,114550.7720120461,0.0,0.0,0.0,0.0,262804.7277197107,148253.95570766457,1180.872,0,0,1.0,0.0
39358.728,2,1,6822.144,258888.0,92140.0921373727,11271.621322419545,14859.639049122809,118271.35250891506,0.0,0.0,0.0,0.0,259686.40768585046,141415.0551769354,1942.9804800000004,0,0,1.0,0.0
34479.56448,3,2,6822.144,258888.0,90659.82803868594,11002.30343492352,14518.368923684202,116180.50039729367,0.0,0.0,0.0,0.0,284769.89501704235,168589.3946197487,1924.776,0,0,1.0,0.0
29582.196480000002,3,3,6822.144,258888.0,90554.62452678141,10732.967364716964,14566.054130701754,115853.64602220013,0.0,0.0,0.0,0.0,322835.61778332083,206981.97176112072,5023.34784,0,0,1.0,0.0
27783.40032,4,4,6822.144,258888.0,85031.2477209428,10716.475757573358,14637.513606140346,110385.2370846565,0.0,0.0,0.0,0.0,286307.0950337339,175921.85794907738,5447.312639999999,0,0,1.0,0.0
26408.56896,4,5,6822.144,258888.0,87807.04803662449,10608.470938362425,14628.308548245614,113043.82752323252,0.0,0.0,0.0,0.0,271219.28310519754,158175.455581965,1355.2358400000003,0,0,1.0,0.0
20941.6608,2,6,6822.144,258888.0,84982.77061434375,10693.418996498953,14763.392324561399,110439.5819354041,0.0,0.0,0.0,0.0,321077.5259995257,210637.94406412158,2056.25952,0,0,1.0,0.0
16175.77632,3,7,6822.144,258888.0,85986.18983175584,10551.754537368377,15309.599851754381,111847.5442208786,0.0,0.0,0.0,0.0,252554.57466723176,140707.03044635316,5318.3088,0,0,1.0,0.0
14671.94112,4,8,6822.144,258888.0,84086.47588357603,10205.677110637433,15594.137738596493,109886.29073280995,0.0,0.0,0.0,0.0,265760.2853988617,155873.99466605173,5005.143360000001,0,0,1.0,0.0
12854.940480000001,4,9,6822.144,258888.0,87138.50521512776,10242.880464036181,15899.251240350874,113280.63691951481,0.0,0.0,0.0,0.0,249845.74404958336,136565.10713006853,5318.42976,0,0,1.0,0.0
11351.22624,4,10,6822.144,258888.0,88685.74475373808,9824.855155326186,16000.966926315783,114511.56683538006,0.0,0.0,0.0,0.0,245944.61459545797,131433.04776007793,4668.63264,0,0,1.0,0.0
9197.71488,4,11,6822.144,258888.0,92209.90206906515,9278.029588771047,15795.58666754386,117283.51832538006,0.0,0.0,0.0,0.0,248808.4569794967,131524.93865411665,2201.10912,0,0,1.0,0.0
4576.679999999999,3,12,4576.679999999999,173676.71099290779,92859.18840188251,9169.003791343186,18456.2665437649,120484.4587369906,0.0,0.0,0.0,0.0,256892.32059668744,136407.86185969686,2605.7808,0,0,1.0,0.0
2605.7808,3,13,2605.7808,98884.6585106383,95290.58732603819,8530.480186850396,33050.70162164341,136871.76913453202,0.0,0.0,0.0,0.0,232816.40974702346,95944.64061249144,1772.48736,0,0,1.0,0.0
1772.48736,2,14,1772.48736,67262.68276595745,99999.6553362952,7882.442787928107,33192.07652152284,141074.17464574613,38285.933661706906,0.0,3828593.3661706904,0.0,246622.79107341048,105548.61642766435,2025.95904,0,0,1.0,-3.8285933661706903
2025.95904,2,15,2025.95904,76881.47361702127,95416.92842546562,8111.724699108436,33118.516723145774,136647.16984771984,35659.59234240807,0.0,3565959.2342408067,0.0,249188.23580714918,112541.06595942934,978.5663999999999,0,0,1.0,-3.5659592342408066
978.5663999999999,1,16,978.5663999999999,37134.82127659574,100470.00745115177,7424.9501238408375,23369.852297572706,131264.80987256533,83352.75762700751,0.0,8335275.7627007505,0.0,251752.38877616858,120487.57890360325,1064.0246399999999,0,0,1.0,-8.33527576270075
1064.0246399999999,1,17,1064.0246399999999,40377.806595744674,98434.05050166651,6757.079140633997,21224.44183295923,126415.57147525974,84000.0,2715.8107242403203,9214743.217272095,0.0,253509.18879524473,127093.61731998499,1184.5691686956523,0,0,1.0,-9.214743217272096
1184.5691686956523,1,18,1184.5691686956523,44952.25297872341,98975.04493142634,6723.902763309068,25968.47947897232,131667.42717370772,82892.33929623076,0.0,8289233.929623076,0.0,259512.0194486619,127844.59227495416,465.2726400000001,0,0,1.0,-8.289233929623077
465.2726400000001,0,19,465.2726400000001,17656.253404255323,98037.6221467726,6354.5806597072415,34253.7348904101,138645.93769688995,84000.0,29356.640222402493,17206992.066720746,0.0,269658.83132354775,131012.89362665781,510.63264000000004,0,0,1.0,-17.206992066720748
510.63264000000004,0,20,510.63264000000004,19377.583191489364,97409.03202198535,5966.749727093678,35096.533702179564,138472.3154512586,84000.0,39872.723400029005,20361817.0200087,0.0,281722.62204277696,143250.30659151837,624.93984,0,0,1.0,-20.3618170200087
624.93984,0,21,624.93984,23715.33425531915,98814.04396127017,5886.59032116912,34915.35802257658,139615.99230501588,84000.0,34409.380188520445,18722814.056556135,0.0,281740.7067488555,142124.7144438396,710.3980799999999,0,0,1.0,-18.722814056556135
710.3980799999999,0,22,710.3980799999999,26958.31957446808,98220.28704362443,5700.530551199278,35017.87632551271,138938.69392033643,84000.0,26627.54731505974,16388264.194517922,0.0,276524.56080986426,137585.86688952782,763.4995200000001,0,0,1.0,-16.388264194517923
763.4995200000001,0,23,763.4995200000001,28973.422978723407,98854.63909287953,5691.159953817383,35550.51846960261,140096.31751629955,84000.0,25011.396802331627,15903419.040699488,0.0,278081.1372973546,137984.81978105503,959.2864278260871,0,0,1.0,-15.903419040699488
959.2864278260871,0,24,959.2864278260871,36403.18127659575,104690.69883044781,5569.164730104099,36640.267961321035,146900.13152187294,84000.0,23022.462278902647,15306738.683670795,0.0,290325.77507737133,143425.6435554984,5378.244479999999,0,0,1.0,-15.306738683670794
5378.244479999999,3,25,5378.244479999999,204094.63021276594,104382.0148129037,5429.313546577172,36310.39745348857,146121.72581296944,0.0,0.0,0.0,0.0,329525.6672677294,183403.94145475997,6003.06336,0,0,1.0,0.0
6003.06336,3,26,6003.06336,227805.37425531916,106816.05281652318,5738.184090648205,34600.92987232152,147155.16677949292,0.0,0.0,0.0,0.0,313822.97533251636,166667.80855302344,4463.00064,0,0,1.0,0.0
4463.00064,2,27,4463.00064,169362.78531914894,105570.85574992995,5961.318488980013,35113.18863366362,146645.3628725736,0.0,0.0,0.0,0.0,309256.58704763796,162611.22417506436,8489.88,0,0,1.0,0.0
8489.88,4,28,6822.144,258888.0,108730.43283364398,5763.893484376082,34304.426268943746,148798.75258696382,0.0,0.0,0.0,0.0,302204.84344165475,153406.09085469093,8967.24864,0,0,1.0,0.0
10634.984639999999,4,29,6822.144,258888.0,105710.5229317552,6405.6144499270995,34658.5686623392,146774.7060440215,0.0,0.0,0.0,0.0,310085.89999781986,163311.19395379836,8884.814400000001,0,0,1.0,0.0
12697.65504,4,30,6822.144,258888.0,106832.62021303737,6755.84926381601,35019.157293632656,148607.62677048604,0.0,0.0,0.0,0.0,309859.84117183584,161252.2144013498,5014.3968,0,0,1.0,0.0
10889.90784,3,31,6822.144,258888.0,112963.317808136,6912.495966710932,34636.09143758985,154511.90521243677,0.0,0.0,0.0,0.0,313334.6882683898,158822.783055953,3733.3094399999995,0,0,1.0,0.0
7801.073279999999,2,32,6822.144,258888.0,111681.42711469864,6849.887804579319,34441.76708218248,152973.08200146045,0.0,0.0,0.0,0.0,323460.8319077568,170487.74990629635,7818.43104,0,0,1.0,0.0
8797.36032,4,33,6822.144,258888.0,107779.19993502216,7307.814717086226,32995.00888109761,148082.023533206,0.0,0.0,0.0,0.0,268285.6854262847,120203.66189307868,7588.78848,0,0,1.0,0.0
9564.004799999999,4,34,6822.144,258888.0,108649.10494879776,7909.894347552579,32997.27884153994,149556.27813789027,0.0,0.0,0.0,0.0,307847.2717382175,158290.99360032723,4375.788479999999,0,0,1.0,0.0
7117.649279999998,3,35,6822.144,258888.0,109305.83774373586,7929.533467364118,32767.710565039084,150003.08177613906,0.0,0.0,0.0,0.0,292657.4103968069,142654.32862066783,3309.64704,0,0,1.0,0.0
3605.1523199999974,2,36,3605.1523199999974,136808.99638297863,114300.0067239174,8524.156211579264,32083.372775819946,154907.5357113166,0.0,0.0,0.0,0.0,257389.65001385214,102482.11430253554,2419.56288,0,0,1.0,0.0
2419.56288,1,37,2419.56288,91818.02595744681,116709.79191836771,8237.11335634511,32138.754736952975,157085.6600116658,754.7521960841259,0.0,75475.21960841259,0.0,249658.43816519674,92572.77815353093,2885.5008,0,0,1.0,-0.0754752196084126
2885.5008,1,38,2885.5008,109499.52553191489,116894.20438616359,8752.13665806451,31710.193294999768,157356.53433922786,0.0,0.0,0.0,0.0,266581.84776072385,109225.31342149599,4718.22624,0,0,1.0,0.0
4718.22624,2,39,4718.22624,179048.13425531914,110322.89665027641,9054.746042873534,31879.889942467347,151257.5326356173,0.0,0.0,0.0,0.0,252666.95819786482,101409.42556224752,3225.03552,0,0,1.0,0.0
3225.03552,1,40,3225.03552,122384.25276595744,108176.90193784745,9864.239537116413,31227.34317938806,149268.48465435192,131.04686748873792,0.0,13104.686748873792,0.0,271783.7842877981,122515.29963344618,10239.203520000001,0,0,1.0,-0.013104686748873792
10239.203520000001,4,41,6822.144,258888.0,104422.57659378197,10529.749504988575,31504.85887353122,146457.18497230177,0.0,0.0,0.0,0.0,248687.03109582508,102229.84612352331,6257.079360000001,0,0,1.0,0.0
9674.138880000002,3,42,6822.144,258888.0,107996.14741250093,10636.545500075908,30752.21296938665,149384.9058819635,0.0,0.0,0.0,0.0,241845.84513918724,92460.93925722374,5746.2048,0,0,1.0,0.0
8598.199680000002,3,43,6822.144,258888.0,108368.16162633839,10773.160558117666,31590.321507513345,150731.6436919694,0.0,0.0,0.0,0.0,243031.68515206288,92300.04146009349,9689.5008,0,0,1.0,0.0
11465.556480000001,4,44,6822.144,258888.0,102923.50995295042,10848.06160390814,32262.107988332133,146033.67954519068,0.0,0.0,0.0,0.0,254923.67116354554,108889.99161835486,8834.9184,0,0,1.0,0.0
13478.330880000001,4,45,6822.144,258888.0,104473.43194198546,10923.442250445485,32514.58053801845,147911.4547304494,0.0,0.0,0.0,0.0,279482.70201845607,131571.24728800668,8826.569530434783,0,0,1.0,0.0
15482.756410434784,4,46,6822.144,258888.0,104133.89710660212,11090.618849065764,32307.28314069009,147531.79909635798,0.0,0.0,0.0,0.0,252816.80290537444,105285.00380901646,8304.450949565216,0,0,1.0,0.0
16965.06336,4,47,6822.144,258888.0,101779.74723093814,11212.704877708185,34387.941797698426,147380.39390634475,0.0,0.0,0.0,0.0,252882.6829060886,105502.28899974385,7237.533787826086,0,0,1.0,0.0
17380.453147826087,4,48,6822.144,258888.0,99174.28621582552,11568.319282368753,35193.49844685015,145936.10394504442,0.0,0.0,0.0,0.0,287600.151518364,141664.04757331955,7203.34944,0,0,1.0,0.0
17761.65858782609,4,49,6822.144,258888.0,99338.40944907123,11291.319964265569,34924.236809625756,145553.96622296254,0.0,0.0,0.0,0.0,269981.77250352496,124427.80628056242,2792.4220800000003,0,0,1.0,0.0
13731.936667826089,3,50,6822.144,258888.0,97313.17091924294,11329.20102259438,35295.99925486828,143938.37119670562,0.0,0.0,0.0,0.0,272941.20547683694,129002.83428013133,2376.9849600000002,0,0,1.0,0.0
9286.777627826088,3,51,6822.144,258888.0,94055.30850885545,11043.135413804714,35184.48269391482,140282.926616575,0.0,0.0,0.0,0.0,281570.19380582887,141287.26718925388,1130.25024,0,0,1.0,0.0
3594.883867826088,2,52,3594.883867826088,136419.3272340426,92467.96306251167,11350.593319777001,36432.24441620002,140250.8007984887,1859.1771356415702,0.0,185917.71356415702,0.0,278529.30516817287,138278.50436968417,635.6448,0,0,1.0,-0.185917713564157
635.6448,1,53,635.6448,24121.568085106384,92077.1464552851,11269.442481945203,36251.92264326596,139598.51158049627,84000.0,25551.181804113265,16065354.54123398,0.0,273271.2614697159,133672.74988921965,386.83007999999995,0,0,1.0,-16.06535454123398
386.83007999999995,0,54,386.83007999999995,14679.500425531913,90611.44799048477,11377.655082999983,36257.837276160855,138246.94034964562,84000.0,61860.57792925005,26958173.378775015,0.0,298787.0187044276,160540.07835478196,423.36,0,0,1.0,-26.958173378775015
423.36,0,55,423.36,16065.744680851065,88359.82409203946,11416.239695997296,35889.021960530175,135665.08574856693,84000.0,101777.90699952046,38933372.09985614,0.0,337508.73742893845,201843.65168037152,1998.9849600000002,0,0,1.0,-38.933372099856136
1998.9849600000002,3,56,1998.9849600000002,75857.85617021278,86433.12223115128,11103.806498983273,36190.64757729516,133727.57630742973,84000.0,6765.277189258879,10429583.156777663,0.0,300350.7096669014,166623.13335947166,5447.312639999999,0,0,1.0,-10.429583156777664
5447.312639999999,4,57,5447.312639999999,206715.64170212764,83446.21612304743,11016.439249456647,36716.177360995935,131178.8327335,0.0,0.0,0.0,0.0,285002.88576632284,153824.05303282285,2328.90336,0,0,1.0,0.0
2328.90336,3,58,2328.90336,88377.6614893617,86948.75525617333,11243.952255964494,36381.77820882268,134574.4857209605,84000.0,10005.22328325134,11401566.984975401,0.0,316957.37049357354,182382.88477261303,2160.70848,0,0,1.0,-11.401566984975402
2160.70848,3,59,2160.70848,81994.97063829786,86270.37463503586,11112.640300029934,36456.29165863506,133839.30659370084,49676.346570180714,0.0,4967634.657018071,0.0,265510.6238021794,131671.31720847858,5123.805120000001,0,0,1.0,-4.967634657018071
5123.805120000001,4,60,5123.805120000001,194439.1176595745,85204.61999868434,10813.929831108317,36624.74911774642,132643.29894753906,0.0,0.0,0.0,0.0,281972.74176677316,149329.4428192341,5005.143360000001,0,0,1.0,0.0
5005.143360000001,4,61,5005.143360000001,189936.11893617024,88086.69888007017,10519.022792061409,36456.39532520748,135062.11699733906,0.0,0.0,0.0,0.0,279449.81181051274,144387.69481317367,5318.42976,0,0,1.0,0.0
5318.42976,4,62,5318.42976,201824.77,89008.36410817421,10162.96838403011,34108.82822734285,133280.1607195472,0.0,0.0,0.0,0.0,263261.01125784824,129980.85053830105,2392.64928,0,0,1.0,0.0
2392.64928,3,63,2392.64928,90796.70361702128,89463.04536756715,9972.615210240887,33820.55439699758,133256.2149748056,35239.7340889871,0.0,3523973.40889871,0.0,259292.65268081398,126036.43770600838,2127.32352,0,0,1.0,-3.52397340889871
2127.32352,3,64,2127.32352,80728.07191489362,94891.81835942433,9563.104142878781,33635.805140418444,138090.72764272155,29935.364451740068,0.0,2993536.4451740067,0.0,248754.16400935524,110663.43636663369,1709.1648,0,0,1.0,-2.9935364451740067
1709.1648,2,65,1709.1648,64859.70638297872,94289.04168629115,9295.735461339134,35191.04599428708,138775.82314191735,66793.49366597038,0.0,6679349.366597038,0.0,270429.02319086646,131653.2000489491,1772.48736,0,0,1.0,-6.679349366597037
1772.48736,2,66,1772.48736,67262.68276595745,92626.97625037367,8700.199318007642,35498.240488386815,136825.41605676812,55815.57595687099,0.0,5581557.595687099,0.0,259903.67477959656,123078.25872282844,2038.84128,0,0,1.0,-5.581557595687099
2038.84128,2,67,2038.84128,77370.33127659575,94836.57389358795,7972.95051741626,35494.42107808353,138303.94548908772,44308.23957504619,0.0,4430823.957504619,0.0,259982.51634072966,121678.57085164194,998.5852799999999,0,0,1.0,-4.430823957504619
998.5852799999999,1,68,998.5852799999999,37894.5014893617,93489.92244418705,7886.580423981958,30304.0610313741,131680.5638995431,84000.0,9017.106625330489,11105131.987599146,0.0,262592.1720142353,130911.60811469218,2362.6512,0,0,1.0,-11.105131987599146
2362.6512,2,69,2362.6512,89658.33085106382,99055.78688356072,7202.4720605141165,23179.4313984164,129437.69034249125,39157.23690632096,0.0,3915723.6906320965,0.0,258253.25809987602,128815.56775738478,5128.34112,0,0,1.0,-3.9157236906320967
5128.34112,3,70,5128.34112,194611.25063829788,100802.10191017616,6848.619997839734,24103.361806967885,131754.08371498378,0.0,0.0,0.0,0.0,272176.6777959837,140422.5940809999,4862.41056,0,0,1.0,0.0
4862.41056,3,71,4862.41056,184519.66787234045,101712.86540940804,6592.239287264835,35807.85017270486,144112.95486937772,0.0,0.0,0.0,0.0,273093.8679571654,128980.91308778769,2806.0300799999995,0,0,1.0,0.0
2806.0300799999995,2,72,2806.0300799999995,106483.75574468084,98902.87783107659,6313.8888173883415,37372.87064236574,142589.63729083067,34342.149299997065,0.0,3434214.9299997063,0.0,283415.54233550857,140825.9050446779,1683.70272,0,0,1.0,-3.4342149299997065
1683.70272,1,73,1683.70272,63893.466595744685,94681.16623634899,6226.619440106171,37637.072097554694,138544.85777400984,84000.0,9248.906956123188,11174672.086836956,0.0,295687.2313258777,157142.37355186787,2072.28672,0,0,1.0,-11.174672086836956
