volumen,hidrologia,tiempo,volumen_turbinado,energia_hidro,energia_eolica,energia_solar,energia_biomasa,energia_renovable,energia_termico_bajo,energia_termico_alto,energia_exportada,costo_termico,ingreso_exportacion,demanda,demanda_residual,fraccion_turbinado,qt_max_fisico,energia_hidro_max_frac,energia_hidro_obj,aportes,vertimiento,TimeLimit.truncated,action,reward,terminal_observation
45000.0,2,0,3906.7466796734866,148253.95570766457,89498.12267082525,10847.177165782274,14205.472175438588,114550.7720120461,0.0,0.0,-0.0,0.0,-0.0,262804.7277197107,148253.95570766457,1.0,6822.144,258888.0,148253.95570766457,689.04864,0.0,False,1,-0.0,
41782.30196032651,1,1,3726.5298900876005,141415.0551769354,92140.0921373727,11271.621322419545,14859.639049122809,118271.35250891506,0.0,0.0,-0.0,0.0,-0.0,259686.40768585046,141415.0551769354,1.0,6822.144,258888.0,141415.0551769354,679.1904,0.0,False,1,-0.0,
38734.96247023891,1,2,4442.620465099776,168589.3946197487,90659.82803868594,11002.30343492352,14518.368923684202,116180.50039729367,0.0,0.0,-0.0,0.0,-0.0,284769.89501704235,168589.3946197487,1.0,6822.144,258888.0,168589.3946197487,411.9897599999999,0.0,False,1,-0.0,
34704.33176513913,0,3,5454.330895052297,206981.97176112072,90554.62452678141,10732.967364716964,14566.054130701754,115853.64602220013,0.0,0.0,-0.0,0.0,-0.0,322835.61778332083,206981.97176112072,1.0,6822.144,258888.0,206981.97176112072,406.6675200000001,0.0,False,1,-0.0,
29656.668390086834,0,4,4635.843483190223,175921.85794907738,85031.2477209428,10716.475757573358,14637.513606140346,110385.2370846565,0.0,0.0,-0.0,0.0,-0.0,286307.0950337339,175921.85794907738,1.0,6822.144,258888.0,175921.85794907738,435.8188799999999,0.0,False,1,-0.0,
25456.64378689661,0,5,4168.195262993144,158175.455581965,87807.04803662449,10608.470938362425,14628.308548245614,113043.82752323252,0.0,0.0,-0.0,0.0,-0.0,271219.28310519754,158175.455581965,1.0,6822.144,258888.0,158175.455581965,454.5072,0.0,False,1,-0.0,
21742.955723903466,0,6,5550.672052275048,210637.9440641216,84982.77061434375,10693.418996498953,14763.392324561399,110439.5819354041,0.0,0.0,2.9103830456733704e-11,0.0,0.0,321077.5259995257,210637.94406412158,1.0,6822.144,258888.0,210637.94406412158,431.22240000000005,0.0,False,1,-0.0,
16623.506071628417,0,7,3707.87222087314,140707.03044635316,85986.18983175584,10551.754537368377,15309.599851754381,111847.5442208786,0.0,0.0,-0.0,0.0,-0.0,252554.57466723176,140707.03044635316,1.0,6822.144,258888.0,140707.03044635316,399.77279999999996,0.0,False,1,-0.0,
13315.406650755278,0,8,4107.547810122666,155873.99466605173,84086.47588357603,10205.677110637433,15594.137738596493,109886.29073280995,0.0,0.0,-0.0,0.0,-0.0,265760.2853988617,155873.99466605173,1.0,6822.144,258888.0,155873.99466605173,475.19136000000003,0.0,False,1,-0.0,
9683.050200632613,0,9,3598.7254187786,136565.10713006853,87138.50521512776,10242.880464036181,15899.251240350874,113280.63691951481,0.0,0.0,-0.0,0.0,-0.0,249845.74404958336,136565.10713006853,1.0,6822.144,258888.0,136565.10713006853,462.12768,0.0,False,1,-0.0,
6546.452461854013,0,10,0.0,0.0,88685.74475373808,9824.855155326186,16000.966926315783,114511.56683538006,84000.0,47433.04776007793,-0.0,22629914.328023378,-0.0,245944.61459545797,131433.04776007793,0.0,0.0,0.0,0.0,449.91334956521735,0.0,False,0,-22.629915237426758,
6996.36581141923,0,11,3465.90831204826,131524.93865411665,92209.90206906515,9278.029588771047,15795.58666754386,117283.51832538006,0.0,0.0,-0.0,0.0,-0.0,248808.4569794967,131524.93865411665,1.0,6822.144,258888.0,131524.93865411665,496.72224000000006,0.0,False,1,-0.0,
4027.1797393709703,0,12,3594.581735495503,136407.86185969686,92859.18840188251,9169.003791343186,18456.2665437649,120484.4587369906,0.0,0.0,-0.0,0.0,-0.0,256892.32059668744,136407.86185969686,1.0,4027.1797393709703,152824.17204419486,136407.86185969686,468.1152,0.0,False,1,-0.0,
900.7132038754673,0,13,0.0,0.0,95290.58732603819,8530.480186850396,33050.70162164341,136871.76913453202,84000.0,11944.640612491436,-0.0,11983392.183747431,-0.0,232816.40974702346,95944.64061249144,0.0,0.0,0.0,0.0,428.8032,0.0,False,0,-11.983391761779785,
1329.5164038754674,0,14,0.0,0.0,99999.6553362952,7882.442787928107,33192.07652152284,141074.17464574613,84000.0,21548.616427664354,-0.0,14864584.928299306,-0.0,246622.79107341048,105548.61642766435,0.0,0.0,0.0,0.0,456.26112,0.0,False,0,-14.864584922790527,
1785.7775238754675,0,15,1785.7775238754675,67767.02039726397,95416.92842546562,8111.724699108436,33118.516723145774,136647.16984771984,44774.04556216537,0.0,-0.0,4477404.556216537,-0.0,249188.23580714918,112541.06595942934,0.9106662273406982,1785.7775238754675,67767.02039726397,67767.02039726397,998.5852799999999,0.0,False,0,-4.477404594421387,
998.5852799999999,1,16,998.5852799999999,37894.5014893617,100470.00745115177,7424.9501238408375,23369.852297572706,131264.80987256533,82593.07741424156,0.0,-0.0,8259307.741424156,-0.0,251752.38877616858,120487.57890360325,1.0,998.5852799999999,37894.5014893617,37894.5014893617,2325.8188800000003,0.0,False,1,-8.259307861328125,
2325.8188800000003,2,17,2325.8188800000003,88260.6110638298,98434.05050166651,6757.079140633997,21224.44183295923,126415.57147525974,38833.00625615519,0.0,-0.0,3883300.625615519,-0.0,253509.18879524473,127093.61731998499,1.0,2325.8188800000003,88260.6110638298,88260.6110638298,1184.5691686956523,0.0,False,1,-3.883300542831421,
1184.5691686956523,1,18,1184.5691686956523,44952.25297872341,98975.04493142634,6723.902763309068,25968.47947897232,131667.42717370772,82892.33929623076,0.0,-0.0,8289233.929623076,-0.0,259512.0194486619,127844.59227495416,1.0,1184.5691686956523,44952.25297872341,44952.25297872341,2957.4115200000006,0.0,False,1,-8.289234161376953,
2957.4115200000006,2,19,2957.4115200000006,112228.40702127662,98037.6221467726,6354.5806597072415,34253.7348904101,138645.93769688995,18784.486605381186,0.0,-0.0,1878448.6605381186,-0.0,269658.83132354775,131012.89362665781,1.0,2957.4115200000006,112228.40702127662,112228.40702127662,2864.6352,0.0,False,1,-1.8784486055374146,
2864.6352,2,20,0.0,0.0,97409.03202198535,5966.749727093678,35096.533702179564,138472.3154512586,84000.0,59250.30659151837,-0.0,26175091.97745551,-0.0,281722.62204277696,143250.30659151837,0.0,0.0,0.0,0.0,1698.76224,0.0,False,0,-26.175092697143555,
4563.397440000001,1,21,3745.2306321449955,142124.7144438396,98814.04396127017,5886.59032116912,34915.35802257658,139615.99230501588,0.0,0.0,-0.0,0.0,-0.0,281740.7067488555,142124.7144438396,1.0,4563.397440000001,173172.66191489363,142124.7144438396,2054.5056,0.0,False,1,-0.0,
2872.672407855005,1,22,2872.672407855005,109012.71130084129,98220.28704362443,5700.530551199278,35017.87632551271,138938.69392033643,28573.15558868654,0.0,-0.0,2857315.558868654,-0.0,276524.56080986426,137585.86688952782,1.0,2872.672407855005,109012.71130084129,109012.71130084129,3379.19904,0.0,False,1,-2.8573155403137207,
