Semana,0-0,0-1,0-2,0-3,0-4,1-0,1-1,1-2,1-3,1-4,2-0,2-1,2-2,2-3,2-4,3-0,3-1,3-2,3-3,3-4,4-0,4-1,4-2,4-3,4-4
14,0.6956521739130435,0.13043478260869565,0.17391304347826086,0.0,0.0,0.30434782608695654,0.5217391304347826,0.043478260869565216,0.13043478260869565,0.0,0.0,0.36363636363636365,0.4090909090909091,0.18181818181818182,0.045454545454545456,0.0,0.0,0.34782608695652173,0.5217391304347826,0.13043478260869565,0.0,0.0,0.0,0.17391304347826086,0.8260869565217391
15,0.7391304347826086,0.2608695652173913,0.0,0.0,0.0,0.2608695652173913,0.34782608695652173,0.30434782608695654,0.08695652173913043,0.0,0.0,0.3181818181818182,0.36363636363636365,0.2727272727272727,0.045454545454545456,0.0,0.08695652173913043,0.21739130434782608,0.391304347826087,0.30434782608695654,0.0,0.0,0.08695652173913043,0.2608695652173913,0.6521739130434783
16,0.782608695652174,0.17391304347826086,0.043478260869565216,0.0,0.0,0.21739130434782608,0.5217391304347826,0.21739130434782608,0.043478260869565216,0.0,0.0,0.3181818181818182,0.3181818181818182,0.22727272727272727,0.13636363636363635,0.0,0.0,0.34782608695652173,0.4782608695652174,0.17391304347826086,0.0,0.0,0.043478260869565216,0.2608695652173913,0.6956521739130435
17,0.8260869565217391,0.13043478260869565,0.0,0.043478260869565216,0.0,0.17391304347826086,0.6086956521739131,0.21739130434782608,0.0,0.0,0.0,0.2727272727272727,0.2727272727272727,0.3181818181818182,0.13636363636363635,0.0,0.0,0.43478260869565216,0.391304347826087,0.17391304347826086,0.0,0.0,0.043478260869565216,0.2608695652173913,0.6956521739130435
18,0.782608695652174,0.13043478260869565,0.043478260869565216,0.043478260869565216,0.0,0.21739130434782608,0.5652173913043478,0.21739130434782608,0.0,0.0,0.0,0.2727272727272727,0.3181818181818182,0.36363636363636365,0.045454545454545456,0.0,0.043478260869565216,0.34782608695652173,0.30434782608695654,0.30434782608695654,0.0,0.0,0.043478260869565216,0.30434782608695654,0.6521739130434783
19,0.782608695652174,0.08695652173913043,0.13043478260869565,0.0,0.0,0.21739130434782608,0.5217391304347826,0.17391304347826086,0.08695652173913043,0.0,0.0,0.36363636363636365,0.3181818181818182,0.22727272727272727,0.09090909090909091,0.0,0.043478260869565216,0.34782608695652173,0.4782608695652174,0.13043478260869565,0.0,0.0,0.0,0.21739130434782608,0.782608695652174
20,0.6956521739130435,0.17391304347826086,0.08695652173913043,0.043478260869565216,0.0,0.2608695652173913,0.4782608695652174,0.17391304347826086,0.043478260869565216,0.043478260869565216,0.045454545454545456,0.3181818181818182,0.4090909090909091,0.22727272727272727,0.0,0.0,0.043478260869565216,0.2608695652173913,0.4782608695652174,0.21739130434782608,0.0,0.0,0.043478260869565216,0.21739130434782608,0.7391304347826086
21,0.782608695652174,0.21739130434782608,0.0,0.0,0.0,0.17391304347826086,0.391304347826087,0.34782608695652173,0.08695652173913043,0.0,0.045454545454545456,0.2727272727272727,0.3181818181818182,0.2727272727272727,0.09090909090909091,0.0,0.13043478260869565,0.2608695652173913,0.30434782608695654,0.30434782608695654,0.0,0.0,0.043478260869565216,0.34782608695652173,0.6086956521739131
22,0.6956521739130435,0.21739130434782608,0.08695652173913043,0.0,0.0,0.2608695652173913,0.5217391304347826,0.08695652173913043,0.13043478260869565,0.0,0.045454545454545456,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.22727272727272727,0.0,0.043478260869565216,0.391304347826087,0.391304347826087,0.17391304347826086,0.0,0.043478260869565216,0.043478260869565216,0.30434782608695654,0.6086956521739131
23,0.6521739130434783,0.30434782608695654,0.043478260869565216,0.0,0.0,0.34782608695652173,0.34782608695652173,0.21739130434782608,0.08695652173913043,0.0,0.0,0.3181818181818182,0.4090909090909091,0.22727272727272727,0.045454545454545456,0.0,0.043478260869565216,0.30434782608695654,0.391304347826087,0.2608695652173913,0.0,0.0,0.0,0.30434782608695654,0.6956521739130435
24,0.6521739130434783,0.17391304347826086,0.13043478260869565,0.043478260869565216,0.0,0.30434782608695654,0.2608695652173913,0.17391304347826086,0.17391304347826086,0.08695652173913043,0.045454545454545456,0.36363636363636365,0.18181818181818182,0.22727272727272727,0.18181818181818182,0.0,0.17391304347826086,0.21739130434782608,0.391304347826087,0.21739130434782608,0.0,0.043478260869565216,0.2608695652173913,0.17391304347826086,0.5217391304347826
25,0.6521739130434783,0.34782608695652173,0.0,0.0,0.0,0.17391304347826086,0.391304347826087,0.30434782608695654,0.13043478260869565,0.0,0.18181818181818182,0.13636363636363635,0.4090909090909091,0.13636363636363635,0.13636363636363635,0.0,0.13043478260869565,0.17391304347826086,0.391304347826087,0.30434782608695654,0.0,0.0,0.08695652173913043,0.34782608695652173,0.5652173913043478
26,0.6521739130434783,0.21739130434782608,0.08695652173913043,0.043478260869565216,0.0,0.21739130434782608,0.391304347826087,0.2608695652173913,0.08695652173913043,0.043478260869565216,0.09090909090909091,0.22727272727272727,0.3181818181818182,0.2727272727272727,0.09090909090909091,0.043478260869565216,0.17391304347826086,0.2608695652173913,0.21739130434782608,0.30434782608695654,0.0,0.0,0.043478260869565216,0.391304347826087,0.5652173913043478
27,0.6086956521739131,0.30434782608695654,0.043478260869565216,0.043478260869565216,0.0,0.30434782608695654,0.30434782608695654,0.17391304347826086,0.17391304347826086,0.043478260869565216,0.09090909090909091,0.4090909090909091,0.22727272727272727,0.18181818181818182,0.09090909090909091,0.0,0.0,0.34782608695652173,0.30434782608695654,0.34782608695652173,0.0,0.0,0.17391304347826086,0.30434782608695654,0.5217391304347826
28,0.6521739130434783,0.21739130434782608,0.08695652173913043,0.043478260869565216,0.0,0.2608695652173913,0.391304347826087,0.21739130434782608,0.08695652173913043,0.043478260869565216,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.0,0.043478260869565216,0.34782608695652173,0.391304347826087,0.21739130434782608,0.0,0.0,0.13043478260869565,0.21739130434782608,0.6521739130434783
29,0.782608695652174,0.08695652173913043,0.043478260869565216,0.08695652173913043,0.0,0.13043478260869565,0.5652173913043478,0.13043478260869565,0.17391304347826086,0.0,0.09090909090909091,0.2727272727272727,0.45454545454545453,0.045454545454545456,0.13636363636363635,0.0,0.08695652173913043,0.34782608695652173,0.391304347826087,0.17391304347826086,0.0,0.0,0.0,0.30434782608695654,0.6956521739130435
30,0.6521739130434783,0.30434782608695654,0.0,0.043478260869565216,0.0,0.34782608695652173,0.34782608695652173,0.2608695652173913,0.043478260869565216,0.0,0.0,0.3181818181818182,0.4090909090909091,0.18181818181818182,0.09090909090909091,0.0,0.043478260869565216,0.2608695652173913,0.30434782608695654,0.391304347826087,0.0,0.0,0.043478260869565216,0.43478260869565216,0.5217391304347826
31,0.6956521739130435,0.21739130434782608,0.043478260869565216,0.043478260869565216,0.0,0.30434782608695654,0.391304347826087,0.17391304347826086,0.043478260869565216,0.08695652173913043,0.0,0.2727272727272727,0.36363636363636365,0.22727272727272727,0.13636363636363635,0.0,0.13043478260869565,0.391304347826087,0.43478260869565216,0.043478260869565216,0.0,0.0,0.0,0.2608695652173913,0.7391304347826086
32,0.7391304347826086,0.21739130434782608,0.043478260869565216,0.0,0.0,0.21739130434782608,0.391304347826087,0.30434782608695654,0.0,0.08695652173913043,0.045454545454545456,0.3181818181818182,0.22727272727272727,0.2727272727272727,0.13636363636363635,0.0,0.08695652173913043,0.34782608695652173,0.43478260869565216,0.13043478260869565,0.0,0.0,0.043478260869565216,0.30434782608695654,0.6521739130434783
33,0.6086956521739131,0.2608695652173913,0.0,0.08695652173913043,0.043478260869565216,0.30434782608695654,0.391304347826087,0.17391304347826086,0.08695652173913043,0.043478260869565216,0.09090909090909091,0.3181818181818182,0.3181818181818182,0.18181818181818182,0.09090909090909091,0.0,0.043478260869565216,0.34782608695652173,0.4782608695652174,0.13043478260869565,0.0,0.0,0.13043478260869565,0.17391304347826086,0.6956521739130435
34,0.5652173913043478,0.30434782608695654,0.08695652173913043,0.0,0.043478260869565216,0.391304347826087,0.21739130434782608,0.30434782608695654,0.08695652173913043,0.0,0.045454545454545456,0.2727272727272727,0.4090909090909091,0.18181818181818182,0.09090909090909091,0.0,0.21739130434782608,0.08695652173913043,0.4782608695652174,0.21739130434782608,0.0,0.0,0.08695652173913043,0.2608695652173913,0.6521739130434783
35,0.6086956521739131,0.2608695652173913,0.043478260869565216,0.08695652173913043,0.0,0.30434782608695654,0.34782608695652173,0.21739130434782608,0.13043478260869565,0.0,0.09090909090909091,0.22727272727272727,0.4090909090909091,0.22727272727272727,0.045454545454545456,0.0,0.13043478260869565,0.21739130434782608,0.391304347826087,0.2608695652173913,0.0,0.043478260869565216,0.08695652173913043,0.17391304347826086,0.6956521739130435
36,0.5652173913043478,0.30434782608695654,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.30434782608695654,0.21739130434782608,0.21739130434782608,0.13043478260869565,0.13043478260869565,0.09090909090909091,0.36363636363636365,0.3181818181818182,0.18181818181818182,0.045454545454545456,0.043478260869565216,0.08695652173913043,0.21739130434782608,0.34782608695652173,0.30434782608695654,0.0,0.043478260869565216,0.17391304347826086,0.30434782608695654,0.4782608695652174
37,0.5652173913043478,0.2608695652173913,0.08695652173913043,0.0,0.08695652173913043,0.2608695652173913,0.2608695652173913,0.21739130434782608,0.17391304347826086,0.08695652173913043,0.13636363636363635,0.36363636363636365,0.18181818181818182,0.13636363636363635,0.18181818181818182,0.0,0.13043478260869565,0.391304347826087,0.21739130434782608,0.2608695652173913,0.043478260869565216,0.0,0.08695652173913043,0.4782608695652174,0.391304347826087
38,0.5217391304347826,0.21739130434782608,0.13043478260869565,0.043478260869565216,0.08695652173913043,0.34782608695652173,0.30434782608695654,0.2608695652173913,0.08695652173913043,0.0,0.09090909090909091,0.2727272727272727,0.4090909090909091,0.09090909090909091,0.13636363636363635,0.043478260869565216,0.21739130434782608,0.13043478260869565,0.43478260869565216,0.17391304347826086,0.0,0.0,0.043478260869565216,0.34782608695652173,0.6086956521739131
39,0.5652173913043478,0.34782608695652173,0.0,0.0,0.08695652173913043,0.391304347826087,0.17391304347826086,0.21739130434782608,0.21739130434782608,0.0,0.045454545454545456,0.3181818181818182,0.45454545454545453,0.09090909090909091,0.09090909090909091,0.0,0.17391304347826086,0.2608695652173913,0.2608695652173913,0.30434782608695654,0.0,0.0,0.043478260869565216,0.43478260869565216,0.5217391304347826
40,0.6521739130434783,0.13043478260869565,0.17391304347826086,0.043478260869565216,0.0,0.30434782608695654,0.2608695652173913,0.21739130434782608,0.17391304347826086,0.043478260869565216,0.045454545454545456,0.36363636363636365,0.36363636363636365,0.22727272727272727,0.0,0.0,0.2608695652173913,0.08695652173913043,0.2608695652173913,0.391304347826087,0.0,0.0,0.13043478260869565,0.30434782608695654,0.5652173913043478
41,0.782608695652174,0.17391304347826086,0.043478260869565216,0.0,0.0,0.21739130434782608,0.5217391304347826,0.13043478260869565,0.13043478260869565,0.0,0.0,0.22727272727272727,0.4090909090909091,0.2727272727272727,0.09090909090909091,0.0,0.08695652173913043,0.30434782608695654,0.30434782608695654,0.30434782608695654,0.0,0.0,0.08695652173913043,0.30434782608695654,0.6086956521739131
42,0.6521739130434783,0.2608695652173913,0.043478260869565216,0.043478260869565216,0.0,0.30434782608695654,0.30434782608695654,0.21739130434782608,0.13043478260869565,0.043478260869565216,0.045454545454545456,0.3181818181818182,0.5,0.13636363636363635,0.0,0.0,0.13043478260869565,0.21739130434782608,0.391304347826087,0.2608695652173913,0.0,0.0,0.0,0.30434782608695654,0.6956521739130435
43,0.8695652173913043,0.043478260869565216,0.08695652173913043,0.0,0.0,0.08695652173913043,0.5652173913043478,0.21739130434782608,0.08695652173913043,0.043478260869565216,0.0,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.045454545454545456,0.043478260869565216,0.08695652173913043,0.30434782608695654,0.30434782608695654,0.2608695652173913,0.0,0.0,0.043478260869565216,0.30434782608695654,0.6521739130434783
44,0.8260869565217391,0.08695652173913043,0.08695652173913043,0.0,0.0,0.17391304347826086,0.5217391304347826,0.13043478260869565,0.08695652173913043,0.08695652173913043,0.0,0.3181818181818182,0.5,0.13636363636363635,0.045454545454545456,0.0,0.08695652173913043,0.2608695652173913,0.4782608695652174,0.17391304347826086,0.0,0.0,0.0,0.30434782608695654,0.6956521739130435
45,0.782608695652174,0.17391304347826086,0.043478260869565216,0.0,0.0,0.21739130434782608,0.5217391304347826,0.08695652173913043,0.17391304347826086,0.0,0.0,0.2727272727272727,0.45454545454545453,0.13636363636363635,0.13636363636363635,0.0,0.043478260869565216,0.30434782608695654,0.5217391304347826,0.13043478260869565,0.0,0.0,0.08695652173913043,0.17391304347826086,0.7391304347826086
46,0.8260869565217391,0.17391304347826086,0.0,0.0,0.0,0.17391304347826086,0.4782608695652174,0.2608695652173913,0.08695652173913043,0.0,0.0,0.2727272727272727,0.5,0.22727272727272727,0.0,0.0,0.08695652173913043,0.21739130434782608,0.43478260869565216,0.2608695652173913,0.0,0.0,0.0,0.2608695652173913,0.7391304347826086
47,0.8695652173913043,0.13043478260869565,0.0,0.0,0.0,0.13043478260869565,0.6086956521739131,0.21739130434782608,0.043478260869565216,0.0,0.0,0.22727272727272727,0.36363636363636365,0.36363636363636365,0.045454545454545456,0.0,0.043478260869565216,0.391304347826087,0.4782608695652174,0.08695652173913043,0.0,0.0,0.0,0.13043478260869565,0.8695652173913043
48,0.8695652173913043,0.13043478260869565,0.0,0.0,0.0,0.13043478260869565,0.5652173913043478,0.21739130434782608,0.08695652173913043,0.0,0.0,0.2727272727272727,0.5909090909090909,0.13636363636363635,0.0,0.0,0.043478260869565216,0.17391304347826086,0.6086956521739131,0.17391304347826086,0.0,0.0,0.0,0.17391304347826086,0.8260869565217391
49,0.6086956521739131,0.30434782608695654,0.08695652173913043,0.0,0.0,0.391304347826087,0.30434782608695654,0.2608695652173913,0.043478260869565216,0.0,0.0,0.36363636363636365,0.5,0.13636363636363635,0.0,0.0,0.043478260869565216,0.13043478260869565,0.5652173913043478,0.2608695652173913,0.0,0.0,0.0,0.2608695652173913,0.7391304347826086
50,0.7391304347826086,0.2608695652173913,0.0,0.0,0.0,0.21739130434782608,0.5217391304347826,0.17391304347826086,0.08695652173913043,0.0,0.045454545454545456,0.22727272727272727,0.5,0.13636363636363635,0.09090909090909091,0.0,0.0,0.30434782608695654,0.4782608695652174,0.21739130434782608,0.0,0.0,0.0,0.30434782608695654,0.6956521739130435
51,0.6521739130434783,0.21739130434782608,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.30434782608695654,0.4782608695652174,0.17391304347826086,0.043478260869565216,0.0,0.045454545454545456,0.2727272727272727,0.45454545454545453,0.18181818181818182,0.045454545454545456,0.0,0.043478260869565216,0.30434782608695654,0.5217391304347826,0.13043478260869565,0.0,0.0,0.0,0.21739130434782608,0.782608695652174
