1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
535.9,3704.1,14567.9,17183.2,2506.1000000000004,6992.4,13495.900000000001,927.7,393.9,12142.1,7271.1,1527.8,3539.1,8240.8,9460.7,5776.9,20118.0,5496.5,1009.0,8001.099999999999,1473.3,7651.6,7699.7,9949.0,732.8,2855.3,287.9,19631.4,2783.8999999999996,4534.3,12816.2,8718.2,11727.9,17838.3,637.0,1354.6999999999998,468.2,6716.7,7532.3,8226.3,1464.1000000000001,3896.8,1227.0,8370.0,1172.3000000000002,5521.9,12786.1,3480.9,1355.1000000000001,2513.0,12063.0,353.40000000000003,11858.0,6816.799999999999,2280.8999999999996,2368.3,4474.2,1886.4,2153.3,1348.9,6712.9,6596.400000000001,5544.0,3785.0,9494.6,10626.9,4454.2,2088.5,2808.8,1300.0,7291.799999999999,4833.700000000001,5764.799999999999,5443.4,21685.2,12540.0,10595.7,20379.7,16566.8,4724.9,1935.3,4218.2,3003.7,11911.8,11774.5,5466.2,1787.4,1033.3,3958.4,17311.5,1224.0,8658.9,7519.8,11161.4,17521.0,3026.0,16611.0,622.0,11580.0,1628.0,1217.0,11321.5,5969.2,1089.0,4434.9,8581.5,2789.1,6269.0,18231.8,3555.0,13409.800000000001,5890.799999999999,2860.1,4698.3
1754.2,3955.7,8144.9,17199.0,2527.2,5447.5,13645.699999999999,8188.2,314.8,11926.8,7766.0,3603.7,1965.8,9960.800000000001,9784.0,5786.2,18436.3,6378.2,895.1,11110.0,1174.6,6991.299999999999,8622.5,15373.300000000001,961.9,2779.0,458.5,17507.9,1647.6999999999998,10208.4,11482.0,13741.0,10536.699999999999,14484.5,5922.0,998.1,320.4,5477.9,7396.5,5727.0,1269.6,8631.1,1084.6,8703.9,6110.299999999999,6962.2,11416.3,2232.4,3397.0,2765.8,10409.800000000001,1126.4,7720.4,3426.4,1240.5,2050.2,2163.6,2038.0,8684.8,1467.1999999999998,6765.2,5586.0,4737.8,4855.6,10680.6,9832.8,4367.2,4971.2,2700.4,901.5,3636.0,4275.200000000001,3190.2,2972.8999999999996,18679.5,20420.2,13386.5,17975.6,10551.3,5835.200000000001,1319.0,4434.4,5385.8,12170.0,5478.5,8987.5,1180.9,858.2,3823.8,11478.9,4494.2,5352.2,11430.8,11234.2,10188.8,3309.0,14789.0,2220.0,9762.0,2953.0,991.0,9685.3,4214.5,767.0,3976.7999999999997,9687.800000000001,7017.099999999999,7140.0,22226.0,3835.2,10774.9,3883.3,3567.7,8078.6
3999.7999999999997,2330.6000000000004,2553.4,11229.7,2802.0,11160.8,13705.4,12423.0,366.4,11822.6,10976.6,7569.0,2687.6,7275.1,7289.0,7242.0,11671.900000000001,9090.6,1388.4,13742.5,1262.4,7794.400000000001,7211.2,16417.9,1304.6000000000001,5473.4,1023.3000000000001,16946.8,1025.3,6893.599999999999,4165.9,9550.6,7711.099999999999,12373.9,8807.7,1094.1,191.9,4164.1,3776.9,5559.4,1213.5,9534.7,2237.0,11135.800000000001,4088.6000000000004,12845.3,7260.3,2155.2,3247.7,3448.9,7534.5,1076.2,4208.099999999999,2261.2999999999997,1100.2,2890.7,2945.7999999999997,1502.5,8800.8,1401.8,4801.0,5599.9,3352.7,6641.9,13849.900000000001,5082.2,7454.9,9546.6,2816.8,563.4,2311.2,3697.2,2528.1,3977.3,11225.4,18062.0,8655.4,15724.5,11317.6,2447.5,1102.2,17365.7,3555.0,17825.8,9056.5,11339.699999999999,941.2,1144.7,3288.2,7569.7,5934.9,5587.3,17958.3,9741.2,8807.1,2395.0,13877.0,4334.0,3542.0,4644.0,2645.0,4840.200000000001,2918.1,564.0,3576.8,9627.300000000001,4087.2000000000003,4666.0,27884.1,5027.5,12118.099999999999,5191.0,6916.5,12931.5
3709.4,3658.2000000000003,1886.1,7094.700000000001,2863.5,10028.7,9882.9,15690.0,454.4,10160.2,7383.400000000001,6634.4,2553.9,7138.200000000001,13460.8,6223.6,3537.0,7778.299999999999,7719.7,15594.0,5996.7,7121.2,9813.6,9316.3,1353.0,8095.099999999999,1450.7,24646.899999999998,755.5999999999999,4029.8,2753.9,9642.3,7409.5,8574.5,7618.7,875.5999999999999,240.8,2475.5,8967.4,6877.099999999999,3184.9,8631.8,1802.7,8863.7,1942.5,13158.900000000001,10441.1,2424.7,6458.5,3612.5,5123.1,1902.3,8828.2,1693.3000000000002,3245.7999999999997,1989.8999999999999,4256.3,3629.7,4572.7,2283.0,8592.4,7646.299999999999,8306.4,18027.2,13152.3,8494.5,5655.6,5963.0,2136.1,761.5999999999999,2701.8,8953.8,3450.0,9207.900000000001,6423.099999999999,16517.9,4421.2,8365.9,8107.900000000001,2470.5,2195.5,28894.199999999997,4790.5,34481.4,11267.6,10005.0,3105.8,1169.5,3615.2,15969.1,5772.1,14366.1,11649.1,12000.7,6031.6,1819.0,14163.0,2409.0,3548.0,5752.0,1234.0,4644.5,3195.9,1231.0,4059.5,9647.0,4731.400000000001,2894.0,30292.3,3584.8,8653.4,9042.0,5063.099999999999,9807.5
3399.7000000000003,3415.2999999999997,5389.2,11815.6,3165.7,10986.8,9571.3,17779.9,562.6999999999999,10815.7,4397.7,6202.0,2303.7,12654.800000000001,19828.4,6037.200000000001,2152.2,7079.099999999999,7320.3,13604.1,4343.099999999999,6834.1,8892.599999999999,8608.9,1694.1999999999998,8548.6,3129.0,21621.3,1067.6,4119.9,2866.8,14402.7,9991.099999999999,10063.8,6024.0,718.6999999999999,335.2,4577.599999999999,12956.1,7855.599999999999,8338.4,11235.8,4893.5,4977.8,3731.6,22695.699999999997,12618.4,2465.5,4303.1,5823.9,5535.200000000001,2583.3,8477.6,1299.0,4403.6,1512.1,3663.8,8637.199999999999,13182.0,2440.6,12311.5,15259.7,4799.4,26287.800000000003,12741.6,7757.9,4067.8,3376.1,2657.5,3103.3,1257.1000000000001,7882.6,3345.1,14511.2,11163.800000000001,15205.5,4344.2,6717.7,5869.700000000001,3568.2000000000003,1492.6,19196.3,7844.9,21424.0,9070.1,9794.2,4133.3,1596.1,6902.7,13780.4,5599.5,7908.8,7995.3,13520.1,7777.3,2346.0,18740.0,2433.0,5082.0,4621.0,1096.0,5167.5,5924.1,3311.0,2267.3,6711.9,8557.8,2424.0,21541.600000000002,3301.8999999999996,13328.699999999999,6412.200000000001,5056.3,6827.9
2710.9,9294.900000000001,8175.3,7893.7,2628.3,12781.9,10035.6,8579.4,551.1999999999999,6200.2,9925.7,12663.0,5171.5,15817.9,20341.4,8889.6,4157.7,4340.200000000001,4369.4,16238.0,4991.299999999999,7124.9,8635.1,9110.1,2138.1,8589.6,3826.1,10703.3,2270.1,10043.0,7683.6,12197.3,14434.5,12972.6,6114.099999999999,2944.8999999999996,335.2,8621.2,8412.7,6532.6,9268.8,19358.3,5795.5,5596.599999999999,11489.800000000001,19430.2,10094.9,2415.2,3307.2,3852.7000000000003,12265.5,5192.3,8049.2,1314.6,1790.5,1688.3,2217.2,9322.5,13680.1,2509.5,7556.1,14288.5,8112.599999999999,17279.7,12522.5,8960.0,5910.4,2459.1000000000004,9104.6,6626.5,1304.2,7036.4,4599.8,9794.6,10067.699999999999,16074.5,10176.3,10970.5,5158.6,5762.3,2191.5,8634.800000000001,10013.1,13698.1,5493.4,11992.8,3130.5,3786.9,9416.1,9224.1,12503.6,8019.4,5644.2,8077.7,6422.4,3661.0,21039.0,5201.0,5005.0,3867.0,2520.0,5744.1,11774.8,2714.0,3739.0,14408.1,7887.7,9856.0,9268.5,2396.6,4746.2,5019.7,10082.900000000001,12648.5
2966.1,9138.5,6410.6,5400.5,1684.1,12794.900000000001,9362.699999999999,8704.3,458.20000000000005,6123.2,12623.4,15767.400000000001,8738.8,18094.0,9139.4,7992.0,2582.0,7716.7,4241.2,16153.5,6295.4,6189.1,7379.3,11539.1,1877.6,5747.299999999999,3161.8999999999996,8618.2,3111.0,13131.2,15980.400000000001,6666.9,8985.8,10068.7,5800.6,5694.7,498.40000000000003,6933.3,6610.9,11413.4,7058.3,13751.0,3321.7,8068.700000000001,9324.5,13309.5,5384.3,2453.1,4959.9,4448.9,12784.300000000001,6837.4,7017.1,2354.8999999999996,1474.5,1120.1,4040.4,7784.200000000001,9893.199999999999,1953.0,3894.2,10444.2,12357.1,11310.4,17312.4,5094.2,4702.1,2219.8,8852.3,6394.0,5247.5,7108.8,3423.4,14111.0,14914.5,16641.9,14566.4,11561.3,10258.9,5870.3,5164.0,6564.4,11837.0,7366.5,5402.5,10512.3,6188.4,5797.3,5300.0,9559.5,12037.2,11251.4,6001.4,9465.2,3416.9,4826.0,8945.0,2687.0,3348.0,7484.0,2572.0,4741.3,9812.0,3301.0,6269.3,33716.2,8366.2,10859.0,6372.0,5446.0,3552.9,8395.6,8822.2,11137.1
8081.099999999999,3820.0,4113.900000000001,7556.0,2439.1,10689.3,7044.5,14483.300000000001,725.9000000000001,6503.0,8203.9,10833.7,10028.8,12581.8,7626.0,5095.6,2254.4,7263.3,4182.0,13079.8,5698.299999999999,5349.1,9615.699999999999,13656.2,2299.5,4370.2,4043.2000000000003,11136.2,4248.0,9370.0,15510.9,9056.1,4565.400000000001,8691.5,7427.900000000001,2779.7,548.3,6062.2,6107.2,12170.0,7315.2,9130.7,1938.7,5772.2,5031.2,18051.3,8257.9,3940.0,3932.5,2734.2,8340.6,5335.2,6641.6,2154.3999999999996,1793.7,989.4,7014.7,5038.1,8884.8,8922.1,4375.2,11060.199999999999,14037.5,12948.2,19232.7,3647.3,4215.8,1926.6,11234.7,5260.8,6536.7,8663.400000000001,2244.8999999999996,10108.5,19118.3,18264.2,9628.3,4977.200000000001,15568.400000000001,4113.6,7895.099999999999,5761.099999999999,5880.2,12370.7,14015.400000000001,15388.4,6500.9,6298.2,3922.9,6709.2,15446.3,15251.6,5285.6,9209.7,3534.8,4374.0,4081.0,1777.0,4807.0,4813.0,3039.0,4143.7,5955.5,3727.0,8817.2,19208.899999999998,9606.0,8512.0,5530.2,6100.700000000001,4263.6,11183.3,5624.0,7494.2
6769.6,2297.7999999999997,2339.7,8608.1,3548.4,16071.1,4284.7,10721.5,777.8000000000001,4534.9,11163.1,7329.0,5643.0,5798.0,7131.700000000001,3663.2,1988.5,10991.0,2015.6000000000001,10276.5,5443.9,3436.1000000000004,6598.599999999999,9660.5,1407.6000000000001,3063.6000000000004,8660.1,8440.4,6390.5,6164.8,5603.5,16374.300000000001,5780.7,5211.9,4893.4,2178.2,1680.6999999999998,7076.3,3983.7,7083.3,4455.7,6637.0,1280.8,10504.1,2831.7999999999997,17937.0,14826.800000000001,2823.7,4723.0,1658.7,5054.8,9156.3,6702.8,3704.8999999999996,3700.6,1482.7,4434.0,4576.8,13269.7,10129.7,4134.2,8062.0,6897.8,14226.5,22738.4,6336.4,4344.599999999999,3914.8,12807.3,5484.5,3340.4,5317.5,4234.799999999999,12454.8,34031.3,16938.9,5936.799999999999,4623.5,11031.4,2549.5,3418.7000000000003,4866.9,8736.3,16209.1,10617.199999999999,12417.8,7187.2,6365.4,3327.9,5708.4,8749.1,12648.1,7109.6,5947.1,4308.1,4109.0,3282.0,1900.0,6076.0,3324.0,4417.0,11532.9,8429.9,2634.0,7456.0,11228.3,15698.3,7384.0,4053.1,4506.4,2826.1,7680.3,4205.0,11011.7
4062.6000000000004,2520.4,3495.0,7399.9,3967.2,17737.1,4552.700000000001,10022.1,574.8,2831.9,9345.800000000001,12655.2,3674.1,7092.200000000001,5968.0,2819.6,2271.8999999999996,11568.1,1317.8,9666.3,7202.5,2651.9,9088.8,6646.200000000001,1758.8999999999999,3154.6,8187.3,10516.1,6699.7,6477.799999999999,2561.0,19795.8,8450.8,3988.1,2914.2000000000003,1388.1,2101.1,4635.3,3810.6000000000004,8967.2,3837.6,4140.3,774.6,13723.0,2237.0,16222.0,7812.9,3523.7999999999997,4758.5,1529.6999999999998,3587.2,9694.7,7168.3,2440.3,4096.1,1481.3,4309.0,14690.5,12739.8,4138.1,3240.8,6028.0,5029.200000000001,21040.3,24778.4,5553.9,3071.5,8491.8,18413.800000000003,7404.4,3851.6000000000004,3122.4,2804.6,8596.8,25799.0,11379.599999999999,6606.700000000001,5335.5,10847.1,1731.2,2140.2,7056.5,11906.8,7829.0,5698.8,6449.3,7324.0,2647.2,9826.0,11775.6,7694.7,4950.0,9209.2,9330.5,3469.5,3926.0,4239.0,1584.0,6683.0,4311.0,5571.0,15894.7,12865.5,1426.0,5004.8,11744.400000000001,16902.2,5973.0,3187.8999999999996,8373.1,4524.9,4870.2,2596.0,9436.6
4371.1,9292.699999999999,10168.5,5546.099999999999,7924.6,16275.1,4473.200000000001,10937.3,593.6,2092.3,10545.6,12916.1,3182.5,5727.7,5407.5,3197.0,1814.3,11688.4,1669.7,5402.2,5022.700000000001,2373.1,7559.6,6905.4,3112.0,3179.8,4662.200000000001,9490.9,5994.4,5702.9,2365.7000000000003,18059.9,13302.9,7136.5,3003.2000000000003,819.4,3272.4,3181.2,3020.0,8370.4,3390.9,5919.5,794.5999999999999,13378.0,2598.2,15708.3,3910.4,3302.2,6865.2,7091.900000000001,3082.6000000000004,9766.0,4396.1,1817.1999999999998,2786.2,1719.1,4225.0,24043.6,10221.0,2429.7000000000003,4282.4,9912.599999999999,5116.900000000001,15615.900000000001,12708.3,5774.1,2802.3,8440.2,18035.4,14622.0,4859.9,8844.9,3521.7999999999997,6831.2,20624.3,7647.599999999999,15086.7,4741.9,18914.600000000002,4423.400000000001,2413.8,4678.2,8291.0,6744.5,5491.299999999999,16307.9,7190.4,2177.7,5247.2,9882.0,6875.3,3016.4,5824.2,9924.6,5150.6,2320.0,3908.0,2178.0,5814.0,5415.0,3593.0,13903.8,14108.3,1912.0,3368.8,10269.3,10060.900000000001,3579.0,3297.7,5777.2,10878.0,4245.0,2637.3,8306.6
4728.7,10219.0,5598.5,9161.2,7743.0,8929.5,3564.7000000000003,10892.599999999999,668.3,1746.3,7776.8,8755.0,2884.3,10603.8,7208.9,5583.1,1354.0,8109.200000000001,1911.7,4761.5,3560.8999999999996,2732.7999999999997,4649.7,12877.9,2513.1,6487.8,7281.299999999999,7039.8,7258.0,4694.5,2165.2999999999997,12139.9,24286.8,13297.7,9276.599999999999,766.0,3034.1,3514.3,3046.1,10688.1,3530.5,5450.6,599.8,9272.8,1511.1,7778.7,3557.9,5896.400000000001,5619.700000000001,9839.6,2602.6000000000004,9425.7,2816.9,3028.7,1854.1,2766.3,2923.3,15938.8,9235.9,1510.6,4066.5,12131.900000000001,4658.299999999999,10453.4,6490.0,6172.8,4327.400000000001,12564.1,15861.199999999999,8593.4,4377.6,10811.4,7463.9,11710.6,20358.6,6975.4,19523.8,9950.900000000001,17610.5,3246.9,3213.3,2997.5,7014.0,6293.6,4181.6,10557.5,6371.3,1745.7,11182.6,8153.9,4947.6,2545.8,3151.6,10248.3,7890.3,2062.0,2030.0,3275.0,5308.0,5409.0,6813.0,8672.8,9673.9,4816.0,3153.7999999999997,6326.2,10430.5,2875.0,5351.8,3567.6,8990.8,2784.4,2713.3,9578.9
5418.700000000001,6417.4,3049.7,17364.399999999998,6070.9,7619.0,2833.8,7073.0,1044.1000000000001,1680.4,6038.1,5345.8,7286.3,12446.0,6931.6,6919.4,1650.1,7997.299999999999,1495.9,6499.2,3633.4,6941.4,3913.5,11380.1,1590.6,4758.9,8041.6,6819.0,8080.4,3240.3,1630.3999999999999,7620.0,22321.699999999997,10667.2,4661.3,1456.7,1476.6999999999998,2801.7,2764.7,6069.6,3167.7999999999997,5226.7,622.0999999999999,8214.3,1152.4,5260.0,2862.2000000000003,5797.5,7373.400000000001,8973.1,2560.6,8107.200000000001,1833.0,3071.8,3034.8,3542.8,4931.0,11146.4,10467.0,1409.2,3688.5,7959.2,13039.2,16124.699999999999,11766.1,4502.9,12271.8,11976.699999999999,9627.7,5197.200000000001,9769.800000000001,6666.700000000001,3708.2,12927.3,13109.2,16813.7,13874.4,10382.599999999999,11102.099999999999,2014.7,3746.9,2026.8999999999999,4648.8,6087.4,2558.2000000000003,6604.6,5445.1,5402.4,10881.1,6137.8,3037.1,2129.7,5012.3,9816.2,3395.1,2243.0,1727.0,3346.0,5625.0,5236.0,10017.0,5723.9,10660.2,3392.0,5736.1,4158.0,18090.2,2878.0,13640.9,2328.6,7623.9,4336.599999999999,2261.0,7469.099999999999
3588.7,8428.1,4108.4,10104.1,3861.3,14596.4,4769.099999999999,7403.599999999999,1183.4,1558.1000000000001,7041.5,3859.6,5212.4,15020.3,11009.900000000001,4812.1,5643.700000000001,3943.0,1149.1,12547.599999999999,9905.9,8122.1,5209.4,7270.3,1767.6999999999998,3752.3999999999996,6967.5,6443.4,7587.3,2200.8,2523.3,8137.9,18881.699999999997,7899.3,2679.1,1228.0,1939.8000000000002,3428.4,2059.2,3061.3,4664.200000000001,8672.9,1190.2,5226.3,991.1,3740.1000000000004,2552.6,5581.7,7606.7,7411.4,6278.900000000001,8037.900000000001,1866.4,2225.5,6231.299999999999,4795.6,11064.8,5614.2,10406.0,1629.3999999999999,3546.3999999999996,4635.5,14134.199999999999,19133.4,12006.8,5100.7,11188.1,7426.0,9631.400000000001,3268.3,7121.900000000001,8997.4,2184.3,11428.6,12995.0,14122.800000000001,6785.4,7249.2,8754.7,2216.3999999999996,4336.8,3312.6,3855.8,6620.7,1961.8999999999999,4603.0,3819.2,6322.3,6460.200000000001,14327.6,1911.5,3162.0,4854.8,10389.5,2153.5,1657.0,3411.0,4352.0,6431.0,6169.0,7793.0,3394.7,8211.9,10564.0,6687.0,3227.9,9569.2,3617.0,10451.5,2362.8,3784.6000000000004,4786.799999999999,1672.6999999999998,7246.299999999999
2147.8999999999996,5846.0,10959.1,9319.5,2923.6000000000004,16335.5,10185.900000000001,5721.700000000001,759.5,1545.6000000000001,7087.700000000001,2459.2,4559.6,15926.2,11445.5,2770.6,4495.9,3814.7999999999997,980.1,10423.8,10167.1,11629.699999999999,6045.200000000001,5258.7,2314.9,2514.4,7208.4,9694.5,6139.900000000001,2398.4,9173.2,7682.400000000001,14256.900000000001,6502.5,2137.4,832.4,2196.6,3428.4,1973.7,2074.0,5016.6,4896.0,2778.7999999999997,6534.0,3164.3,2729.1,3984.5,7425.0,10032.6,5325.4,12977.4,9883.2,5946.299999999999,1956.8000000000002,8688.099999999999,8105.2,20551.7,4893.6,18265.6,1308.0,2768.8,4286.3,7235.099999999999,17119.100000000002,13893.5,5358.7,8471.5,5800.5,10480.300000000001,2645.1000000000004,3774.9,7506.8,1085.3,10963.7,11131.1,7296.6,6724.799999999999,7650.0,9446.8,1363.6,6462.4,4824.5,2493.4,6318.1,3135.2,4832.2,2803.5,2523.1,5400.5,17451.5,1726.3,3485.2,5052.3,11737.2,3170.0,1592.0,4461.0,2195.0,6033.0,5604.0,5045.0,4271.700000000001,7422.3,4787.0,4881.5,2921.8,6050.599999999999,6494.0,10844.3,6029.0,3266.0,5515.2,3081.1000000000004,4924.8
1435.2,5682.6,17501.6,5647.400000000001,3324.2,18368.5,15213.6,6079.7,1355.3,1174.4,7330.9,1913.2,6462.5,11008.0,9739.3,2513.9,4647.2,2773.6,1514.8,8694.0,8458.9,17504.3,4388.5,4192.8,3443.6,2543.7,3982.6,9964.4,5555.7,4475.2,11161.7,11028.900000000001,11400.3,7614.2,1646.0,622.6999999999999,2660.8999999999996,4855.0,3316.0,3044.8,7480.3,5776.700000000001,1891.8000000000002,5629.6,6538.1,2169.3,3696.6000000000004,6861.7,8694.1,8317.5,13340.4,11761.9,12686.2,2960.5,11320.6,7908.400000000001,15379.0,7902.200000000001,17335.0,1367.8,2109.6,2753.0,4702.1,24169.1,8058.5,6675.599999999999,7610.0,4786.6,5472.3,1573.8,2275.0,7482.3,1758.1,8580.9,4762.0,4579.2,6499.3,7365.4,9181.7,1028.1,6792.4,3474.3,1926.6,5328.8,2823.0,4760.4,1611.0,6472.4,4093.8,16680.2,2893.6,3403.2,12501.0,7860.4,4609.3,1716.0,5722.0,2601.0,4222.0,3830.0,7283.0,7923.200000000001,9712.3,2128.0,9326.0,10762.3,3645.8,8313.0,7349.099999999999,11311.7,4306.8,4671.2,4986.1,4202.0
1797.0,4585.5,14171.7,3782.7,6655.5,17378.3,18367.6,5804.3,1973.3,3883.5,7710.599999999999,1952.0,3688.4,9336.5,7332.4,7602.200000000001,5454.5,5663.900000000001,2435.0,15489.1,8158.0,11136.5,5265.1,5381.7,2617.2000000000003,4796.900000000001,4944.4,5887.0,4000.6000000000004,4432.3,11252.0,10754.2,6392.5,4399.599999999999,1833.6999999999998,1117.5,3595.7,4252.7,3255.4,3344.2,4631.0,5265.5,2799.3,5732.4,8552.4,5407.7,4278.5,2877.0,14276.6,10845.4,9273.300000000001,10135.2,11751.2,8862.1,9946.7,6386.5,18528.300000000003,11497.9,14007.6,1721.1,2167.1,3799.7000000000003,5305.5,22587.5,9642.5,4258.8,11318.800000000001,6659.2,5336.7,2540.6000000000004,3192.2000000000003,4403.9,6188.0,7122.6,2651.7000000000003,2710.0,9144.1,3912.2,8133.700000000001,1881.4,7138.700000000001,7898.2,1698.0,5693.3,1360.0,2899.2999999999997,2125.8,5516.9,3754.0,14416.3,5698.8,4139.8,10302.0,10804.7,4819.9,2589.0,11500.0,2852.0,2784.0,3814.0,10538.0,8622.0,8177.4,1845.0,4268.6,15965.7,3112.1,5916.0,12026.3,10929.599999999999,6087.5,3707.7,9066.6,3550.3
5177.9,4858.3,8469.8,4771.0,6766.9,14567.7,14060.0,4751.2,1914.0,5793.4,13684.1,5219.8,3398.1,12005.2,7281.0,6606.4,7345.7,6189.799999999999,4196.5,20161.600000000002,9783.9,5820.6,10144.1,11471.3,2785.2999999999997,6508.2,6762.3,3199.0,8432.0,3620.3,10045.9,7178.5,5802.7,4159.5,3685.7,1367.8,6101.0,4448.799999999999,5094.4,6595.5,6200.900000000001,6982.6,2238.5,4771.6,10491.4,15108.1,5875.7,5725.400000000001,13839.599999999999,9712.7,7604.3,9637.6,12986.8,12334.900000000001,7055.9,4673.3,22322.4,13261.2,12116.2,3310.3,2916.7999999999997,3655.5,6402.1,17907.3,13681.6,7972.799999999999,16227.300000000001,3847.3,8103.8,10574.8,3814.7000000000003,3245.7,7626.799999999999,10643.2,3569.2999999999997,5247.6,14558.0,7937.7,6752.200000000001,6095.6,15402.5,9090.3,2813.1,4819.7,1225.1,9029.4,3348.3,6426.3,2261.9,11938.1,6308.8,17312.0,6297.1,18038.2,2612.7,2748.0,8675.0,3185.0,4815.0,5053.0,16219.0,9322.8,7534.1,3027.0,10759.099999999999,10143.4,4935.6,4195.0,11679.900000000001,5462.099999999999,4653.799999999999,4402.7,9378.1,2563.1
6037.8,6154.299999999999,9066.699999999999,6589.8,4802.0,9833.0,8682.2,7070.900000000001,1542.9,14433.0,8324.0,10831.8,9204.5,7344.400000000001,6977.4,4501.700000000001,13135.0,12547.9,9730.1,22520.600000000002,18881.8,4072.7,6400.2,9986.5,6868.099999999999,4358.0,10016.300000000001,5512.7,14253.6,3191.5,8129.1,4944.2,7847.0,4476.1,6919.4,2884.7000000000003,8606.9,4432.4,12621.699999999999,16381.5,6189.4,6259.1,1863.5,4358.8,14043.3,15834.199999999999,3827.1,15189.2,10607.199999999999,5989.9,7801.3,14247.1,14694.9,9006.3,11173.1,2819.7,14679.8,11132.4,10712.9,5729.700000000001,4300.4,2978.4,3843.1000000000004,20007.8,10441.8,9793.7,15330.6,2153.1,8031.3,3560.7,13550.3,4622.799999999999,7862.2,11280.1,13229.0,15034.599999999999,10929.6,10461.9,5980.0,12470.5,14530.199999999999,10553.7,2777.1,5278.4,5291.9,5106.5,3161.2,5516.6,2329.0,12538.9,2698.1,15168.4,4073.7,20404.3,3690.2,3364.0,7506.0,3344.0,11163.0,3151.0,10346.0,9394.0,5572.0,4584.0,8062.4,8289.2,8545.5,3025.0,7919.5,5646.6,3381.7,3735.8,6045.7,2368.5
6479.9,5479.400000000001,8869.0,4118.9,4919.700000000001,15705.3,6198.9,7258.1,1691.5,17813.2,11595.0,13350.5,17220.2,6655.6,6456.5,3656.6,14513.0,17206.6,8821.5,17301.6,19709.5,3949.1000000000004,3572.1,10360.699999999999,6705.799999999999,3478.6,7125.3,12229.9,10603.3,5429.8,7781.400000000001,7164.1,6353.8,5323.0,3901.5,6128.1,5029.5,6613.7,10667.8,14178.4,13238.4,4970.099999999999,1841.1,5497.5,21527.4,13966.7,1882.7,14326.0,6061.5,7015.6,10867.3,14542.0,14922.6,3260.5,14753.300000000001,5463.3,10414.900000000001,5797.2,11198.7,7926.900000000001,4041.1,7282.299999999999,2322.3,20316.3,7872.9,5250.7,13736.8,2834.6,3607.7999999999997,5332.4,21183.600000000002,11202.199999999999,4250.1,10296.0,10907.300000000001,18501.1,5630.1,9368.6,8756.0,11059.8,11551.099999999999,11945.900000000001,1722.5,8370.4,8956.6,3393.0,10717.3,6670.2,6410.7,9403.4,1968.7,10487.9,14265.2,14414.4,2036.5,5433.0,8662.0,2649.0,11655.0,2277.0,11395.0,5947.8,5777.6,3590.0,9546.4,20823.399999999998,12777.0,1972.0,5508.2,12307.0,3983.3,2923.3,3942.6,2009.0
3825.0,3073.5,17248.8,2484.5,9669.699999999999,11959.4,9057.5,8209.7,2025.5,12382.5,11552.1,8754.4,15324.0,5552.3,6338.0,2263.9,10055.1,16587.6,6528.2,14004.5,20410.0,3162.7999999999997,3587.0,14790.2,9888.6,4979.2,12507.1,15956.8,5760.900000000001,3070.6,5157.9,10122.1,10729.3,9289.7,3580.7999999999997,8342.6,2456.1,15171.6,6604.3,10314.0,14402.0,3187.6,4438.1,9886.1,20092.5,12254.1,2138.0,13782.2,9963.400000000001,12134.1,10664.8,12247.8,17702.9,2259.2999999999997,17055.4,5136.9,10454.1,10700.1,13903.800000000001,8757.8,2226.5,5656.2,2027.5,14634.0,7174.7,2507.2,11750.6,3069.8999999999996,10920.4,3215.4,24345.5,8387.3,3131.9,9386.4,5961.4,13486.6,3467.8,9757.6,6131.7,5931.5,6888.1,10114.1,1786.8,6622.8,9962.1,6420.7,12570.6,6159.6,12999.9,8946.9,6263.8,6928.2,18424.0,23947.2,2705.1,2874.0,13511.0,4355.0,11910.0,5110.0,13158.0,3891.0,7804.4,23393.0,5315.4,21874.0,16929.9,2026.0,4159.0,12204.900000000001,5698.299999999999,2152.2,5777.5,3224.6
