volumen,hidrologia,tiempo,turbinado,energia_turbinada,energia_eolica,energia_solar,energia_biomasa,energia_renovable,energia_termico_bajo,energia_termico_alto,costo_termico,ingreso_exportacion,demanda,demanda_residual,aportes,vertimiento,costo_vertimiento,action,reward
45000.0,2,0,6822.144,258888.0,89498.12267082525,10847.177165782274,14205.472175438588,114550.7720120461,0.0,0.0,0.0,0.0,262804.7277197107,148253.95570766457,668.4249599999999,0,0,1.0,0.0
38846.28096,1,1,6822.144,258888.0,92140.0921373727,11271.621322419545,14859.639049122809,118271.35250891506,0.0,0.0,0.0,0.0,259686.40768585046,141415.0551769354,1084.16448,0,0,1.0,0.0
33108.301439999996,2,2,6822.144,258888.0,90659.82803868594,11002.30343492352,14518.368923684202,116180.50039729367,0.0,0.0,0.0,0.0,284769.89501704235,168589.3946197487,693.1008,0,0,1.0,0.0
26979.258239999996,1,3,6822.144,258888.0,90554.62452678141,10732.967364716964,14566.054130701754,115853.64602220013,0.0,0.0,0.0,0.0,322835.61778332083,206981.97176112072,410.2963200000001,0,0,1.0,0.0
20567.410559999997,0,4,6822.144,258888.0,85031.2477209428,10716.475757573358,14637.513606140346,110385.2370846565,0.0,0.0,0.0,0.0,286307.0950337339,175921.85794907738,433.3392,0,0,1.0,0.0
14178.605759999997,0,5,6822.144,258888.0,87807.04803662449,10608.470938362425,14628.308548245614,113043.82752323252,0.0,0.0,0.0,0.0,271219.28310519754,158175.455581965,932.05728,0,0,1.0,0.0
8288.519039999996,1,6,6822.144,258888.0,84982.77061434375,10693.418996498953,14763.392324561399,110439.5819354041,0.0,0.0,0.0,0.0,321077.5259995257,210637.94406412158,439.02432,0,0,1.0,0.0
1905.3993599999953,0,7,1905.3993599999953,72306.45226950337,85986.18983175584,10551.754537368377,15309.599851754381,111847.5442208786,68400.5781768498,0.0,6840057.81768498,0.0,252554.57466723176,140707.03044635316,425.3558400000001,0,0,1.0,-6.84005781768498
425.3558400000001,0,8,425.3558400000001,16141.483191489366,84086.47588357603,10205.677110637433,15594.137738596493,109886.29073280995,84000.0,55732.51147456237,25119753.442368712,0.0,265760.2853988617,155873.99466605173,479.78784,0,0,1.0,-25.11975344236871
479.78784,0,9,479.78784,18207.07893617021,87138.50521512776,10242.880464036181,15899.251240350874,113280.63691951481,84000.0,34358.028193898324,18707408.458169498,0.0,249845.74404958336,136565.10713006853,462.12768,0,0,1.0,-18.707408458169496
