energia_turbinada,energia_eolica,energia_solar,energia_biomasa,energia_renovable,energia_termico_bajo,energia_termico_alto,demanda,demanda_residual
111158.87055973815,102923.50995295042,10848.061603908141,32262.107988332133,146033.67954519068,2115.3835736970364,0.0,254923.67116354554,108889.99161835486
126660.18778756136,104473.43194198544,10923.442250445485,32514.580538018447,147911.4547304494,6720.0,627.2828683105835,279482.70201845607,131571.24728800668
101280.8583425532,104133.89710660212,11090.618849065764,32307.283140690088,147531.79909635798,4837.057422963839,0.0,252816.80290537444,105285.00380901646
100045.57735777413,101779.74723093813,11212.704877708187,34387.941797698426,147380.39390634475,7085.978252838541,82.25981307436159,252882.6829060886,105502.28899974385
133973.1904927987,99174.28621582552,11568.319282368751,35193.49844685015,145936.10394504442,9636.634576626753,2856.502931145376,287600.151518364,141664.04757331955
115321.58353873434,99338.40944907123,11291.319964265569,34924.236809625756,145553.96622296254,11046.635117792443,1428.647026134415,269981.77250352496,124427.80628056244
115869.67381849425,97313.17091924296,11329.20102259438,35295.99925486828,143938.37119670562,14260.85493357254,2610.6965654979203,272941.20547683694,129002.83428013133
127052.2817662848,94055.30850885547,11043.135413804714,35184.48269391482,140282.926616575,14964.091420139712,3670.161031459016,281570.19380582887,141287.26718925388
119588.11230130933,92467.96306251167,11350.593319777001,36432.24441620002,140250.8007984887,17461.606117831558,4679.741955610255,278529.30516817287,138278.50436968417
119590.41976595744,92077.1464552851,11269.442481945203,36251.92264326596,139598.51158049627,15751.281522775222,4316.942341849612,273271.2614697159,133672.74988921965
144039.4754294599,90611.44799048475,11377.655082999983,36257.837276160855,138246.94034964562,17355.540028634103,8489.71623822316,298787.0187044276,160540.07835478196
161868.61314086194,88359.82409203946,11416.239695997296,35889.021960530175,135665.08574856693,24102.097448775152,21023.738902472825,337508.73742893845,201843.65168037155
120799.87068143299,86433.12223115127,11103.806498983271,36190.64757729516,133727.57630742973,30197.084129868937,19725.165096066517,300350.7096669014,166623.13335947166
126787.50547512274,83446.21612304743,11016.43924945665,36716.177360995935,131178.8327335,27984.494083415015,5950.024650740745,285002.88576632284,153824.05303282285
139621.784435952,86948.75525617333,11243.952255964494,36381.77820882268,134574.4857209605,28591.52730926459,18938.372767205616,316957.37049357354,182382.88477261306
106830.21970785597,86270.37463503586,11112.640300029936,36456.29165863506,133839.30659370084,26506.924896205965,6688.61093912847,265510.6238021794,131671.31720847858
119332.2780306965,85204.61999868434,10813.929831108317,36624.74911774642,132643.29894753906,28692.21526596426,10067.012944746464,281972.74176677316,149329.4428192341
113771.86338699766,88086.69888007017,10519.022792061409,36456.39532520748,135062.11699733906,28225.096017936892,8126.2823699750215,279449.81181051274,144387.69481317367
102961.63797528642,89008.3641081742,10162.96838403011,34108.82822734285,133280.1607195472,30388.881084727058,6330.463614554082,263261.01125784824,129980.85053830106
93924.42002955083,89463.04536756715,9972.615210240887,33820.55439699758,133256.2149748056,35491.2770426104,4969.237549171707,259292.65268081398,126036.43770600838
86574.99489738134,94891.81835942432,9563.104142878781,33635.805140418444,138090.72764272155,29761.526118172118,1768.6284263547766,248754.16400935524,110663.43636663369
99205.55922996909,94289.04168629115,9295.735461339134,35191.04599428708,138775.82314191735,34385.60019474008,9135.720630795235,270429.02319086646,131653.2000489491
89897.2249435352,92626.97625037367,8700.199318007642,35498.240488386815,136825.41605676812,35305.12345902588,3077.4576124007535,259903.67477959656,123078.25872282844
88417.4221928169,94836.57389358795,7972.95051741626,35494.42107808353,138303.94548908772,35393.50949332437,4871.839774693548,259982.51634072966,121678.57085164193
90809.2084158756,93489.92244418705,7886.580423981958,30304.0610313741,131680.5638995431,35990.43242145285,8137.5348780498525,262592.1720142353,130911.60811469218
92482.42372545919,99055.78688356072,7202.4720605141165,23179.4313984164,129437.69034249125,36132.32578760297,6429.049182503423,258253.258099876,128815.56775738478
101359.77393495181,100802.10191017616,6848.619997839734,24103.36180696789,131754.08371498378,32885.82786266568,11593.785482744253,272176.6777959837,140422.5940809999
98605.4686443535,101712.86540940804,6592.239287264835,35807.85017270486,144112.95486937772,30542.995803047666,9034.784832503388,273093.8679571654,128980.91308778769
109074.78487415897,98902.87783107659,6313.888817388342,37372.87064236574,142589.63729083067,31391.447759105846,5772.691123802773,283415.54233550857,140825.9050446779
114442.75898290599,94681.16623634899,6226.619440106171,37637.072097554694,138544.85777400984,33767.23550951142,13331.882963127284,295687.2313258777,157142.37355186787
121073.8017507365,98082.60288412376,6146.379053501961,37262.135195270515,141491.11713289624,29821.633813779565,8299.94600374906,295705.62769014214,154214.5105572459
128065.56263731587,97729.08333357955,6210.47218626575,37412.81097847418,141352.3664983195,23001.932764992882,5645.898647644273,290399.59062588343,149047.22412756394
127717.57154566287,103119.13665103159,6069.428513861314,38417.16864588663,147605.73381077952,21558.201586772964,2876.8892269518624,291982.9919786408,144377.25816786126
127772.71627397709,105982.73087603849,5646.612610231015,38066.60193105314,149695.94541732263,25644.353791946432,5350.209240539826,304438.6446116532,154742.69919433055
158100.3981685761,108538.97196199423,6193.824760524929,38806.90781559161,153539.70453811076,23977.83942602934,11524.60019586483,344314.078180745,190774.37364263425
160698.06788870704,108987.32106684642,6290.190766913083,38443.79195921555,153721.30379297506,18799.98900348803,4174.709737541467,328340.7778951762,174619.47410220111
161388.88308903438,105242.78086242783,6685.458508578523,39103.49393240264,151031.73330340898,13354.34329284128,2017.83375939285,314349.02884608536,163317.29554267638
154489.0376821604,106962.96958925872,6647.31737238033,38585.94822061793,152196.235182257,18531.244268884682,3331.0134136748575,322916.47848921834,170720.24330696135
152985.17715042733,109441.80592289293,7023.564686972331,38278.57388971208,154743.94449957734,17718.24818229451,2407.693077781354,324539.3006225413,169795.35612296395
139628.94769361702,113120.30797449667,6989.011034042092,38268.33307111529,158377.65207965404,21046.166170316697,7834.805958800329,324309.3460692367,165931.69398958265
153936.82227734133,114861.06485674516,7118.774618768,38169.509841505685,160149.34931701884,20721.809401797535,1851.9044490952683,327844.07606003765,167694.7267430188
156206.79239983633,108814.0523399188,7705.7102233774585,37683.6946294219,154203.45719271817,20412.775681884956,9552.858340331444,338144.7260220777,183941.26882935956
128361.23881309328,107203.76023211186,8001.380225167575,37474.076294960505,152679.21675223997,13826.17580303316,896.5942095798049,286387.8691902277,133708.65243798774
133474.84943829788,112030.51419189484,8130.02420678211,36893.56343253513,157054.10183121206,23765.868447847286,8937.54143727674,322262.0935318128,165207.99170060072
134647.6417381342,110973.89708092282,8777.884254768369,35502.399382622796,155254.180718314,19100.034769558053,2327.8311813874957,306810.46157574235,151556.28085742836
107144.47450114567,113773.15843514315,8886.893265367251,35378.65160160347,158038.7033021139,12128.359157357083,0.0,270934.923208138,112896.21990602408
101810.0275883797,112577.72360963479,9004.506799795894,35723.90719650016,157306.13760593085,6087.635496770455,0.0,263070.47748510976,105764.33987917891
117817.86673518823,118186.25924482192,9254.235725440987,35121.69811973758,162562.19309000048,5316.570791474409,0.0,280285.53235852404,117723.33926852356
117831.48907430444,108336.85170387033,9678.460335603726,34639.51528125604,152654.82732073008,4741.086754305065,0.0,266130.84408309334,113476.01676236326
125216.29752176758,108663.71511870055,10409.765215760042,35326.79863828945,154400.27897275003,9606.821545678757,514.3539160831492,285577.11513657524,131176.8361638252
115953.02041489363,108878.7002933889,10653.755954974824,34749.295254014454,154281.75150237817,1864.720412520408,0.0,262082.3299189076,107800.57841652943
94290.75415433716,116250.07695795101,10576.488115249767,35246.9738075989,162073.53888079966,5527.9869585409715,0.0,255123.2481228915,93049.7092420918
103168.02307561375,106513.71437981547,11154.249494448277,35553.02222150454,153220.98609576828,4700.737659331066,0.0,256329.5240082279,103108.53791245962
111466.60824877252,106515.75880933751,11039.051060056594,36267.008777237854,153821.81864663196,7584.1203565552,0.0,268426.447538085,114604.62889145303
129070.4428816694,103487.80980180854,11612.816086167502,37251.683659920534,152352.30954789658,15024.966707761538,1445.1524021945377,293408.71020913124,141056.40066123466
104787.29431783962,100144.0197643246,11872.972732120117,36983.33958702817,149000.3320834729,13140.166111930343,1893.0829178165632,266283.27110128413,117282.93901781124
109549.25734009821,98076.95771169946,11982.5196224322,38137.33284859195,148196.8101827236,10066.345553915067,793.0968697229988,266350.2864282474,118153.47624552381
132090.83957266776,97987.09121736782,11979.563201491146,38966.081898228746,148932.73631708772,18969.861766557948,7040.811992596166,301666.04971180565,152733.31339471793
116889.23138330606,99944.31313367106,11615.445795526226,38779.85748720626,150339.61641640356,17437.04557022164,3565.908222969186,283744.0488402307,133404.43242382712
