volumen,hidrologia,tiempo,turbinado,vertimiento,energia_turbinada,energia_eolica,energia_solar,energia_biomasa,energia_renovable,energia_termico_bajo,energia_termico_alto,costo_termico,ingreso_exportacion,demanda,demanda_residual,aportes,volumen_siguiente,hidrologia_siguiente,tiempo_siguiente,action,reward
2761.1539200000007,2,80,2761.1539200000007,0.0,104780.78680851066,105242.78086242783,6685.458508578522,39103.49393240264,151031.73330340898,6145.003926484846,0.0,614500.3926484846,0.0,261957.5240384045,110925.7907349955,3292.4707200000003,3292.4707200000003,3,81,1.0,-614500.3926484846
3292.4707200000003,3,81,3292.4707200000003,0.0,124943.29638297873,106962.96958925872,6647.317372380329,38585.94822061793,152196.235182257,0.0,0.0,0.0,0.8042466157553747,269097.065407682,116900.83022542499,5569.72416,5569.72416,2,82,1.0,0.8042466157553747
5569.72416,2,82,5569.72416,0.0,211360.9370212766,109441.80592289293,7023.564686972331,38278.57388971208,154743.94449957734,0.0,0.0,0.0,9.565546433540286,270449.4171854511,115705.47268587374,3267.25056,3267.25056,2,83,1.0,9.565546433540286
3267.25056,2,83,3267.25056,0.0,123986.2370212766,113120.30797449667,6989.011034042092,38268.33307111529,158377.65207965404,0.0,0.0,0.0,1.2106100709900072,270257.78839103057,111880.13631137653,3385.9727999999996,3385.9727999999996,1,84,1.0,1.2106100709900072
3385.9727999999996,1,84,3385.9727999999996,0.0,128491.53085106381,114861.06485674516,7118.774618768,38169.509841505685,160149.34931701884,0.0,0.0,0.0,1.5437483451384586,273203.3967166981,113054.04739967923,2242.71936,2242.71936,0,85,1.0,1.5437483451384586
2242.71936,0,85,2242.71936,0.0,85107.13489361703,108814.0523399188,7705.7102233774585,37683.6946294219,154203.45719271817,42476.67959872958,0.0,4247667.959872957,0.0,281787.27168506477,127583.8144923466,1011.6489599999999,1011.6489599999999,1,86,1.0,-4247667.959872957
1011.6489599999999,1,86,1011.6489599999999,0.0,38390.244468085104,107203.76023211188,8001.380225167574,37474.076294960505,152679.21675223997,47587.096438198016,0.0,4758709.6438198015,0.0,238656.5576585231,85977.34090628312,2592.35424,2592.35424,1,87,0.6095067,-4758709.6438198015
2592.35424,1,87,2592.35424,0.0,98375.14489361702,112030.51419189482,8130.02420678211,36893.56343253513,157054.10183121206,13122.49788501492,0.0,1312249.788501492,0.0,268551.744609844,111497.64277863194,2408.67648,2408.67648,2,88,1.0,-1312249.788501492
2408.67648,2,88,2408.67648,0.0,91404.90680851064,110973.89708092282,8777.884254768369,35502.399382622796,155254.180718314,9016.297119627314,0.0,901629.7119627313,0.0,255675.38464645194,100421.20392813795,3298.8815999999997,3298.8815999999997,2,89,1.0,-901629.7119627313
3298.8815999999997,2,89,3298.8815999999997,0.0,125186.57765957445,113773.15843514317,8886.893265367251,35378.65160160347,158038.7033021139,0.0,0.0,0.0,5.744617828824005,225779.1026734483,67740.39937133441,3520.2988800000003,3520.2988800000003,0,90,1.0,5.744617828824005
