volumen_discreto,hidrologia,tiempo,volumen,turbinado,energia_turbinada,energia_eolica,energia_solar,energia_biomasa,energia_renovable,energia_termico_bajo,energia_termico_alto,energia_exportada,costo_termico,ingreso_exportacion,demanda,demanda_residual,aportes,vertimiento,action,reward
15,2,0,45000.0,6472.290461538461,245611.6923076923,89498.12267082525,10847.177165782274,14205.472175438588,114550.7720120461,0.0,0.0,97357.73660002774,0.0,0.0,262804.7277197107,148253.95570766457,1180.872,0.0,37,0.0
13,3,1,39708.58153846154,6122.436923076923,232335.38461538462,92140.0921373727,11271.621322419545,14859.639049122809,118271.35250891506,0.0,0.0,90920.32943844923,0.0,0.0,259686.40768585046,141415.0551769354,1942.9804800000004,0.0,35,0.0
11,2,2,35529.12509538462,6297.363692307693,238973.5384615385,90659.82803868594,11002.30343492352,14518.368923684202,116180.50039729367,0.0,0.0,70384.1438417898,0.0,0.0,284769.89501704235,168589.3946197487,1219.63968,0.0,36,0.0
10,2,3,30451.401083076926,6122.436923076923,232335.38461538462,90554.62452678141,10732.967364716964,14566.054130701754,115853.64602220013,0.0,0.0,25353.41285426391,0.0,0.0,322835.61778332083,206981.97176112072,1108.0540799999999,0.0,35,0.0
8,2,4,25437.018240000005,5597.656615384615,212420.92307692306,85031.2477209428,10716.475757573358,14637.513606140346,110385.2370846565,0.0,0.0,36499.06512784568,0.0,0.0,286307.0950337339,175921.85794907738,1216.61568,0.0,32,0.0
7,1,5,21055.97730461539,5597.656615384615,212420.92307692306,87807.04803662449,10608.470938362425,14628.308548245614,113043.82752323252,0.0,0.0,54245.46749495805,0.0,0.0,271219.28310519754,158175.455581965,856.33632,0.0,32,0.0
5,3,6,16314.657009230776,5772.583384615385,219059.07692307694,84982.77061434375,10693.418996498953,14763.392324561399,110439.5819354041,0.0,0.0,8421.13285895536,0.0,0.0,321077.5259995257,210637.94406412158,2160.70848,0.0,33,0.0
4,2,7,12702.78210461539,6647.217230769231,252249.84615384616,85986.18983175584,10551.754537368377,15309.599851754381,111847.5442208786,0.0,0.0,111542.81570749299,0.0,0.0,252554.57466723176,140707.03044635316,1136.66112,0.0,38,0.0
2,1,8,7192.225993846158,6822.144,258888.0,84086.47588357603,10205.677110637433,15594.137738596493,109886.29073280995,0.0,0.0,103014.00533394827,0.0,0.0,265760.2853988617,155873.99466605173,818.5968,0.0,39,0.0
0,1,9,1188.6787938461582,1188.6787938461582,45108.20580469193,87138.50521512776,10242.880464036181,15899.251240350874,113280.63691951481,84000.0,7456.9013253766025,0.0,10637070.397612981,0.0,249845.74404958336,136565.10713006853,865.34784,0.0,15,-10.637070397612982
0,1,10,865.34784,865.34784,32838.38212765958,88685.74475373808,9824.855155326186,16000.966926315783,114511.56683538006,84000.0,14594.665632418357,0.0,12778399.689725507,0.0,245944.61459545797,131433.04776007793,806.01696,0.0,34,-12.778399689725507
0,1,11,806.01696,806.01696,30586.88276595745,92209.90206906515,9278.029588771047,15795.58666754386,117283.51832538006,84000.0,16938.0558881592,0.0,13481416.76644776,0.0,248808.4569794967,131524.93865411665,826.21728,0.0,35,-13.48141676644776
0,1,12,826.21728,826.21728,31353.44829787234,92859.18840188251,9169.003791343186,18456.2665437649,120484.4587369906,84000.0,21054.41356182452,0.0,14716324.068547357,0.0,256892.32059668744,136407.86185969686,844.7241600000001,0.0,27,-14.716324068547356
0,3,13,844.7241600000001,844.7241600000001,32055.750851063833,95290.58732603819,8530.480186850396,33050.70162164341,136871.76913453202,63888.88976142761,0.0,0.0,6388888.97614276,0.0,232816.40974702346,95944.64061249144,3132.6220799999996,0.0,9,-6.38888897614276
1,3,14,3132.6220799999996,3132.6220799999996,118877.33021276594,99999.6553362952,7882.442787928107,33192.07652152284,141074.17464574613,0.0,0.0,13328.713785101587,0.0,0.0,246622.79107341048,105548.61642766435,3624.8687999999997,0.0,25,0.0
1,2,15,3624.8687999999997,3624.8687999999997,137557.20106382977,95416.92842546562,8111.724699108436,33118.516723145774,136647.16984771984,0.0,0.0,25016.135104400426,0.0,0.0,249188.23580714918,112541.06595942934,2060.2512,0.0,37,0.0
0,2,16,2060.2512,2060.2512,78182.79893617022,100470.00745115177,7424.9501238408375,23369.852297572706,131264.80987256533,42304.77996743303,0.0,0.0,4230477.996743303,0.0,251752.38877616858,120487.57890360325,2325.8188800000003,0.0,33,-4.230477996743303
0,3,17,2325.8188800000003,1224.4873846153846,46467.07692307692,98434.05050166651,6757.079140633997,21224.44183295923,126415.57147525974,80626.54039690807,0.0,0.0,8062654.0396908065,0.0,253509.18879524473,127093.61731998499,5128.34112,0.0,7,-8.062654039690807
2,2,18,6229.672615384616,4548.096,172591.99999999997,98975.04493142634,6723.902763309068,25968.47947897232,131667.42717370772,0.0,0.0,44747.40772504581,0.0,0.0,259512.0194486619,127844.59227495416,3035.43072,0.0,26,0.0
1,3,19,4717.007335384616,4198.242461538462,159315.6923076923,98037.6221467726,6354.5806597072415,34253.7348904101,138645.93769688995,0.0,0.0,28302.798681034503,0.0,0.0,269658.83132354775,131012.89362665781,4623.212160000001,0.0,24,0.0
1,4,20,5141.977033846156,4373.169230769231,165953.84615384616,97409.03202198535,5966.749727093678,35096.533702179564,138472.3154512586,0.0,0.0,22703.539562327787,0.0,0.0,281722.62204277696,143250.30659151837,9313.160055652173,0.0,25,0.0
3,4,21,10081.967858729098,3848.388923076923,146039.38461538462,98814.04396127017,5886.59032116912,34915.35802257658,139615.99230501588,0.0,0.0,3914.6701715450326,0.0,0.0,281740.7067488555,142124.7144438396,8760.2256,0.0,22,0.0
4,3,22,14993.804535652174,3673.462153846154,139401.23076923078,98220.28704362443,5700.530551199278,35017.87632551271,138938.69392033643,0.0,0.0,1815.3638797029562,0.0,0.0,276524.56080986426,137585.86688952782,5477.3712000000005,0.0,21,0.0
5,3,23,16797.71358180602,3673.462153846154,139401.23076923078,98854.63909287953,5691.159953817383,35550.51846960261,140096.31751629955,0.0,0.0,1416.4109881757468,0.0,0.0,278081.1372973546,137984.81978105503,5415.25824,0.0,21,0.0
6,2,24,18539.509667959865,3848.388923076923,146039.38461538462,104690.69883044781,5569.164730104099,36640.267961321035,146900.13152187294,0.0,0.0,2613.7410598862334,0.0,0.0,290325.77507737133,143425.6435554984,3750.9696000000004,0.0,22,0.0
6,1,25,18442.09034488294,4897.949538461538,185868.3076923077,104382.0148129037,5429.313546577172,36310.39745348857,146121.72581296944,0.0,0.0,2464.3662375477143,0.0,0.0,329525.6672677294,183403.94145475997,3035.91456,0.0,28,0.0
5,0,26,16580.055366421402,4548.096,172591.99999999997,106816.05281652318,5738.184090648205,34600.92987232152,147155.16677949292,0.0,0.0,5924.1914469765325,0.0,0.0,313822.97533251636,166667.80855302344,1483.63488,0.0,26,0.0
4,1,27,13515.594246421402,4373.169230769231,165953.84615384616,105570.85574992995,5961.318488980013,35113.18863366362,146645.3628725736,0.0,0.0,3342.621978781797,0.0,0.0,309256.58704763796,162611.22417506436,2761.1539200000007,0.0,25,0.0
3,2,28,11903.578935652171,4373.169230769231,165953.84615384616,108730.43283364398,5763.893484376082,34304.426268943746,148798.75258696382,0.0,0.0,12547.755299155222,0.0,0.0,302204.84344165475,153406.09085469093,3674.7648,0.0,25,0.0
3,0,29,11205.17450488294,6647.217230769231,252249.84615384616,105710.5229317552,6405.6144499270995,34658.5686623392,146774.7060440215,0.0,0.0,88938.6522000478,0.0,0.0,310085.89999781986,163311.19395379836,1270.7452799999999,0.0,38,0.0
1,0,30,5828.702554113709,5247.803076923077,199144.6153846154,106832.62021303737,6755.84926381601,35019.157293632656,148607.62677048604,0.0,0.0,37892.4009832656,0.0,0.0,309859.84117183584,161252.2144013498,1317.0729599999997,0.0,30,0.0
0,1,31,1897.9724371906316,1897.9724371906316,72024.61400981982,112963.317808136,6912.495966710932,34636.09143758985,154511.90521243677,84000.0,2798.169046133189,0.0,9239450.713839957,0.0,313334.6882683898,158822.783055953,2157.68448,0.0,35,-9.239450713839958
0,1,32,2157.68448,2157.68448,81880.21531914893,111681.42711469864,6849.887804579319,34441.76708218248,152973.08200146045,84000.0,4607.534587147413,0.0,9782260.376144223,0.0,323460.8319077568,170487.74990629635,2197.48032,0.0,28,-9.782260376144222
0,2,33,2197.48032,1574.3409230769232,59743.384615384624,107779.19993502216,7307.814717086226,32995.00888109761,148082.023533206,60460.277277694055,0.0,0.0,6046027.727769406,0.0,268285.6854262847,120203.66189307868,3395.4681600000004,0.0,9,-6.046027727769405
1,1,34,4018.607556923077,4018.607556923077,152498.87325695582,108649.10494879776,7909.894347552579,32997.27884153994,149556.27813789027,5792.120343371411,0.0,0.0,579212.0343371411,0.0,307847.2717382175,158290.99360032723,2107.8489600000003,0.0,29,-0.5792120343371411
0,1,35,2107.8489600000003,1749.2676923076922,66381.53846153845,109305.83774373586,7929.533467364118,32767.710565039084,150003.08177613906,76272.79015912938,0.0,0.0,7627279.015912938,0.0,292657.4103968069,142654.32862066783,2204.97984,0.0,10,-7.627279015912938
0,1,36,2563.561107692308,2563.561107692308,97282.49770867432,114300.0067239174,8524.156211579264,32083.372775819946,154907.5357113166,5199.616593861225,0.0,0.0,519961.6593861225,0.0,257389.65001385214,102482.11430253554,2298.05856,0.0,26,-0.5199616593861225
0,3,37,2298.05856,2298.05856,87207.15723404255,116709.79191836771,8237.11335634511,32138.754736952975,157085.6600116658,5365.620919488385,0.0,0.0,536562.0919488384,0.0,249658.43816519674,92572.77815353093,5638.42944,0.0,25,-0.5365620919488384
1,1,38,5638.42944,5638.42944,213968.17787234043,116894.20438616359,8752.13665806451,31710.193294999768,157356.53433922786,0.0,0.0,104742.86445084444,0.0,0.0,266581.84776072385,109225.31342149599,3088.4112000000005,0.0,37,0.0
1,1,39,3088.4112000000005,3088.4112000000005,117199.60744680853,110322.89665027641,9054.746042873534,31879.889942467347,151257.5326356173,0.0,0.0,15790.18188456101,0.0,0.0,252666.95819786482,101409.42556224752,3331.35936,0.0,24,0.0
1,1,40,3331.35936,3331.35936,126419.04978723403,108176.90193784745,9864.239537116413,31227.34317938806,149268.48465435192,0.0,0.0,3903.750153787856,0.0,0.0,271783.7842877981,122515.29963344618,3119.49792,0.0,39,0.0
1,3,41,3119.49792,2798.8283076923076,106210.46153846153,104422.57659378197,10529.749504988575,31504.85887353122,146457.18497230177,0.0,0.0,3980.61541493822,0.0,0.0,248687.03109582508,102229.84612352331,6141.6230399999995,0.0,16,0.0
2,3,42,6462.292652307691,2448.974769230769,92934.15384615384,107996.14741250093,10636.545500075908,30752.21296938665,149384.9058819635,0.0,0.0,473.21458893010276,0.0,0.0,241845.84513918724,92460.93925722374,5881.86144,0.0,14,0.0
3,3,43,9895.179323076922,2448.974769230769,92934.15384615384,108368.16162633839,10773.160558117666,31590.321507513345,150731.6436919694,0.0,0.0,634.1123860603548,0.0,0.0,243031.68515206288,92300.04146009349,5631.8976,0.0,14,0.0
4,4,44,13078.102153846154,2798.8283076923076,106210.46153846153,102923.50995295042,10848.06160390814,32262.107988332133,146033.67954519068,2679.5300798933313,0.0,0.0,267953.0079893331,0.0,254923.67116354554,108889.99161835486,8834.9184,0.0,16,-0.26795300798933314
6,4,45,19114.19224615385,3498.5353846153844,132763.0769230769,104473.43194198546,10923.442250445485,32514.58053801845,147911.4547304494,0.0,0.0,1191.8296350702294,0.0,0.0,279482.70201845607,131571.24728800668,8826.569530434783,0.0,20,0.0
8,3,46,24442.226391973247,2798.8283076923076,106210.46153846153,104133.89710660212,11090.618849065764,32307.28314069009,147531.79909635798,0.0,0.0,925.4577294450719,0.0,0.0,252816.80290537444,105285.00380901646,3517.57728,0.0,16,0.0
8,2,47,25160.97536428094,2798.8283076923076,106210.46153846153,101779.74723093814,11212.704877708185,34387.941797698426,147380.39390634475,0.0,0.0,708.1725387176848,0.0,0.0,252882.6829060886,105502.28899974385,1754.5248,0.0,16,0.0
8,1,48,24116.671856588633,3848.388923076923,146039.38461538462,99174.28621582552,11568.319282368753,35193.49844685015,145936.10394504442,0.0,0.0,4375.337042065075,0.0,0.0,287600.151518364,141664.04757331955,949.95936,0.0,22,0.0
7,2,49,21218.24229351171,3323.6086153846154,126124.92307692308,99338.40944907123,11291.319964265569,34924.236809625756,145553.96622296254,0.0,0.0,1697.1167963606567,0.0,0.0,269981.77250352496,124427.80628056242,1446.3792,0.0,19,0.0
6,1,50,19341.012878127094,3498.5353846153844,132763.0769230769,97313.17091924294,11329.20102259438,35295.99925486828,143938.37119670562,0.0,0.0,3760.242642945581,0.0,0.0,272941.20547683694,129002.83428013133,800.0294400000001,0.0,20,0.0
5,2,51,16642.506933511708,3848.388923076923,146039.38461538462,94055.30850885545,11043.135413804714,35184.48269391482,140282.926616575,0.0,0.0,4752.117426130746,0.0,0.0,281570.19380582887,141287.26718925388,1226.1715199999999,0.0,22,0.0
4,1,52,14020.289530434784,3673.462153846154,139401.23076923078,92467.96306251167,11350.593319777001,36432.24441620002,140250.8007984887,0.0,0.0,1122.7263995466055,0.0,0.0,278529.30516817287,138278.50436968417,668.4249599999999,0.0,21,0.0
3,2,53,11015.25233658863,3848.388923076923,146039.38461538462,92077.1464552851,11269.442481945203,36251.92264326596,139598.51158049627,0.0,0.0,12366.634726164979,0.0,0.0,273271.2614697159,133672.74988921965,1056.16224,0.0,22,0.0
2,2,54,8223.025653511706,4373.169230769231,165953.84615384616,90611.44799048477,11377.655082999983,36257.837276160855,138246.94034964562,0.0,0.0,5413.767799064197,0.0,0.0,298787.0187044276,160540.07835478196,1183.83552,0.0,25,0.0
1,1,55,5033.691942742475,5033.691942742475,191019.48590834695,88359.82409203946,11416.239695997296,35889.021960530175,135665.08574856693,10824.165772024571,0.0,0.0,1082416.577202457,0.0,337508.73742893845,201843.65168037152,755.63712,0.0,39,-1.082416577202457
0,1,56,755.63712,0.0,0.0,86433.12223115128,11103.806498983273,36190.64757729516,133727.57630742973,84000.0,82623.13335947166,0.0,33186940.007841498,0.0,300350.7096669014,166623.13335947166,802.02528,0.0,0,-33.1869400078415
0,1,57,1557.6624,1557.6624,59110.46489361702,83446.21612304743,11016.439249456647,36716.177360995935,131178.8327335,84000.0,10713.588139205822,0.0,11614076.441761747,0.0,285002.88576632284,153824.05303282285,881.55648,0.0,30,-11.614076441761746
0,2,58,881.55648,881.55648,33453.47063829787,86948.75525617333,11243.952255964494,36381.77820882268,134574.4857209605,84000.0,64929.41413431516,0.0,27878824.240294546,0.0,316957.37049357354,182382.88477261303,1378.2182400000002,0.0,11,-27.878824240294545
0,2,59,1378.2182400000002,1378.2182400000002,52300.88425531916,86270.37463503586,11112.640300029934,36456.29165863506,133839.30659370084,79370.43295315941,0.0,0.0,7937043.295315941,0.0,265510.6238021794,131671.31720847858,1098.37728,0.0,37,-7.937043295315941
0,2,60,1098.37728,1098.37728,41681.42702127659,85204.61999868434,10813.929831108317,36624.74911774642,132643.29894753906,84000.0,23648.015797957516,0.0,15494404.739387255,0.0,281972.74176677316,149329.4428192341,1379.12544,0.0,14,-15.494404739387255
0,1,61,1379.12544,1379.12544,52335.310851063834,88086.69888007017,10519.022792061409,36456.39532520748,135062.11699733906,84000.0,8052.3839621098305,0.0,10815715.18863295,0.0,279449.81181051274,144387.69481317367,865.34784,0.0,31,-10.81571518863295
0,1,62,865.34784,865.34784,32838.38212765958,89008.36410817421,10162.96838403011,34108.82822734285,133280.1607195472,84000.0,13142.468410641479,0.0,12342740.523192443,0.0,263261.01125784824,129980.85053830105,806.01696,0.0,17,-12.342740523192443
0,0,63,806.01696,806.01696,30586.88276595745,89463.04536756715,9972.615210240887,33820.55439699758,133256.2149748056,84000.0,11449.554940050934,0.0,11834866.48201528,0.0,259292.65268081398,126036.43770600838,474.58655999999996,0.0,15,-11.834866482015281
0,0,64,474.58655999999996,474.58655999999996,18009.69978723404,94891.81835942433,9563.104142878781,33635.805140418444,138090.72764272155,84000.0,8653.736579399643,0.0,10996120.973819893,0.0,248754.16400935524,110663.43636663369,475.31232000000006,0.0,20,-10.996120973819894
0,0,65,475.31232000000006,349.85353846153845,13276.307692307691,94289.04168629115,9295.735461339134,35191.04599428708,138775.82314191735,84000.0,34376.892356641416,0.0,18713067.706992425,0.0,270429.02319086646,131653.2000489491,420.09408,0.0,2,-18.713067706992426
0,0,66,545.5528615384617,545.5528615384617,20702.742307692315,92626.97625037367,8700.199318007642,35498.240488386815,136825.41605676812,84000.0,18375.516415136124,0.0,13912654.924540836,0.0,259903.67477959656,123078.25872282844,448.70112,0.0,27,-13.912654924540837
0,0,67,448.70112,448.70112,17027.39425531915,94836.57389358795,7972.95051741626,35494.42107808353,138303.94548908772,84000.0,20651.176596322795,0.0,14595352.978896838,0.0,259982.51634072966,121678.57085164194,474.70752,0.0,18,-14.595352978896837
0,0,68,474.70752,474.70752,18014.29,93489.92244418705,7886.580423981958,30304.0610313741,131680.5638995431,84000.0,28897.31811469217,0.0,17069195.43440765,0.0,262592.1720142353,130911.60811469218,467.99424000000005,0.0,6,-17.06919543440765
0,0,69,467.99424000000005,467.99424000000005,17759.533191489365,99055.78688356072,7202.4720605141165,23179.4313984164,129437.69034249125,84000.0,27056.034565895417,0.0,16516810.369768625,0.0,258253.25809987602,128815.56775738478,435.81888,0.0,15,-16.516810369768624
0,0,70,435.81888,435.81888,16538.53659574468,100802.10191017616,6848.619997839734,24103.361806967885,131754.08371498378,84000.0,39884.05748525522,0.0,20365217.245576568,0.0,272176.6777959837,140422.5940809999,465.2726400000001,0.0,21,-20.365217245576567
0,0,71,465.2726400000001,174.92676923076922,6638.153846153846,101712.86540940804,6592.239287264835,35807.85017270486,144112.95486937772,84000.0,38342.759241633845,0.0,19902827.77249015,0.0,273093.8679571654,128980.91308778769,510.63264000000004,0.0,1,-19.902827772490152
0,0,72,800.9785107692309,800.9785107692309,30395.68274959084,98902.87783107659,6313.8888173883415,37372.87064236574,142589.63729083067,84000.0,26430.222295087064,0.0,16329066.68852612,0.0,283415.54233550857,140825.9050446779,610.2432,0.0,38,-16.32906668852612
0,0,73,610.2432,610.2432,23157.62340425532,94681.16623634899,6226.619440106171,37637.072097554694,138544.85777400984,84000.0,49984.75014761256,0.0,23395425.04428377,0.0,295687.2313258777,157142.37355186787,681.2467200000001,0.0,24,-23.39542504428377
0,0,74,681.2467200000001,681.2467200000001,25852.078297872344,98082.60288412376,6146.379053501961,37262.135195270515,141491.11713289624,84000.0,44362.432259373556,0.0,21708729.677812066,0.0,295705.62769014214,154214.5105572459,789.02208,0.0,24,-21.708729677812066
0,0,75,789.02208,789.02208,29941.957872340423,97729.08333357955,6210.47218626575,37412.81097847418,141352.3664983195,84000.0,35105.26625522351,0.0,18931579.876567055,0.0,290399.59062588343,149047.22412756394,959.2864278260871,0.0,26,-18.931579876567053
0,0,76,959.2864278260871,959.2864278260871,36403.18127659575,103119.13665103159,6069.428513861313,38417.16864588663,147605.73381077952,84000.0,23974.07689126552,0.0,15592223.067379655,0.0,291982.9919786408,144377.25816786126,1122.1538086956523,0.0,36,-15.592223067379654
