volumen_discreto,hidrologia,tiempo,volumen,turbinado,energia_turbinada,energia_eolica,energia_solar,energia_biomasa,energia_renovable,energia_termico_bajo,energia_termico_alto,energia_exportada,costo_termico,ingreso_exportacion,demanda,demanda_residual,aportes,vertimiento,action,reward
15,2,0,45000.0,6472.290461538461,245611.6923076923,89498.12267082525,10847.177165782274,14205.472175438588,114550.7720120461,0.0,0.0,97357.73660002774,0.0,0.0,262804.7277197107,148253.95570766457,1156.0752,0.0,37,0.0
13,2,1,39683.78473846154,6297.363692307693,238973.5384615385,92140.0921373727,11271.621322419545,14859.639049122809,118271.35250891506,0.0,0.0,97558.4832846031,0.0,0.0,259686.40768585046,141415.0551769354,1030.45824,0.0,36,0.0
11,4,2,34416.879286153846,5247.803076923077,199144.6153846154,90659.82803868594,11002.30343492352,14518.368923684202,116180.50039729367,0.0,0.0,30555.22076486671,0.0,0.0,284769.89501704235,168589.3946197487,5644.77984,0.0,30,0.0
11,4,3,34813.85604923077,5597.656615384615,212420.92307692306,90554.62452678141,10732.967364716964,14566.054130701754,115853.64602220013,0.0,0.0,5438.951315802347,0.0,0.0,322835.61778332083,206981.97176112072,5187.006719999999,0.0,32,0.0
11,4,4,34403.20615384616,4723.022769230769,179230.15384615384,85031.2477209428,10716.475757573358,14637.513606140346,110385.2370846565,0.0,0.0,3308.2958970764594,0.0,0.0,286307.0950337339,175921.85794907738,5447.312639999999,0.0,27,0.0
11,2,5,35127.496024615386,4198.242461538462,159315.6923076923,87807.04803662449,10608.470938362425,14628.308548245614,113043.82752323252,0.0,0.0,1140.2367257273,0.0,0.0,271219.28310519754,158175.455581965,1303.22304,0.0,24,0.0
10,2,6,32232.476603076924,5597.656615384615,212420.92307692306,84982.77061434375,10693.418996498953,14763.392324561399,110439.5819354041,0.0,0.0,1782.9790128014865,0.0,0.0,321077.5259995257,210637.94406412158,1408.7606400000002,0.0,32,0.0
9,2,7,28043.58062769231,3848.388923076923,146039.38461538462,85986.18983175584,10551.754537368377,15309.599851754381,111847.5442208786,0.0,0.0,5332.35416903146,0.0,0.0,252554.57466723176,140707.03044635316,1098.37728,0.0,22,0.0
8,1,8,25293.568984615387,4198.242461538462,159315.6923076923,84086.47588357603,10205.677110637433,15594.137738596493,109886.29073280995,0.0,0.0,3441.6976416405814,0.0,0.0,265760.2853988617,155873.99466605173,818.5968,0.0,24,0.0
7,1,9,21913.923323076924,3673.462153846154,139401.23076923078,87138.50521512776,10242.880464036181,15899.251240350874,113280.63691951481,0.0,0.0,2836.1236391622515,0.0,0.0,249845.74404958336,136565.10713006853,865.34784,0.0,21,0.0
6,1,10,19105.80900923077,3498.5353846153844,132763.0769230769,88685.74475373808,9824.855155326186,16000.966926315783,114511.56683538006,0.0,0.0,1330.0291629989806,0.0,0.0,245944.61459545797,131433.04776007793,815.33088,0.0,20,0.0
5,3,11,16422.604504615385,3498.5353846153844,132763.0769230769,92209.90206906515,9278.029588771047,15795.58666754386,117283.51832538006,0.0,0.0,1238.1382689602615,0.0,0.0,248808.4569794967,131524.93865411665,2127.32352,0.0,20,0.0
5,4,12,15051.39264,3673.462153846154,139401.23076923078,92859.18840188251,9169.003791343186,18456.2665437649,120484.4587369906,0.0,0.0,2993.3689095339214,0.0,0.0,256892.32059668744,136407.86185969686,5595.36768,0.0,21,0.0
5,2,13,16973.298166153847,2623.9015384615386,99572.3076923077,95290.58732603819,8530.480186850396,33050.70162164341,136871.76913453202,0.0,0.0,3627.667079816267,0.0,0.0,232816.40974702346,95944.64061249144,1715.87808,0.0,15,0.0
5,4,14,16065.27470769231,2798.8283076923076,106210.46153846153,99999.6553362952,7882.442787928107,33192.07652152284,141074.17464574613,0.0,0.0,661.8451107971778,0.0,0.0,246622.79107341048,105548.61642766435,8620.2144,0.0,16,0.0
7,4,15,21886.660800000005,2973.755076923077,112848.61538461539,95416.92842546562,8111.724699108436,33118.516723145774,136647.16984771984,0.0,0.0,307.54942518605094,0.0,0.0,249188.23580714918,112541.06595942934,9859.20768,0.0,17,0.0
9,4,16,28772.113403076928,3323.6086153846154,126124.92307692308,100470.00745115177,7424.9501238408375,23369.852297572706,131264.80987256533,0.0,0.0,5637.344173319827,0.0,0.0,251752.38877616858,120487.57890360325,10340.74944,0.0,19,0.0
11,3,17,35789.25422769231,3498.5353846153844,132763.0769230769,98434.05050166651,6757.079140633997,21224.44183295923,126415.57147525974,0.0,0.0,5669.45960309192,0.0,0.0,253509.18879524473,127093.61731998499,5162.51232,0.0,20,0.0
12,2,18,37453.231163076925,3498.5353846153844,132763.0769230769,98975.04493142634,6723.902763309068,25968.47947897232,131667.42717370772,0.0,0.0,4918.484648122743,0.0,0.0,259512.0194486619,127844.59227495416,2994.48576,0.0,20,0.0
12,1,19,36949.18153846155,3498.5353846153844,132763.0769230769,98037.6221467726,6354.5806597072415,34253.7348904101,138645.93769688995,0.0,0.0,1750.183296419098,0.0,0.0,269658.83132354775,131012.89362665781,1361.1471026086958,0.0,20,0.0
11,2,20,34811.79325645486,3848.388923076923,146039.38461538462,97409.03202198535,5966.749727093678,35096.533702179564,138472.3154512586,0.0,0.0,2789.0780238662555,0.0,0.0,281722.62204277696,143250.30659151837,3353.0112000000004,0.0,22,0.0
