volumen_discreto,hidrologia,tiempo,volumen,turbinado,energia_turbinada,energia_eolica,energia_solar,energia_biomasa,energia_renovable,energia_termico_bajo,energia_termico_alto,energia_exportada,costo_termico,ingreso_exportacion,demanda,demanda_residual,aportes,vertimiento,action,reward
15,2,0,45000.0,6472.290461538461,245611.6923076923,89498.12267082525,10847.177165782274,14205.472175438588,114550.7720120461,0.0,0.0,97357.73660002774,0.0,0.0,262804.7277197107,148253.95570766457,1168.89696,0.0,37,0.0
13,1,1,39696.60649846154,5597.656615384615,212420.92307692306,92140.0921373727,11271.621322419545,14859.639049122809,118271.35250891506,0.0,0.0,71005.86789998767,0.0,0.0,259686.40768585046,141415.0551769354,663.58656,0.0,32,0.0
11,0,2,34762.536443076926,6122.436923076923,232335.38461538462,90659.82803868594,11002.30343492352,14518.368923684202,116180.50039729367,0.0,0.0,63745.98999563593,0.0,0.0,284769.89501704235,168589.3946197487,411.9897599999999,0.0,35,0.0
9,1,3,29052.089280000004,6647.217230769231,252249.84615384616,90554.62452678141,10732.967364716964,14566.054130701754,115853.64602220013,0.0,0.0,45267.87439272544,0.0,0.0,322835.61778332083,206981.97176112072,691.0444799999999,0.0,38,0.0
7,1,4,23095.916529230773,6647.217230769231,252249.84615384616,85031.2477209428,10716.475757573358,14637.513606140346,110385.2370846565,0.0,0.0,76327.98820476877,0.0,0.0,286307.0950337339,175921.85794907738,802.02528,0.0,38,0.0
5,0,5,17250.724578461544,6122.436923076923,232335.38461538462,87807.04803662449,10608.470938362425,14628.308548245614,113043.82752323252,0.0,0.0,74159.92903341961,0.0,0.0,271219.28310519754,158175.455581965,454.5072,0.0,35,0.0
3,1,6,11582.794855384622,0.0,0.0,84982.77061434375,10693.418996498953,14763.392324561399,110439.5819354041,84000.0,126637.94406412158,0.0,46391383.21923647,0.0,321077.5259995257,210637.94406412158,788.23584,0.0,0,-46.391383219236474
4,0,7,12371.030695384621,4723.022769230769,179230.15384615384,85986.18983175584,10551.754537368377,15309.599851754381,111847.5442208786,0.0,0.0,38523.12339980068,0.0,0.0,252554.57466723176,140707.03044635316,425.3558400000001,0.0,27,0.0
2,0,8,8073.363766153852,5422.729846153846,205782.76923076922,84086.47588357603,10205.677110637433,15594.137738596493,109886.29073280995,0.0,0.0,49908.77456471749,0.0,0.0,265760.2853988617,155873.99466605173,475.19136000000003,0.0,31,0.0
1,0,9,3125.8252800000064,3125.8252800000064,118619.40397163144,87138.50521512776,10242.880464036181,15899.251240350874,113280.63691951481,17945.703158437085,0.0,0.0,1794570.3158437086,0.0,249845.74404958336,136565.10713006853,443.56032,0.0,26,-1.7945703158437085
0,0,10,443.56032,443.56032,16832.31021276596,88685.74475373808,9824.855155326186,16000.966926315783,114511.56683538006,84000.0,30600.73754731196,0.0,17580221.264193587,0.0,245944.61459545797,131433.04776007793,449.91334956521735,0.0,3,-17.580221264193586
0,0,11,449.91334956521735,449.91334956521735,17073.396170212764,92209.90206906515,9278.029588771047,15795.58666754386,117283.51832538006,84000.0,30451.542483903875,0.0,17535462.745171163,0.0,248808.4569794967,131524.93865411665,474.58655999999996,0.0,7,-17.535462745171163
0,0,12,474.58655999999996,474.58655999999996,18009.69978723404,92859.18840188251,9169.003791343186,18456.2665437649,120484.4587369906,84000.0,34398.162072462816,0.0,18719448.621738844,0.0,256892.32059668744,136407.86185969686,462.12768,0.0,32,-18.719448621738845
0,1,13,462.12768,462.12768,17536.907872340427,95290.58732603819,8530.480186850396,33050.70162164341,136871.76913453202,78407.73274015101,0.0,0.0,7840773.274015102,0.0,232816.40974702346,95944.64061249144,927.4608,0.0,27,-7.840773274015102
0,1,14,927.4608,927.4608,35195.45638297872,99999.6553362952,7882.442787928107,33192.07652152284,141074.17464574613,70353.16004468563,0.0,0.0,7035316.004468563,0.0,246622.79107341048,105548.61642766435,881.3750399999999,0.0,11,-7.035316004468563
0,1,15,881.3750399999999,524.7803076923077,19914.46153846154,95416.92842546562,8111.724699108436,33118.516723145774,136647.16984771984,84000.0,8626.604420967808,0.0,10987981.326290343,0.0,249188.23580714918,112541.06595942934,1033.6032,0.0,3,-10.987981326290344
0,1,16,1390.197932307692,1390.197932307692,52755.491865793774,100470.00745115177,7424.9501238408375,23369.852297572706,131264.80987256533,67732.08703780948,0.0,0.0,6773208.703780948,0.0,251752.38877616858,120487.57890360325,1064.0246399999999,0.0,10,-6.7732087037809485
0,1,17,1064.0246399999999,1064.0246399999999,40377.806595744674,98434.05050166651,6757.079140633997,21224.44183295923,126415.57147525974,84000.0,2715.8107242403203,0.0,9214743.217272095,0.0,253509.18879524473,127093.61731998499,1184.5691686956523,0.0,7,-9.214743217272096
0,1,18,1184.5691686956523,1184.5691686956523,44952.25297872341,98975.04493142634,6723.902763309068,25968.47947897232,131667.42717370772,82892.33929623076,0.0,0.0,8289233.929623076,0.0,259512.0194486619,127844.59227495416,1270.08,0.0,26,-8.289233929623077
0,0,19,1270.08,1270.08,48197.23404255319,98037.6221467726,6354.5806597072415,34253.7348904101,138645.93769688995,82815.65958410462,0.0,0.0,8281565.958410462,0.0,269658.83132354775,131012.89362665781,510.63264000000004,0.0,9,-8.281565958410463
0,0,20,510.63264000000004,510.63264000000004,19377.583191489364,97409.03202198535,5966.749727093678,35096.533702179564,138472.3154512586,84000.0,39872.723400029005,0.0,20361817.0200087,0.0,281722.62204277696,143250.30659151837,624.93984,0.0,36,-20.3618170200087
0,0,21,624.93984,624.93984,23715.33425531915,98814.04396127017,5886.59032116912,34915.35802257658,139615.99230501588,84000.0,34409.380188520445,0.0,18722814.056556135,0.0,281740.7067488555,142124.7144438396,710.3980799999999,0.0,10,-18.722814056556135
0,0,22,710.3980799999999,710.3980799999999,26958.31957446808,98220.28704362443,5700.530551199278,35017.87632551271,138938.69392033643,84000.0,26627.54731505974,0.0,16388264.194517922,0.0,276524.56080986426,137585.86688952782,763.4995200000001,0.0,26,-16.388264194517923
0,0,23,763.4995200000001,0.0,0.0,98854.63909287953,5691.159953817383,35550.51846960261,140096.31751629955,84000.0,53984.819781055034,0.0,24595445.93431651,0.0,278081.1372973546,137984.81978105503,959.2864278260871,0.0,0,-24.59544593431651
0,0,24,1722.785947826087,1722.785947826087,65376.60425531915,104690.69883044781,5569.164730104099,36640.267961321035,146900.13152187294,78049.03930017924,0.0,0.0,7804903.930017924,0.0,290325.77507737133,143425.6435554984,1122.1538086956523,0.0,25,-7.804903930017924
0,0,25,1122.1538086956523,1122.1538086956523,42583.70319148937,104382.0148129037,5429.313546577172,36310.39745348857,146121.72581296944,84000.0,56820.238263270614,0.0,25446071.478981186,0.0,329525.6672677294,183403.94145475997,1325.4192,0.0,39,-25.446071478981185
0,1,26,1325.4192,1325.4192,50297.256382978725,106816.05281652318,5738.184090648205,34600.92987232152,147155.16677949292,84000.0,32370.552170044713,0.0,18111165.65101341,0.0,313822.97533251636,166667.80855302344,3123.1872,0.0,19,-18.111165651013412
1,2,27,3123.1872,3123.1872,118519.29361702128,105570.85574992995,5961.318488980013,35113.18863366362,146645.3628725736,44091.93055804308,0.0,0.0,4409193.0558043085,0.0,309256.58704763796,162611.22417506436,3933.0143999999996,0.0,19,-4.409193055804309
1,3,28,3933.0143999999996,3848.388923076923,146039.38461538462,108730.43283364398,5763.893484376082,34304.426268943746,148798.75258696382,7366.70623930631,0.0,0.0,736670.623930631,0.0,302204.84344165475,153406.09085469093,4875.8976,0.0,22,-0.736670623930631
1,2,29,4960.523076923077,4960.523076923077,188242.86006546643,105710.5229317552,6405.6144499270995,34658.5686623392,146774.7060440215,0.0,0.0,24931.666111668077,0.0,0.0,310085.89999781986,163311.19395379836,3369.3408,0.0,39,0.0
1,2,30,3369.3408,3369.3408,127860.37659574467,106832.62021303737,6755.84926381601,35019.157293632656,148607.62677048604,33391.83780560513,0.0,0.0,3339183.780560513,0.0,309859.84117183584,161252.2144013498,3267.25056,0.0,31,-3.339183780560513
1,2,31,3267.25056,3267.25056,123986.2370212766,112963.317808136,6912.495966710932,34636.09143758985,154511.90521243677,34836.546034676416,0.0,0.0,3483654.6034676414,0.0,313334.6882683898,158822.783055953,3733.3094399999995,0.0,28,-3.483654603467641
1,4,32,3733.3094399999995,3733.3094399999995,141672.3268085106,111681.42711469864,6849.887804579319,34441.76708218248,152973.08200146045,28815.423097785737,0.0,0.0,2881542.309778574,0.0,323460.8319077568,170487.74990629635,7928.44416,0.0,33,-2.881542309778574
2,4,33,7928.44416,3323.6086153846154,126124.92307692308,107779.19993502216,7307.814717086226,32995.00888109761,148082.023533206,0.0,0.0,5921.261183844399,0.0,0.0,268285.6854262847,120203.66189307868,7261.71264,0.0,19,0.0
3,3,34,11866.548184615385,4198.242461538462,159315.6923076923,108649.10494879776,7909.894347552579,32997.27884153994,149556.27813789027,0.0,0.0,1024.6987073650816,0.0,0.0,307847.2717382175,158290.99360032723,4412.98368,0.0,24,0.0
4,3,35,12081.289403076924,3848.388923076923,146039.38461538462,109305.83774373586,7929.533467364118,32767.710565039084,150003.08177613906,0.0,0.0,3385.055994716793,0.0,0.0,292657.4103968069,142654.32862066783,4753.9699200000005,0.0,22,0.0
4,2,36,12986.8704,2798.8283076923076,106210.46153846153,114300.0067239174,8524.156211579264,32083.372775819946,154907.5357113166,0.0,0.0,3728.3472359259904,0.0,0.0,257389.65001385214,102482.11430253554,3336.62112,0.0,16,0.0
4,2,37,13524.663212307692,2448.974769230769,92934.15384615384,116709.79191836771,8237.11335634511,32138.754736952975,157085.6600116658,0.0,0.0,361.3756926229107,0.0,0.0,249658.43816519674,92572.77815353093,4092.62112,0.0,14,0.0
5,1,38,15168.309563076924,2973.755076923077,112848.61538461539,116894.20438616359,8752.13665806451,31710.193294999768,157356.53433922786,0.0,0.0,3623.301963119404,0.0,0.0,266581.84776072385,109225.31342149599,3088.4112000000005,0.0,17,0.0
5,4,39,15282.965686153848,2798.8283076923076,106210.46153846153,110322.89665027641,9054.746042873534,31879.889942467347,151257.5326356173,0.0,0.0,4801.035976214014,0.0,0.0,252666.95819786482,101409.42556224752,10414.77696,0.0,16,0.0
7,4,40,22898.914338461538,3323.6086153846154,126124.92307692308,108176.90193784745,9864.239537116413,31227.34317938806,149268.48465435192,0.0,0.0,3609.6234434768994,0.0,0.0,271783.7842877981,122515.29963344618,10432.07424,0.0,19,0.0
10,4,41,30007.37996307692,2798.8283076923076,106210.46153846153,104422.57659378197,10529.749504988575,31504.85887353122,146457.18497230177,0.0,0.0,3980.61541493822,0.0,0.0,248687.03109582508,102229.84612352331,9760.2624,0.0,16,0.0
12,3,42,36968.81405538462,2448.974769230769,92934.15384615384,107996.14741250093,10636.545500075908,30752.21296938665,149384.9058819635,0.0,0.0,473.21458893010276,0.0,0.0,241845.84513918724,92460.93925722374,6084.771839999999,0.0,14,0.0
13,4,43,40604.611126153846,2448.974769230769,92934.15384615384,108368.16162633839,10773.160558117666,31590.321507513345,150731.6436919694,0.0,0.0,634.1123860603548,0.0,0.0,243031.68515206288,92300.04146009349,9615.65472,0.0,14,0.0
15,4,44,47771.29107692307,2973.755076923077,112848.61538461539,102923.50995295042,10848.06160390814,32262.107988332133,146033.67954519068,0.0,0.0,3958.623766260527,0.0,0.0,254923.67116354554,108889.99161835486,8742.14208,0.0,17,0.0
17,2,45,53539.67807999999,3498.5353846153844,132763.0769230769,104473.43194198546,10923.442250445485,32514.58053801845,147911.4547304494,0.0,0.0,1191.8296350702294,0.0,0.0,279482.70201845607,131571.24728800668,2567.376,0.0,20,0.0
17,2,46,52608.51869538461,2798.8283076923076,106210.46153846153,104133.89710660212,11090.618849065764,32307.28314069009,147531.79909635798,0.0,0.0,925.4577294450719,0.0,0.0,252816.80290537444,105285.00380901646,2157.50304,0.0,16,0.0
17,3,47,51967.193427692306,2798.8283076923076,106210.46153846153,101779.74723093814,11212.704877708185,34387.941797698426,147380.39390634475,0.0,0.0,708.1725387176848,0.0,0.0,252882.6829060886,105502.28899974385,2895.23808,0.0,16,0.0
17,3,48,52063.6032,3848.388923076923,146039.38461538462,99174.28621582552,11568.319282368753,35193.49844685015,145936.10394504442,0.0,0.0,4375.337042065075,0.0,0.0,287600.151518364,141664.04757331955,2928.07872,0.0,22,0.0
17,2,49,51143.292996923075,3323.6086153846154,126124.92307692308,99338.40944907123,11291.319964265569,34924.236809625756,145553.96622296254,0.0,0.0,1697.1167963606567,0.0,0.0,269981.77250352496,124427.80628056242,1446.3792,0.0,19,0.0
16,1,50,49266.06358153847,3498.5353846153844,132763.0769230769,97313.17091924294,11329.20102259438,35295.99925486828,143938.37119670562,0.0,0.0,3760.242642945581,0.0,0.0,272941.20547683694,129002.83428013133,868.7952,0.0,20,0.0
15,2,51,46636.323396923086,3848.388923076923,146039.38461538462,94055.30850885545,11043.135413804714,35184.48269391482,140282.926616575,0.0,0.0,4752.117426130746,0.0,0.0,281570.19380582887,141287.26718925388,1181.7792,0.0,22,0.0
14,3,52,43969.71367384616,3673.462153846154,139401.23076923078,92467.96306251167,11350.593319777001,36432.24441620002,140250.8007984887,0.0,0.0,1122.7263995466055,0.0,0.0,278529.30516817287,138278.50436968417,1799.8243200000002,0.0,21,0.0
14,3,53,42096.07584000001,3673.462153846154,139401.23076923078,92077.1464552851,11269.442481945203,36251.92264326596,139598.51158049627,0.0,0.0,5728.480880011135,0.0,0.0,273271.2614697159,133672.74988921965,1877.9644800000003,0.0,21,0.0
13,3,54,40300.578166153864,4373.169230769231,165953.84615384616,90611.44799048477,11377.655082999983,36257.837276160855,138246.94034964562,0.0,0.0,5413.767799064197,0.0,0.0,298787.0187044276,160540.07835478196,1924.776,0.0,25,0.0
12,3,55,37852.184935384634,5422.729846153846,205782.76923076922,88359.82409203946,11416.239695997296,35889.021960530175,135665.08574856693,0.0,0.0,3939.1175503976992,0.0,0.0,337508.73742893845,201843.65168037152,2056.0176,0.0,31,0.0
11,2,56,34485.47268923079,4548.096,172591.99999999997,86433.12223115128,11103.806498983273,36190.64757729516,133727.57630742973,0.0,0.0,5968.866640528315,0.0,0.0,300350.7096669014,166623.13335947166,1262.52,0.0,26,0.0
10,0,57,31199.89668923079,4198.242461538462,159315.6923076923,83446.21612304743,11016.439249456647,36716.177360995935,131178.8327335,0.0,0.0,5491.639274869463,0.0,0.0,285002.88576632284,153824.05303282285,454.5072,0.0,24,0.0
9,0,58,27456.16142769233,4897.949538461538,185868.3076923077,86948.75525617333,11243.952255964494,36381.77820882268,134574.4857209605,0.0,0.0,3485.4229196946544,0.0,0.0,316957.37049357354,182382.88477261303,437.87519999999995,0.0,28,0.0
