volumen_discreto,hidrologia,tiempo,volumen,turbinado,energia_turbinada,energia_eolica,energia_solar,energia_biomasa,energia_renovable,energia_termico_bajo,energia_termico_alto,energia_exportada,costo_termico,ingreso_exportacion,demanda,demanda_residual,aportes,vertimiento,action,reward
15,2,0,45000.0,6472.290461538461,245611.6923076923,89498.12267082525,10847.177165782274,14205.472175438588,114550.7720120461,0.0,0.0,97357.73660002774,0.0,0.0,262804.7277197107,148253.95570766457,1103.63904,0.0,37,0.0
13,1,1,39631.34857846154,5597.656615384615,212420.92307692306,92140.0921373727,11271.621322419545,14859.639049122809,118271.35250891506,0.0,0.0,71005.86789998767,0.0,0.0,259686.40768585046,141415.0551769354,700.47936,0.0,32,0.0
11,1,2,34734.171323076924,6647.217230769231,252249.84615384616,90659.82803868594,11002.30343492352,14518.368923684202,116180.50039729367,0.0,0.0,83660.45153409746,0.0,0.0,284769.89501704235,168589.3946197487,732.5337599999999,0.0,38,0.0
9,0,3,28819.48785230769,6472.290461538461,245611.6923076923,90554.62452678141,10732.967364716964,14566.054130701754,115853.64602220013,0.0,0.0,38629.720546571596,0.0,0.0,322835.61778332083,206981.97176112072,410.2963200000001,0.0,37,0.0
7,0,4,22757.49371076923,6472.290461538461,245611.6923076923,85031.2477209428,10716.475757573358,14637.513606140346,110385.2370846565,0.0,0.0,69689.83435861493,0.0,0.0,286307.0950337339,175921.85794907738,429.408,0.0,37,0.0
5,2,5,16714.61124923077,1224.4873846153846,46467.07692307692,87807.04803662449,10608.470938362425,14628.308548245614,113043.82752323252,84000.0,27708.37865888809,0.0,16712513.597666427,0.0,271219.28310519754,158175.455581965,1355.2358400000003,0.0,7,-16.712513597666426
5,2,6,16845.359704615385,5597.656615384615,212420.92307692306,84982.77061434375,10693.418996498953,14763.392324561399,110439.5819354041,0.0,0.0,1782.9790128014865,0.0,0.0,321077.5259995257,210637.94406412158,1408.7606400000002,0.0,32,0.0
4,3,7,12656.46372923077,6122.436923076923,232335.38461538462,85986.18983175584,10551.754537368377,15309.599851754381,111847.5442208786,0.0,0.0,91628.35416903146,0.0,0.0,252554.57466723176,140707.03044635316,1968.50304,0.0,35,0.0
2,3,8,8502.529846153848,4897.949538461538,185868.3076923077,84086.47588357603,10205.677110637433,15594.137738596493,109886.29073280995,0.0,0.0,29994.313026255957,0.0,0.0,265760.2853988617,155873.99466605173,2479.86144,0.0,28,0.0
2,2,9,6084.44174769231,4897.949538461538,185868.3076923077,87138.50521512776,10242.880464036181,15899.251240350874,113280.63691951481,0.0,0.0,49303.20056223916,0.0,0.0,249845.74404958336,136565.10713006853,1436.46048,0.0,28,0.0
0,2,10,2622.9526892307713,1574.3409230769232,59743.384615384624,88685.74475373808,9824.855155326186,16000.966926315783,114511.56683538006,71689.6631446933,0.0,0.0,7168966.31446933,0.0,245944.61459545797,131433.04776007793,1331.2857599999998,0.0,9,-7.16896631446933
0,2,11,2379.897526153848,2379.897526153848,90312.79767048561,92209.90206906515,9278.029588771047,15795.58666754386,117283.51832538006,41212.140983631034,0.0,0.0,4121214.0983631033,0.0,248808.4569794967,131524.93865411665,1330.56,0.0,26,-4.121214098363104
0,1,12,1330.56,1330.56,50492.34042553191,92859.18840188251,9169.003791343186,18456.2665437649,120484.4587369906,84000.0,1915.5214341649553,0.0,8974656.430249486,0.0,256892.32059668744,136407.86185969686,854.64288,0.0,27,-8.974656430249485
0,1,13,854.64288,854.64288,32432.14829787234,95290.58732603819,8530.480186850396,33050.70162164341,136871.76913453202,63512.4923146191,0.0,0.0,6351249.23146191,0.0,232816.40974702346,95944.64061249144,927.4608,0.0,27,-6.351249231461909
0,1,14,927.4608,927.4608,35195.45638297872,99999.6553362952,7882.442787928107,33192.07652152284,141074.17464574613,70353.16004468563,0.0,0.0,7035316.004468563,0.0,246622.79107341048,105548.61642766435,958.6080000000001,0.0,11,-7.035316004468563
0,3,15,958.6080000000001,958.6080000000001,36377.43617021277,95416.92842546562,8111.724699108436,33118.516723145774,136647.16984771984,76163.62978921656,0.0,0.0,7616362.978921656,0.0,249188.23580714918,112541.06595942934,4243.155839999999,0.0,25,-7.616362978921655
1,2,16,4243.155839999999,3673.462153846154,139401.23076923078,100470.00745115177,7424.9501238408375,23369.852297572706,131264.80987256533,0.0,0.0,18913.65186562753,0.0,0.0,251752.38877616858,120487.57890360325,2325.8188800000003,0.0,21,0.0
