volumen_discreto,hidrologia,tiempo,volumen,turbinado,energia_turbinada,energia_eolica,energia_solar,energia_biomasa,energia_renovable,energia_termico_bajo,energia_termico_alto,energia_exportada,costo_termico,ingreso_exportacion,demanda,demanda_residual,aportes,vertimiento,action,reward
15,2,0,45000.0,6472.290461538461,245611.6923076923,89498.12267082525,10847.177165782274,14205.472175438588,114550.7720120461,0.0,0.0,97357.73660002774,0.0,0.0,262804.7277197107,148253.95570766457,1168.89696,0.0,37,0.0
13,1,1,39696.60649846154,5597.656615384615,212420.92307692306,92140.0921373727,11271.621322419545,14859.639049122809,118271.35250891506,0.0,0.0,71005.86789998767,0.0,0.0,259686.40768585046,141415.0551769354,674.83584,0.0,32,0.0
11,2,2,34773.78572307692,6297.363692307693,238973.5384615385,90659.82803868594,11002.30343492352,14518.368923684202,116180.50039729367,0.0,0.0,70384.1438417898,0.0,0.0,284769.89501704235,168589.3946197487,1219.63968,0.0,36,0.0
9,1,3,29696.06171076923,6647.217230769231,252249.84615384616,90554.62452678141,10732.967364716964,14566.054130701754,115853.64602220013,0.0,0.0,45267.87439272544,0.0,0.0,322835.61778332083,206981.97176112072,701.4470400000001,0.0,38,0.0
7,1,4,23750.29152,6647.217230769231,252249.84615384616,85031.2477209428,10716.475757573358,14637.513606140346,110385.2370846565,0.0,0.0,76327.98820476877,0.0,0.0,286307.0950337339,175921.85794907738,802.02528,0.0,38,0.0
5,2,5,17905.09956923077,1224.4873846153846,46467.07692307692,87807.04803662449,10608.470938362425,14628.308548245614,113043.82752323252,84000.0,27708.37865888809,0.0,16712513.597666427,0.0,271219.28310519754,158175.455581965,1303.22304,0.0,7,-16.712513597666426
5,1,6,17983.835224615385,6822.144,258888.0,84982.77061434375,10693.418996498953,14763.392324561399,110439.5819354041,0.0,0.0,48250.05593587842,0.0,0.0,321077.5259995257,210637.94406412158,726.72768,0.0,39,0.0
3,0,7,11888.418904615384,4548.096,172591.99999999997,85986.18983175584,10551.754537368377,15309.599851754381,111847.5442208786,0.0,0.0,31884.969553646806,0.0,0.0,252554.57466723176,140707.03044635316,404.97407999999996,0.0,26,0.0
2,0,8,7745.296984615385,5422.729846153846,205782.76923076922,84086.47588357603,10205.677110637433,15594.137738596493,109886.29073280995,0.0,0.0,49908.77456471749,0.0,0.0,265760.2853988617,155873.99466605173,464.30496000000005,0.0,31,0.0
0,2,9,2786.872098461539,2786.872098461539,105756.74506819423,87138.50521512776,10242.880464036181,15899.251240350874,113280.63691951481,30808.3620618743,0.0,0.0,3080836.20618743,0.0,249845.74404958336,136565.10713006853,1539.3974400000002,0.0,20,-3.08083620618743
0,2,10,1539.3974400000002,1539.3974400000002,58417.34276595745,88685.74475373808,9824.855155326186,16000.966926315783,114511.56683538006,73015.70499412048,0.0,0.0,7301570.499412048,0.0,245944.61459545797,131433.04776007793,1331.2857599999998,0.0,9,-7.301570499412048
0,1,11,1331.2857599999998,1331.2857599999998,50519.88170212765,92209.90206906515,9278.029588771047,15795.58666754386,117283.51832538006,81005.056951989,0.0,0.0,8100505.6951989,0.0,248808.4569794967,131524.93865411665,835.8336,0.0,35,-8.1005056951989
0,1,12,835.8336,835.8336,31718.37021276596,92859.18840188251,9169.003791343186,18456.2665437649,120484.4587369906,84000.0,20689.491646930896,0.0,14606847.49407927,0.0,256892.32059668744,136407.86185969686,844.7241600000001,0.0,27,-14.60684749407927
0,0,13,844.7241600000001,844.7241600000001,32055.750851063833,95290.58732603819,8530.480186850396,33050.70162164341,136871.76913453202,63888.88976142761,0.0,0.0,6388888.97614276,0.0,232816.40974702346,95944.64061249144,428.8032,0.0,28,-6.38888897614276
0,0,14,428.8032,428.8032,16272.30425531915,99999.6553362952,7882.442787928107,33192.07652152284,141074.17464574613,84000.0,5276.312172345206,0.0,9982893.651703563,0.0,246622.79107341048,105548.61642766435,456.26112,0.0,15,-9.982893651703563
0,0,15,456.26112,456.26112,17314.28255319149,95416.92842546562,8111.724699108436,33118.516723145774,136647.16984771984,84000.0,11226.783406237853,0.0,11768035.021871356,0.0,249188.23580714918,112541.06595942934,474.70752,0.0,32,-11.768035021871356
0,0,16,474.70752,474.70752,18014.29,100470.00745115177,7424.9501238408375,23369.852297572706,131264.80987256533,84000.0,18473.288903603243,0.0,13941986.671080973,0.0,251752.38877616858,120487.57890360325,455.17248000000006,0.0,23,-13.941986671080972
0,0,17,455.17248000000006,455.17248000000006,17272.970638297877,98434.05050166651,6757.079140633997,21224.44183295923,126415.57147525974,84000.0,25820.64668168711,0.0,16146194.004506133,0.0,253509.18879524473,127093.61731998499,416.88864,0.0,4,-16.146194004506132
0,0,18,416.88864,416.88864,15820.16829787234,98975.04493142634,6723.902763309068,25968.47947897232,131667.42717370772,84000.0,28024.423977081824,0.0,16807327.193124548,0.0,259512.0194486619,127844.59227495416,465.2726400000001,0.0,9,-16.807327193124546
0,0,19,465.2726400000001,465.2726400000001,17656.253404255323,98037.6221467726,6354.5806597072415,34253.7348904101,138645.93769688995,84000.0,29356.640222402493,0.0,17206992.066720746,0.0,269658.83132354775,131012.89362665781,510.63264000000004,0.0,9,-17.206992066720748
0,0,20,510.63264000000004,510.63264000000004,19377.583191489364,97409.03202198535,5966.749727093678,35096.533702179564,138472.3154512586,84000.0,39872.723400029005,0.0,20361817.0200087,0.0,281722.62204277696,143250.30659151837,624.93984,0.0,36,-20.3618170200087
0,0,21,624.93984,624.93984,23715.33425531915,98814.04396127017,5886.59032116912,34915.35802257658,139615.99230501588,84000.0,34409.380188520445,0.0,18722814.056556135,0.0,281740.7067488555,142124.7144438396,710.3980799999999,0.0,10,-18.722814056556135
0,0,22,710.3980799999999,710.3980799999999,26958.31957446808,98220.28704362443,5700.530551199278,35017.87632551271,138938.69392033643,84000.0,26627.54731505974,0.0,16388264.194517922,0.0,276524.56080986426,137585.86688952782,763.4995200000001,0.0,26,-16.388264194517923
0,3,23,763.4995200000001,763.4995200000001,28973.422978723407,98854.63909287953,5691.159953817383,35550.51846960261,140096.31751629955,84000.0,25011.396802331627,0.0,15903419.040699488,0.0,278081.1372973546,137984.81978105503,5059.69632,0.0,16,-15.903419040699488
1,2,24,5059.69632,5059.69632,192006.30489361702,104690.69883044781,5569.164730104099,36640.267961321035,146900.13152187294,0.0,0.0,48580.66133811863,0.0,0.0,290325.77507737133,143425.6435554984,3643.3152,0.0,34,0.0
1,4,25,3643.3152,2274.048,86295.99999999999,104382.0148129037,5429.313546577172,36310.39745348857,146121.72581296944,84000.0,13107.941454759988,0.0,12332382.436427996,0.0,329525.6672677294,183403.94145475997,8714.01888,0.0,13,-12.332382436427995
3,3,26,10083.28608,4723.022769230769,179230.15384615384,106816.05281652318,5738.184090648205,34600.92987232152,147155.16677949292,0.0,0.0,12562.345293130405,0.0,0.0,313822.97533251636,166667.80855302344,5527.50912,0.0,27,0.0
3,2,27,10887.77243076923,5247.803076923077,199144.6153846154,105570.85574992995,5961.318488980013,35113.18863366362,146645.3628725736,0.0,0.0,36533.391209551046,0.0,0.0,309256.58704763796,162611.22417506436,3931.7443200000002,0.0,30,0.0
3,3,28,9571.713673846152,4198.242461538462,159315.6923076923,108730.43283364398,5763.893484376082,34304.426268943746,148798.75258696382,0.0,0.0,5909.601453001378,0.0,0.0,302204.84344165475,153406.09085469093,5098.40352,0.0,24,0.0
3,4,29,10471.87473230769,4373.169230769231,165953.84615384616,105710.5229317552,6405.6144499270995,34658.5686623392,146774.7060440215,0.0,0.0,2642.6522000478,0.0,0.0,310085.89999781986,163311.19395379836,8884.814400000001,0.0,25,0.0
4,3,30,14983.51990153846,4373.169230769231,165953.84615384616,106832.62021303737,6755.84926381601,35019.157293632656,148607.62677048604,0.0,0.0,4701.631752496352,0.0,0.0,309859.84117183584,161252.2144013498,5014.3968,0.0,25,0.0
5,3,31,15624.747470769229,4198.242461538462,159315.6923076923,112963.317808136,6912.495966710932,34636.09143758985,154511.90521243677,0.0,0.0,492.9092517393001,0.0,0.0,313334.6882683898,158822.783055953,5197.288320000001,0.0,24,0.0
5,3,32,16623.793329230768,4548.096,172591.99999999997,111681.42711469864,6849.887804579319,34441.76708218248,152973.08200146045,0.0,0.0,2104.250093703624,0.0,0.0,323460.8319077568,170487.74990629635,4887.02592,0.0,26,0.0
5,3,33,16962.723249230767,3323.6086153846154,126124.92307692308,107779.19993502216,7307.814717086226,32995.00888109761,148082.023533206,0.0,0.0,5921.261183844399,0.0,0.0,268285.6854262847,120203.66189307868,4491.2447999999995,0.0,19,0.0
6,2,34,18130.35943384615,4198.242461538462,159315.6923076923,108649.10494879776,7909.894347552579,32997.27884153994,149556.27813789027,0.0,0.0,1024.6987073650816,0.0,0.0,307847.2717382175,158290.99360032723,3266.2224,0.0,24,0.0
5,4,35,17198.339372307688,3848.388923076923,146039.38461538462,109305.83774373586,7929.533467364118,32767.710565039084,150003.08177613906,0.0,0.0,3385.055994716793,0.0,0.0,292657.4103968069,142654.32862066783,8068.2739200000005,0.0,22,0.0
7,3,36,21418.224369230764,2798.8283076923076,106210.46153846153,114300.0067239174,8524.156211579264,32083.372775819946,154907.5357113166,0.0,0.0,3728.3472359259904,0.0,0.0,257389.65001385214,102482.11430253554,5172.4915200000005,0.0,16,0.0
