volumen_discreto,hidrologia,tiempo,volumen,turbinado,energia_turbinada,energia_eolica,energia_solar,energia_biomasa,energia_renovable,energia_termico_bajo,energia_termico_alto,energia_exportada,costo_termico,ingreso_exportacion,demanda,demanda_residual,aportes,vertimiento,action,reward
15,2,0,45000.0,6472.290461538461,245611.6923076923,89498.12267082525,10847.177165782274,14205.472175438588,114550.7720120461,0.0,0.0,97357.73660002774,0.0,0.0,262804.7277197107,148253.95570766457,1180.872,0.0,37,0.0
13,1,1,39708.58153846154,5597.656615384615,212420.92307692306,92140.0921373727,11271.621322419545,14859.639049122809,118271.35250891506,0.0,0.0,71005.86789998767,0.0,0.0,259686.40768585046,141415.0551769354,700.47936,0.0,32,0.0
11,1,2,34811.404283076925,6647.217230769231,252249.84615384616,90659.82803868594,11002.30343492352,14518.368923684202,116180.50039729367,0.0,0.0,83660.45153409746,0.0,0.0,284769.89501704235,168589.3946197487,698.3020799999999,0.0,38,0.0
9,0,3,28862.489132307695,6472.290461538461,245611.6923076923,90554.62452678141,10732.967364716964,14566.054130701754,115853.64602220013,0.0,0.0,38629.720546571596,0.0,0.0,322835.61778332083,206981.97176112072,410.2963200000001,0.0,37,0.0
7,0,4,22800.494990769235,6472.290461538461,245611.6923076923,85031.2477209428,10716.475757573358,14637.513606140346,110385.2370846565,0.0,0.0,69689.83435861493,0.0,0.0,286307.0950337339,175921.85794907738,433.3392,0.0,37,0.0
5,2,5,16761.543729230772,1224.4873846153846,46467.07692307692,87807.04803662449,10608.470938362425,14628.308548245614,113043.82752323252,84000.0,27708.37865888809,0.0,16712513.597666427,0.0,271219.28310519754,158175.455581965,1303.22304,0.0,7,-16.712513597666426
5,2,6,16840.279384615387,5597.656615384615,212420.92307692306,84982.77061434375,10693.418996498953,14763.392324561399,110439.5819354041,0.0,0.0,1782.9790128014865,0.0,0.0,321077.5259995257,210637.94406412158,1330.92288,0.0,32,0.0
4,1,7,12573.545649230773,5247.803076923077,199144.6153846154,85986.18983175584,10551.754537368377,15309.599851754381,111847.5442208786,0.0,0.0,58437.58493826224,0.0,0.0,252554.57466723176,140707.03044635316,767.30976,0.0,30,0.0
2,0,8,8093.052332307696,5422.729846153846,205782.76923076922,84086.47588357603,10205.677110637433,15594.137738596493,109886.29073280995,0.0,0.0,49908.77456471749,0.0,0.0,265760.2853988617,155873.99466605173,479.78784,0.0,31,0.0
1,2,9,3150.11032615385,3150.11032615385,119540.97745771974,87138.50521512776,10242.880464036181,15899.251240350874,113280.63691951481,17024.12967234879,0.0,0.0,1702412.967234879,0.0,249845.74404958336,136565.10713006853,1539.09504,0.0,24,-1.7024129672348791
0,4,10,1539.09504,1539.09504,58405.86723404255,88685.74475373808,9824.855155326186,16000.966926315783,114511.56683538006,73027.18052603537,0.0,0.0,7302718.052603537,0.0,245944.61459545797,131433.04776007793,4863.68064,0.0,39,-7.302718052603537
1,3,11,4863.68064,4863.68064,184567.86510638296,92209.90206906515,9278.029588771047,15795.58666754386,117283.51832538006,0.0,0.0,53042.926452266314,0.0,0.0,248808.4569794967,131524.93865411665,2127.32352,0.0,35,0.0
0,2,12,2127.32352,2127.32352,80728.07191489362,92859.18840188251,9169.003791343186,18456.2665437649,120484.4587369906,55679.78994480324,0.0,0.0,5567978.994480324,0.0,256892.32059668744,136407.86185969686,1756.8230400000002,0.0,14,-5.567978994480324
0,3,13,1756.8230400000002,1574.3409230769232,59743.384615384624,95290.58732603819,8530.480186850396,33050.70162164341,136871.76913453202,36201.25599710681,0.0,0.0,3620125.599710681,0.0,232816.40974702346,95944.64061249144,3412.76544,0.0,9,-3.620125599710681
1,3,14,3595.2475569230774,3595.2475569230774,136433.12857610476,99999.6553362952,7882.442787928107,33192.07652152284,141074.17464574613,0.0,0.0,30884.512148440408,0.0,0.0,246622.79107341048,105548.61642766435,3624.8687999999997,0.0,25,0.0
1,2,15,3624.8687999999997,3624.8687999999997,137557.20106382977,95416.92842546562,8111.724699108436,33118.516723145774,136647.16984771984,0.0,0.0,25016.135104400426,0.0,0.0,249188.23580714918,112541.06595942934,2032.4304,0.0,37,0.0
0,2,16,2032.4304,2032.4304,77127.05,100470.00745115177,7424.9501238408375,23369.852297572706,131264.80987256533,43360.52890360325,0.0,0.0,4336052.890360325,0.0,251752.38877616858,120487.57890360325,2325.8188800000003,0.0,33,-4.336052890360325
0,1,17,2325.8188800000003,1224.4873846153846,46467.07692307692,98434.05050166651,6757.079140633997,21224.44183295923,126415.57147525974,80626.54039690807,0.0,0.0,8062654.0396908065,0.0,253509.18879524473,127093.61731998499,1184.5691686956523,0.0,7,-8.062654039690807
0,0,18,2285.900664080268,1574.3409230769232,59743.384615384624,98975.04493142634,6723.902763309068,25968.47947897232,131667.42717370772,68101.20765956954,0.0,0.0,6810120.765956954,0.0,259512.0194486619,127844.59227495416,465.2726400000001,0.0,9,-6.810120765956954
0,0,19,1176.832381003345,1176.832381003345,44658.65590834699,98037.6221467726,6354.5806597072415,34253.7348904101,138645.93769688995,84000.0,2354.2377183108183,0.0,9106271.315493245,0.0,269658.83132354775,131012.89362665781,510.63264000000004,0.0,9,-9.106271315493245
0,3,20,510.63264000000004,510.63264000000004,19377.583191489364,97409.03202198535,5966.749727093678,35096.533702179564,138472.3154512586,84000.0,39872.723400029005,0.0,20361817.0200087,0.0,281722.62204277696,143250.30659151837,5190.0912,0.0,15,-20.3618170200087
1,2,21,5190.0912,2448.974769230769,92934.15384615384,98814.04396127017,5886.59032116912,34915.35802257658,139615.99230501588,49190.56059768575,0.0,0.0,4919056.059768574,0.0,281740.7067488555,142124.7144438396,3463.6896,0.0,14,-4.919056059768574
2,1,22,6204.80603076923,3848.388923076923,146039.38461538462,98220.28704362443,5700.530551199278,35017.87632551271,138938.69392033643,0.0,0.0,8453.5177258568,0.0,0.0,276524.56080986426,137585.86688952782,1964.20896,0.0,22,0.0
1,0,23,4320.626067692307,4320.626067692307,163959.92834697213,98854.63909287953,5691.159953817383,35550.51846960261,140096.31751629955,0.0,0.0,25975.108565917093,0.0,0.0,278081.1372973546,137984.81978105503,959.2864278260871,0.0,25,0.0
0,0,24,959.2864278260871,959.2864278260871,36403.18127659575,104690.69883044781,5569.164730104099,36640.267961321035,146900.13152187294,84000.0,23022.462278902647,0.0,15306738.683670795,0.0,290325.77507737133,143425.6435554984,1122.1538086956523,0.0,25,-15.306738683670794
0,3,25,1122.1538086956523,1122.1538086956523,42583.70319148937,104382.0148129037,5429.313546577172,36310.39745348857,146121.72581296944,84000.0,56820.238263270614,0.0,25446071.478981186,0.0,329525.6672677294,183403.94145475997,5694.857279999999,0.0,12,-25.446071478981185
1,4,26,5694.857279999999,4548.096,172591.99999999997,106816.05281652318,5738.184090648205,34600.92987232152,147155.16677949292,0.0,0.0,5924.1914469765325,0.0,0.0,313822.97533251636,166667.80855302344,8809.75872,0.0,26,0.0
3,3,27,9956.52,4373.169230769231,165953.84615384616,105570.85574992995,5961.318488980013,35113.18863366362,146645.3628725736,0.0,0.0,3342.621978781797,0.0,0.0,309256.58704763796,162611.22417506436,5522.247360000001,0.0,25,0.0
3,2,28,11105.59812923077,4373.169230769231,165953.84615384616,108730.43283364398,5763.893484376082,34304.426268943746,148798.75258696382,0.0,0.0,12547.755299155222,0.0,0.0,302204.84344165475,153406.09085469093,3506.6304000000005,0.0,25,0.0
3,1,29,10239.05929846154,6297.363692307693,238973.5384615385,105710.5229317552,6405.6144499270995,34658.5686623392,146774.7060440215,0.0,0.0,75662.34450774014,0.0,0.0,310085.89999781986,163311.19395379836,2131.19424,0.0,36,0.0
2,0,30,6072.8898461538465,5247.803076923077,199144.6153846154,106832.62021303737,6755.84926381601,35019.157293632656,148607.62677048604,0.0,0.0,37892.4009832656,0.0,0.0,309859.84117183584,161252.2144013498,1317.2544,0.0,30,0.0
0,0,31,2142.341169230769,2142.341169230769,81297.96448445172,112963.317808136,6912.495966710932,34636.09143758985,154511.90521243677,77524.8185715013,0.0,0.0,7752481.85715013,0.0,313334.6882683898,158822.783055953,1227.744,0.0,34,-7.75248185715013
0,0,32,1227.744,1227.744,46590.65957446808,111681.42711469864,6849.887804579319,34441.76708218248,152973.08200146045,84000.0,39897.090331828265,0.0,20369127.09954848,0.0,323460.8319077568,170487.74990629635,1108.5983999999999,0.0,28,-20.369127099548482
0,0,33,1108.5983999999999,1108.5983999999999,42069.299999999996,107779.19993502216,7307.814717086226,32995.00888109761,148082.023533206,78134.36189307869,0.0,0.0,7813436.189307869,0.0,268285.6854262847,120203.66189307868,1128.79872,0.0,39,-7.813436189307869
0,2,34,1128.79872,1128.79872,42835.8655319149,108649.10494879776,7909.894347552579,32997.27884153994,149556.27813789027,84000.0,31455.128068412334,0.0,17836538.4205237,0.0,307847.2717382175,158290.99360032723,3220.80192,0.0,20,-17.8365384205237
1,1,35,3220.80192,3220.80192,122223.59531914894,109305.83774373586,7929.533467364118,32767.710565039084,150003.08177613906,20430.733301518892,0.0,0.0,2043073.3301518892,0.0,292657.4103968069,142654.32862066783,2235.70368,0.0,37,-2.043073330151889
0,0,36,2235.70368,1924.1944615384616,73019.69230769231,114300.0067239174,8524.156211579264,32083.372775819946,154907.5357113166,29462.42199484323,0.0,0.0,2946242.199484323,0.0,257389.65001385214,102482.11430253554,1285.6838400000001,0.0,11,-2.946242199484323
0,0,37,1597.1930584615386,1597.1930584615386,60610.58173486089,116709.79191836771,8237.11335634511,32138.754736952975,157085.6600116658,31962.196418670042,0.0,0.0,3196219.6418670043,0.0,249658.43816519674,92572.77815353093,1764.08064,0.0,18,-3.196219641867004
0,0,38,1764.08064,1764.08064,66943.6629787234,116894.20438616359,8752.13665806451,31710.193294999768,157356.53433922786,42281.65044277259,0.0,0.0,4228165.044277259,0.0,266581.84776072385,109225.31342149599,1905.7248,0.0,33,-4.228165044277259
0,0,39,1905.7248,1905.7248,72318.80212765957,110322.89665027641,9054.746042873534,31879.889942467347,151257.5326356173,29090.62343458795,0.0,0.0,2909062.343458795,0.0,252666.95819786482,101409.42556224752,1714.3660800000002,0.0,31,-2.9090623434587948
0,0,40,1714.3660800000002,1714.3660800000002,65057.085531914905,108176.90193784745,9864.239537116413,31227.34317938806,149268.48465435192,57458.21410153127,0.0,0.0,5745821.410153127,0.0,271783.7842877981,122515.29963344618,1516.3545599999998,0.0,16,-5.745821410153127
0,0,41,1516.3545599999998,1516.3545599999998,57542.90723404255,104422.57659378197,10529.749504988575,31504.85887353122,146457.18497230177,44686.93888948076,0.0,0.0,4468693.888948076,0.0,248687.03109582508,102229.84612352331,1511.93952,0.0,26,-4.468693888948076
0,0,42,1511.93952,1511.93952,57375.36446808511,107996.14741250093,10636.545500075908,30752.21296938665,149384.9058819635,35085.574789138635,0.0,0.0,3508557.4789138637,0.0,241845.84513918724,92460.93925722374,1212.14016,0.0,28,-3.508557478913864
0,2,43,1212.14016,1212.14016,45998.52212765957,108368.16162633839,10773.160558117666,31590.321507513345,150731.6436919694,46301.51933243392,0.0,0.0,4630151.933243392,0.0,243031.68515206288,92300.04146009349,3438.0460799999996,0.0,37,-4.6301519332433925
1,2,44,3438.0460799999996,2973.755076923077,112848.61538461539,102923.50995295042,10848.06160390814,32262.107988332133,146033.67954519068,0.0,0.0,3958.623766260527,0.0,0.0,254923.67116354554,108889.99161835486,3154.4553600000004,0.0,17,0.0
1,2,45,3618.746363076923,3618.746363076923,137324.8656792144,104473.43194198546,10923.442250445485,32514.58053801845,147911.4547304494,0.0,0.0,5753.61839120771,0.0,0.0,279482.70201845607,131571.24728800668,2567.376,0.0,27,0.0
0,1,46,2567.376,2567.376,97427.26595744681,104133.89710660212,11090.618849065764,32307.28314069009,147531.79909635798,7857.737851569647,0.0,0.0,785773.7851569648,0.0,252816.80290537444,105285.00380901646,1346.8896000000002,0.0,23,-0.7857737851569648
0,1,47,1346.8896000000002,1346.8896000000002,51112.019148936175,101779.74723093814,11212.704877708185,34387.941797698426,147380.39390634475,54390.26985080767,0.0,0.0,5439026.985080767,0.0,252882.6829060886,105502.28899974385,1183.5936000000002,0.0,32,-5.439026985080767
0,1,48,1183.5936000000002,874.6338461538461,33190.76923076923,99174.28621582552,11568.319282368753,35193.49844685015,145936.10394504442,84000.0,24473.27834255033,0.0,15741983.502765099,0.0,287600.151518364,141664.04757331955,944.0323199999999,0.0,5,-15.741983502765098
0,1,49,1252.992073846154,1252.992073846154,47548.77821603928,99338.40944907123,11291.319964265569,34924.236809625756,145553.96622296254,76879.02806452314,0.0,0.0,7687902.806452314,0.0,269981.77250352496,124427.80628056242,874.60128,0.0,33,-7.687902806452314
0,1,50,874.60128,699.7070769230769,26552.615384615383,97313.17091924294,11329.20102259438,35295.99925486828,143938.37119670562,84000.0,18450.21889551595,0.0,13935065.668654785,0.0,272941.20547683694,129002.83428013133,868.7952,0.0,4,-13.935065668654785
0,1,51,1043.689403076923,1043.689403076923,39606.1212111293,94055.30850885545,11043.135413804714,35184.48269391482,140282.926616575,84000.0,17681.14597812458,0.0,13704343.793437373,0.0,281570.19380582887,141287.26718925388,728.54208,0.0,27,-13.704343793437372
0,1,52,728.54208,728.54208,27646.851489361703,92467.96306251167,11350.593319777001,36432.24441620002,140250.8007984887,84000.0,26631.65288032248,0.0,16389495.864096744,0.0,278529.30516817287,138278.50436968417,670.1184,0.0,10,-16.389495864096745
0,1,53,670.1184,670.1184,25429.778723404255,92077.1464552851,11269.442481945203,36251.92264326596,139598.51158049627,84000.0,24242.971165815397,0.0,15672891.349744618,0.0,273271.2614697159,133672.74988921965,694.06848,0.0,10,-15.672891349744617
0,0,54,694.06848,694.06848,26338.640851063832,90611.44799048477,11377.655082999983,36257.837276160855,138246.94034964562,84000.0,50201.43750371813,0.0,23460431.25111544,0.0,298787.0187044276,160540.07835478196,423.36,0.0,38,-23.46043125111544
0,3,55,423.36,423.36,16065.744680851065,88359.82409203946,11416.239695997296,35889.021960530175,135665.08574856693,84000.0,101777.90699952046,0.0,38933372.09985614,0.0,337508.73742893845,201843.65168037152,1919.9376,0.0,7,-38.933372099856136
0,4,56,1919.9376,1919.9376,72858.15212765957,86433.12223115128,11103.806498983273,36190.64757729516,133727.57630742973,84000.0,9764.981231812082,0.0,11329494.369543625,0.0,300350.7096669014,166623.13335947166,5447.312639999999,0.0,33,-11.329494369543625
1,4,57,5447.312639999999,4548.096,172591.99999999997,83446.21612304743,11016.439249456647,36716.177360995935,131178.8327335,0.0,0.0,18767.946967177122,0.0,0.0,285002.88576632284,153824.05303282285,5169.225600000001,0.0,26,0.0
2,3,58,6068.44224,6068.44224,230286.38425531916,86948.75525617333,11243.952255964494,36381.77820882268,134574.4857209605,0.0,0.0,47903.49948270613,0.0,0.0,316957.37049357354,182382.88477261303,2130.1056,0.0,39,0.0
0,3,59,2130.1056,2130.1056,80833.64680851063,86270.37463503586,11112.640300029934,36456.29165863506,133839.30659370084,50837.670399967945,0.0,0.0,5083767.039996794,0.0,265510.6238021794,131671.31720847858,1968.50304,0.0,13,-5.083767039996794
0,4,60,1968.50304,1968.50304,74701.1225531915,85204.61999868434,10813.929831108317,36624.74911774642,132643.29894753906,74628.3202660426,0.0,0.0,7462832.02660426,0.0,281972.74176677316,149329.4428192341,4959.84384,0.0,28,-7.462832026604261
1,4,61,4959.84384,4959.84384,188217.08425531915,88086.69888007017,10519.022792061409,36456.39532520748,135062.11699733906,0.0,0.0,43829.389442145475,0.0,0.0,279449.81181051274,144387.69481317367,5318.42976,0.0,38,0.0
1,4,62,5318.42976,5072.876307692308,192506.46153846153,89008.36410817421,10162.96838403011,34108.82822734285,133280.1607195472,0.0,0.0,62525.61100016048,0.0,0.0,263261.01125784824,129980.85053830105,4863.68064,0.0,29,0.0
1,4,63,5109.234092307692,5109.234092307692,193886.17356792142,89463.04536756715,9972.615210240887,33820.55439699758,133256.2149748056,0.0,0.0,67849.73586191304,0.0,0.0,259292.65268081398,126036.43770600838,5041.3104,0.0,38,0.0
1,3,64,5041.3104,2973.755076923077,112848.61538461539,94891.81835942433,9563.104142878781,33635.805140418444,138090.72764272155,0.0,0.0,2185.1790179817035,0.0,0.0,248754.16400935524,110663.43636663369,2605.7808,0.0,17,0.0
1,2,65,4673.336123076923,4673.336123076923,177344.6356792144,94289.04168629115,9295.735461339134,35191.04599428708,138775.82314191735,0.0,0.0,45691.4356302653,0.0,0.0,270429.02319086646,131653.2000489491,1715.87808,0.0,29,0.0
0,1,66,1715.87808,1715.87808,65114.46319148936,92626.97625037367,8700.199318007642,35498.240488386815,136825.41605676812,57963.79553133908,0.0,0.0,5796379.553133908,0.0,259903.67477959656,123078.25872282844,958.6080000000001,0.0,26,-5.7963795531339075
0,0,67,958.6080000000001,958.6080000000001,36377.43617021277,94836.57389358795,7972.95051741626,35494.42107808353,138303.94548908772,84000.0,1301.134681429161,0.0,8790340.404428748,0.0,259982.51634072966,121678.57085164194,454.74912,0.0,18,-8.790340404428749
0,0,68,454.74912,454.74912,17256.904893617022,93489.92244418705,7886.580423981958,30304.0610313741,131680.5638995431,84000.0,29654.70322107515,0.0,17296410.966322545,0.0,262592.1720142353,130911.60811469218,467.99424000000005,0.0,6,-17.296410966322544
0,0,69,467.99424000000005,467.99424000000005,17759.533191489365,99055.78688356072,7202.4720605141165,23179.4313984164,129437.69034249125,84000.0,27056.034565895417,0.0,16516810.369768625,0.0,258253.25809987602,128815.56775738478,416.88864,0.0,15,-16.516810369768624
0,0,70,416.88864,416.88864,15820.16829787234,100802.10191017616,6848.619997839734,24103.361806967885,131754.08371498378,84000.0,40602.42578312756,0.0,20580727.734938268,0.0,272176.6777959837,140422.5940809999,465.2726400000001,0.0,21,-20.580727734938268
0,1,71,465.2726400000001,465.2726400000001,17656.253404255323,101712.86540940804,6592.239287264835,35807.85017270486,144112.95486937772,84000.0,27324.659683532373,0.0,16597397.905059712,0.0,273093.8679571654,128980.91308778769,1361.1471026086958,0.0,8,-16.59739790505971
0,2,72,1361.1471026086958,874.6338461538461,33190.76923076923,98902.87783107659,6313.8888173883415,37372.87064236574,142589.63729083067,84000.0,23635.13581390868,0.0,15490540.744172603,0.0,283415.54233550857,140825.9050446779,3339.64512,0.0,5,-15.490540744172604
1,3,73,3826.15837645485,3826.15837645485,145195.77566284782,94681.16623634899,6226.619440106171,37637.072097554694,138544.85777400984,11946.59788902005,0.0,0.0,1194659.788902005,0.0,295687.2313258777,157142.37355186787,5435.639999999999,0.0,29,-1.194659788902005
1,3,74,5435.639999999999,3848.388923076923,146039.38461538462,98082.60288412376,6146.379053501961,37262.135195270515,141491.11713289624,8175.125941861275,0.0,0.0,817512.5941861275,0.0,295705.62769014214,154214.5105572459,5322.72384,0.0,22,-0.8175125941861275
2,2,75,6909.974916923076,4373.169230769231,165953.84615384616,97729.08333357955,6210.47218626575,37412.81097847418,141352.3664983195,0.0,0.0,16906.622026282217,0.0,0.0,290399.59062588343,149047.22412756394,3606.4224,0.0,25,0.0
2,2,76,6143.228086153846,6143.228086153846,233124.37157119476,103119.13665103159,6069.428513861313,38417.16864588663,147605.73381077952,0.0,0.0,88747.1134033335,0.0,0.0,291982.9919786408,144377.25816786126,3549.9945600000005,0.0,36,0.0
1,2,77,3549.9945600000005,3549.9945600000005,134715.85936170214,105982.73087603849,5646.612610231015,38066.60193105314,149695.94541732263,20026.839832628408,0.0,0.0,2002683.9832628407,0.0,304438.6446116532,154742.69919433055,4850.13312,0.0,25,-2.0026839832628407
1,1,78,4850.13312,4373.169230769231,165953.84615384616,108538.97196199423,6193.824760524929,38806.90781559161,153539.70453811076,24820.527488788095,0.0,0.0,2482052.7488788096,0.0,344314.078180745,190774.37364263425,3123.1872,0.0,25,-2.4820527488788096
1,2,79,3600.1510892307692,3148.6818461538464,119486.76923076925,108987.32106684642,6290.190766913083,38443.79195921555,153721.30379297506,55132.704871431895,0.0,0.0,5513270.48714319,0.0,328340.7778951762,174619.47410220114,4016.8396799999996,0.0,18,-5.513270487143189
1,1,80,4468.308923076922,4468.308923076922,169564.2250409165,105242.78086242783,6685.458508578522,39103.49393240264,151031.73330340898,0.0,0.0,6246.929498240119,0.0,0.0,314349.02884608536,163317.29554267638,2543.184,0.0,36,0.0
0,1,81,2543.184,2543.184,96509.22340425533,106962.96958925872,6647.317372380329,38585.94822061793,152196.235182257,74211.01990270602,0.0,0.0,7421101.990270602,0.0,322916.47848921834,170720.24330696135,2169.53856,0.0,26,-7.421101990270602
0,1,82,2169.53856,2169.53856,82330.05617021276,109441.80592289293,7023.564686972331,38278.57388971208,154743.94449957734,84000.0,3465.2999527511856,0.0,9439589.985825356,0.0,324539.3006225413,169795.35612296395,2173.0463999999997,0.0,19,-9.439589985825355
0,0,83,2173.0463999999997,874.6338461538461,33190.76923076923,113120.30797449667,6989.011034042092,38268.33307111529,158377.65207965404,84000.0,48740.92475881343,0.0,23022277.42764403,0.0,324309.3460692367,165931.69398958265,1247.0975999999998,0.0,5,-23.022277427644028
0,0,84,2545.510153846153,2545.510153846153,96597.49672667755,114861.06485674516,7118.774618768,38169.509841505685,160149.34931701884,71097.23001634126,0.0,0.0,7109723.001634126,0.0,327844.07606003765,167694.7267430188,1108.5983999999999,0.0,15,-7.1097230016341255
