volumen_discreto,hidrologia,tiempo,volumen,turbinado,energia_turbinada,energia_eolica,energia_solar,energia_biomasa,energia_renovable,energia_termico_bajo,energia_termico_alto,energia_exportada,costo_termico,ingreso_exportacion,demanda,demanda_residual,aportes,vertimiento,action,reward
15,2,0,45000.0,6472.290461538461,245611.6923076923,89498.12267082525,10847.177165782274,14205.472175438588,114550.7720120461,0.0,0.0,97357.73660002774,0.0,0.0,262804.7277197107,148253.95570766457,1103.63904,0.0,37,0.0
13,1,1,39631.34857846154,5597.656615384615,212420.92307692306,92140.0921373727,11271.621322419545,14859.639049122809,118271.35250891506,0.0,0.0,71005.86789998767,0.0,0.0,259686.40768585046,141415.0551769354,663.58656,0.0,32,0.0
11,1,2,34697.27852307693,6647.217230769231,252249.84615384616,90659.82803868594,11002.30343492352,14518.368923684202,116180.50039729367,0.0,0.0,83660.45153409746,0.0,0.0,284769.89501704235,168589.3946197487,684.6336,0.0,38,0.0
9,0,3,28734.6948923077,6472.290461538461,245611.6923076923,90554.62452678141,10732.967364716964,14566.054130701754,115853.64602220013,0.0,0.0,38629.720546571596,0.0,0.0,322835.61778332083,206981.97176112072,439.75008,0.0,37,0.0
7,1,4,22702.15451076924,6647.217230769231,252249.84615384616,85031.2477209428,10716.475757573358,14637.513606140346,110385.2370846565,0.0,0.0,76327.98820476877,0.0,0.0,286307.0950337339,175921.85794907738,802.02528,0.0,38,0.0
5,1,5,16856.96256000001,2798.8283076923076,106210.46153846153,87807.04803662449,10608.470938362425,14628.308548245614,113043.82752323252,51964.99404350348,0.0,0.0,5196499.404350348,0.0,271219.28310519754,158175.455581965,856.33632,0.0,16,-5.196499404350348
4,1,6,14914.470572307704,6822.144,258888.0,84982.77061434375,10693.418996498953,14763.392324561399,110439.5819354041,0.0,0.0,48250.05593587842,0.0,0.0,321077.5259995257,210637.94406412158,727.63488,0.0,39,0.0
2,2,7,8819.961452307703,6297.363692307693,238973.5384615385,85986.18983175584,10551.754537368377,15309.599851754381,111847.5442208786,0.0,0.0,98266.50801518533,0.0,0.0,252554.57466723176,140707.03044635316,1067.1696,0.0,36,0.0
1,2,8,3589.7673600000107,3589.7673600000107,136225.1650354614,84086.47588357603,10205.677110637433,15594.137738596493,109886.29073280995,19648.829630590335,0.0,0.0,1964882.9630590335,0.0,265760.2853988617,155873.99466605173,1379.12544,0.0,26,-1.9648829630590334
0,1,9,1379.12544,1379.12544,52335.310851063834,87138.50521512776,10242.880464036181,15899.251240350874,113280.63691951481,84000.0,229.79627900468768,0.0,8468938.883701406,0.0,249845.74404958336,136565.10713006853,865.34784,0.0,15,-8.468938883701407
0,1,10,865.34784,865.34784,32838.38212765958,88685.74475373808,9824.855155326186,16000.966926315783,114511.56683538006,84000.0,14594.665632418357,0.0,12778399.689725507,0.0,245944.61459545797,131433.04776007793,806.01696,0.0,34,-12.778399689725507
0,3,11,806.01696,806.01696,30586.88276595745,92209.90206906515,9278.029588771047,15795.58666754386,117283.51832538006,84000.0,16938.0558881592,0.0,13481416.76644776,0.0,248808.4569794967,131524.93865411665,2218.4064000000003,0.0,25,-13.48141676644776
0,2,12,2218.4064000000003,2218.4064000000003,84184.50212765958,92859.18840188251,9169.003791343186,18456.2665437649,120484.4587369906,52223.35973203728,0.0,0.0,5222335.973203728,0.0,256892.32059668744,136407.86185969686,1757.79072,0.0,14,-5.2223359732037276
0,3,13,1757.79072,1574.3409230769232,59743.384615384624,95290.58732603819,8530.480186850396,33050.70162164341,136871.76913453202,36201.25599710681,0.0,0.0,3620125.599710681,0.0,232816.40974702346,95944.64061249144,3132.6220799999996,0.0,9,-3.620125599710681
1,3,14,3316.071876923076,3316.071876923076,125838.91751227493,99999.6553362952,7882.442787928107,33192.07652152284,141074.17464574613,0.0,0.0,20290.301084610575,0.0,0.0,246622.79107341048,105548.61642766435,3624.8687999999997,0.0,25,0.0
1,2,15,3624.8687999999997,3624.8687999999997,137557.20106382977,95416.92842546562,8111.724699108436,33118.516723145774,136647.16984771984,0.0,0.0,25016.135104400426,0.0,0.0,249188.23580714918,112541.06595942934,2092.6079999999997,0.0,37,0.0
0,3,16,2092.6079999999997,2092.6079999999997,79410.68085106382,100470.00745115177,7424.9501238408375,23369.852297572706,131264.80987256533,41076.89805253943,0.0,0.0,4107689.805253943,0.0,251752.38877616858,120487.57890360325,4643.83584,0.0,21,-4.107689805253943
1,4,17,4643.83584,3673.462153846154,139401.23076923078,98434.05050166651,6757.079140633997,21224.44183295923,126415.57147525974,0.0,0.0,12307.613449245793,0.0,0.0,253509.18879524473,127093.61731998499,9869.48928,0.0,21,0.0
3,4,18,10839.862966153845,3498.5353846153844,132763.0769230769,98975.04493142634,6723.902763309068,25968.47947897232,131667.42717370772,0.0,0.0,4918.484648122743,0.0,0.0,259512.0194486619,127844.59227495416,10073.669759999999,0.0,20,0.0
5,4,19,17414.99734153846,3498.5353846153844,132763.0769230769,98037.6221467726,6354.5806597072415,34253.7348904101,138645.93769688995,0.0,0.0,1750.183296419098,0.0,0.0,269658.83132354775,131012.89362665781,9484.05024,0.0,20,0.0
7,4,20,23400.512196923075,3848.388923076923,146039.38461538462,97409.03202198535,5966.749727093678,35096.533702179564,138472.3154512586,0.0,0.0,2789.0780238662555,0.0,0.0,281722.62204277696,143250.30659151837,9313.160055652173,0.0,22,0.0
9,4,21,28865.283329498325,3848.388923076923,146039.38461538462,98814.04396127017,5886.59032116912,34915.35802257658,139615.99230501588,0.0,0.0,3914.6701715450326,0.0,0.0,281740.7067488555,142124.7144438396,8310.5568,0.0,22,0.0
11,4,22,33327.4512064214,3673.462153846154,139401.23076923078,98220.28704362443,5700.530551199278,35017.87632551271,138938.69392033643,0.0,0.0,1815.3638797029562,0.0,0.0,276524.56080986426,137585.86688952782,8392.8096,0.0,21,0.0
12,4,23,38046.79865257525,3673.462153846154,139401.23076923078,98854.63909287953,5691.159953817383,35550.51846960261,140096.31751629955,0.0,0.0,1416.4109881757468,0.0,0.0,278081.1372973546,137984.81978105503,9658.11168,0.0,21,0.0
14,3,24,44031.4481787291,3848.388923076923,146039.38461538462,104690.69883044781,5569.164730104099,36640.267961321035,146900.13152187294,0.0,0.0,2613.7410598862334,0.0,0.0,290325.77507737133,143425.6435554984,5788.72224,0.0,22,0.0
15,3,25,45971.78149565218,4897.949538461538,185868.3076923077,104382.0148129037,5429.313546577172,36310.39745348857,146121.72581296944,0.0,0.0,2464.3662375477143,0.0,0.0,329525.6672677294,183403.94145475997,5960.9088,0.0,28,0.0
15,1,26,47034.740757190644,4548.096,172591.99999999997,106816.05281652318,5738.184090648205,34600.92987232152,147155.16677949292,0.0,0.0,5924.1914469765325,0.0,0.0,313822.97533251636,166667.80855302344,3080.9721600000003,0.0,26,0.0
15,2,27,45567.616917190644,4373.169230769231,165953.84615384616,105570.85574992995,5961.318488980013,35113.18863366362,146645.3628725736,0.0,0.0,3342.621978781797,0.0,0.0,309256.58704763796,162611.22417506436,3931.7443200000002,0.0,25,0.0
15,3,28,45126.192006421414,4198.242461538462,159315.6923076923,108730.43283364398,5763.893484376082,34304.426268943746,148798.75258696382,0.0,0.0,5909.601453001378,0.0,0.0,302204.84344165475,153406.09085469093,5098.40352,0.0,24,0.0
