volumen_discreto,hidrologia,tiempo,volumen,turbinado,energia_turbinada,energia_eolica,energia_solar,energia_biomasa,energia_renovable,energia_termico_bajo,energia_termico_alto,energia_exportada,costo_termico,ingreso_exportacion,demanda,demanda_residual,aportes,vertimiento,action,reward
15,2,0,45000.0,6472.290461538461,245611.6923076923,89498.12267082525,10847.177165782274,14205.472175438588,114550.7720120461,0.0,0.0,97357.73660002774,0.0,0.0,262804.7277197107,148253.95570766457,1180.872,0.0,37,0.0
13,3,1,39708.58153846154,6122.436923076923,232335.38461538462,92140.0921373727,11271.621322419545,14859.639049122809,118271.35250891506,0.0,0.0,90920.32943844923,0.0,0.0,259686.40768585046,141415.0551769354,1926.1065600000002,0.0,35,0.0
11,3,2,35512.25117538462,6122.436923076923,232335.38461538462,90659.82803868594,11002.30343492352,14518.368923684202,116180.50039729367,0.0,0.0,63745.98999563593,0.0,0.0,284769.89501704235,168589.3946197487,2068.05312,0.0,35,0.0
10,4,3,31457.867372307697,5947.510153846154,225697.23076923078,90554.62452678141,10732.967364716964,14566.054130701754,115853.64602220013,0.0,0.0,18715.259008110064,0.0,0.0,322835.61778332083,206981.97176112072,5023.34784,0.0,34,0.0
10,4,4,30533.705058461543,4897.949538461538,185868.3076923077,85031.2477209428,10716.475757573358,14637.513606140346,110385.2370846565,0.0,0.0,9946.449743230303,0.0,0.0,286307.0950337339,175921.85794907738,5447.312639999999,0.0,28,0.0
10,4,5,31083.068160000006,4198.242461538462,159315.6923076923,87807.04803662449,10608.470938362425,14628.308548245614,113043.82752323252,0.0,0.0,1140.2367257273,0.0,0.0,271219.28310519754,158175.455581965,5173.58016,0.0,24,0.0
10,3,6,32058.405858461545,5597.656615384615,212420.92307692306,84982.77061434375,10693.418996498953,14763.392324561399,110439.5819354041,0.0,0.0,1782.9790128014865,0.0,0.0,321077.5259995257,210637.94406412158,2056.25952,0.0,32,0.0
9,3,7,28517.00876307693,3848.388923076923,146039.38461538462,85986.18983175584,10551.754537368377,15309.599851754381,111847.5442208786,0.0,0.0,5332.35416903146,0.0,0.0,252554.57466723176,140707.03044635316,1968.50304,0.0,22,0.0
8,3,8,26637.122880000006,4198.242461538462,159315.6923076923,84086.47588357603,10205.677110637433,15594.137738596493,109886.29073280995,0.0,0.0,3441.6976416405814,0.0,0.0,265760.2853988617,155873.99466605173,2433.35232,0.0,24,0.0
8,2,9,24872.232738461542,3673.462153846154,139401.23076923078,87138.50521512776,10242.880464036181,15899.251240350874,113280.63691951481,0.0,0.0,2836.1236391622515,0.0,0.0,249845.74404958336,136565.10713006853,1415.3529600000002,0.0,21,0.0
7,2,10,22614.123544615388,3498.5353846153844,132763.0769230769,88685.74475373808,9824.855155326186,16000.966926315783,114511.56683538006,0.0,0.0,1330.0291629989806,0.0,0.0,245944.61459545797,131433.04776007793,1226.0505600000001,0.0,20,0.0
6,4,11,20341.638720000003,3498.5353846153844,132763.0769230769,92209.90206906515,9278.029588771047,15795.58666754386,117283.51832538006,0.0,0.0,1238.1382689602615,0.0,0.0,248808.4569794967,131524.93865411665,5111.40672,0.0,20,0.0
7,4,12,21954.510055384617,3673.462153846154,139401.23076923078,92859.18840188251,9169.003791343186,18456.2665437649,120484.4587369906,0.0,0.0,2993.3689095339214,0.0,0.0,256892.32059668744,136407.86185969686,5595.36768,0.0,21,0.0
7,4,13,23876.415581538462,2623.9015384615386,99572.3076923077,95290.58732603819,8530.480186850396,33050.70162164341,136871.76913453202,0.0,0.0,3627.667079816267,0.0,0.0,232816.40974702346,95944.64061249144,6272.078399999999,0.0,15,0.0
9,3,14,27524.592443076923,2798.8283076923076,106210.46153846153,99999.6553362952,7882.442787928107,33192.07652152284,141074.17464574613,0.0,0.0,661.8451107971778,0.0,0.0,246622.79107341048,105548.61642766435,3624.8687999999997,0.0,16,0.0
9,3,15,28350.632935384616,2973.755076923077,112848.61538461539,95416.92842546562,8111.724699108436,33118.516723145774,136647.16984771984,0.0,0.0,307.54942518605094,0.0,0.0,249188.23580714918,112541.06595942934,3981.82176,0.0,17,0.0
9,4,16,29358.69961846154,3323.6086153846154,126124.92307692308,100470.00745115177,7424.9501238408375,23369.852297572706,131264.80987256533,0.0,0.0,5637.344173319827,0.0,0.0,251752.38877616858,120487.57890360325,10340.74944,0.0,19,0.0
12,4,17,36375.84044307692,3498.5353846153844,132763.0769230769,98434.05050166651,6757.079140633997,21224.44183295923,126415.57147525974,0.0,0.0,5669.45960309192,0.0,0.0,253509.18879524473,127093.61731998499,10018.39104,0.0,20,0.0
14,4,18,42895.69609846154,3498.5353846153844,132763.0769230769,98975.04493142634,6723.902763309068,25968.47947897232,131667.42717370772,0.0,0.0,4918.484648122743,0.0,0.0,259512.0194486619,127844.59227495416,10097.075520000002,0.0,20,0.0
16,4,19,49494.23623384617,3498.5353846153844,132763.0769230769,98037.6221467726,6354.5806597072415,34253.7348904101,138645.93769688995,0.0,0.0,1750.183296419098,0.0,0.0,269658.83132354775,131012.89362665781,9484.05024,0.0,20,0.0
18,3,20,55479.75108923079,3848.388923076923,146039.38461538462,97409.03202198535,5966.749727093678,35096.533702179564,138472.3154512586,0.0,0.0,2789.0780238662555,0.0,0.0,281722.62204277696,143250.30659151837,5236.90272,0.0,22,0.0
18,3,21,56868.26488615387,3848.388923076923,146039.38461538462,98814.04396127017,5886.59032116912,34915.35802257658,139615.99230501588,0.0,0.0,3914.6701715450326,0.0,0.0,281740.7067488555,142124.7144438396,5252.56704,0.0,22,0.0
19,3,22,58272.44300307695,3673.462153846154,139401.23076923078,98220.28704362443,5700.530551199278,35017.87632551271,138938.69392033643,0.0,0.0,1815.3638797029562,0.0,0.0,276524.56080986426,137585.86688952782,5326.534079999999,0.0,21,0.0
19,2,23,59925.5149292308,3673.462153846154,139401.23076923078,98854.63909287953,5691.159953817383,35550.51846960261,140096.31751629955,0.0,0.0,1416.4109881757468,0.0,0.0,278081.1372973546,137984.81978105503,3626.80416,0.0,21,0.0
19,3,24,59878.85693538465,3848.388923076923,146039.38461538462,104690.69883044781,5569.164730104099,36640.267961321035,146900.13152187294,0.0,0.0,2613.7410598862334,0.0,0.0,290325.77507737133,143425.6435554984,5485.59648,1516.064492307727,22,0.0
19,2,25,60000.0,4897.949538461538,185868.3076923077,104382.0148129037,5429.313546577172,36310.39745348857,146121.72581296944,0.0,0.0,2464.3662375477143,0.0,0.0,329525.6672677294,183403.94145475997,4569.92928,0.0,28,0.0
19,2,26,59671.97974153847,4548.096,172591.99999999997,106816.05281652318,5738.184090648205,34600.92987232152,147155.16677949292,0.0,0.0,5924.1914469765325,0.0,0.0,313822.97533251636,166667.80855302344,4193.25984,0.0,26,0.0
19,2,27,59317.14358153847,4373.169230769231,165953.84615384616,105570.85574992995,5961.318488980013,35113.18863366362,146645.3628725736,0.0,0.0,3342.621978781797,0.0,0.0,309256.58704763796,162611.22417506436,3933.0143999999996,0.0,25,0.0
19,4,28,58876.98875076924,4198.242461538462,159315.6923076923,108730.43283364398,5763.893484376082,34304.426268943746,148798.75258696382,0.0,0.0,5909.601453001378,0.0,0.0,302204.84344165475,153406.09085469093,8604.1872,3282.9334892307816,24,0.0
19,4,29,60000.0,4373.169230769231,165953.84615384616,105710.5229317552,6405.6144499270995,34658.5686623392,146774.7060440215,0.0,0.0,2642.6522000478,0.0,0.0,310085.89999781986,163311.19395379836,8884.814400000001,4511.645169230775,25,0.0
19,4,30,60000.0,4373.169230769231,165953.84615384616,106832.62021303737,6755.84926381601,35019.157293632656,148607.62677048604,0.0,0.0,4701.631752496352,0.0,0.0,309859.84117183584,161252.2144013498,9124.43616,4751.266929230769,25,0.0
19,3,31,60000.0,4198.242461538462,159315.6923076923,112963.317808136,6912.495966710932,34636.09143758985,154511.90521243677,0.0,0.0,492.9092517393001,0.0,0.0,313334.6882683898,158822.783055953,4931.47872,733.2362584615403,24,0.0
19,3,32,60000.0,4548.096,172591.99999999997,111681.42711469864,6849.887804579319,34441.76708218248,152973.08200146045,0.0,0.0,2104.250093703624,0.0,0.0,323460.8319077568,170487.74990629635,4813.72416,265.6281600000002,26,0.0
19,3,33,60000.0,3323.6086153846154,126124.92307692308,107779.19993502216,7307.814717086226,32995.00888109761,148082.023533206,0.0,0.0,5921.261183844399,0.0,0.0,268285.6854262847,120203.66189307868,4382.562239999999,1058.9536246153875,19,0.0
19,4,34,60000.0,4198.242461538462,159315.6923076923,108649.10494879776,7909.894347552579,32997.27884153994,149556.27813789027,0.0,0.0,1024.6987073650816,0.0,0.0,307847.2717382175,158290.99360032723,7848.73152,3650.4890584615423,24,0.0
19,3,35,60000.0,3848.388923076923,146039.38461538462,109305.83774373586,7929.533467364118,32767.710565039084,150003.08177613906,0.0,0.0,3385.055994716793,0.0,0.0,292657.4103968069,142654.32862066783,4602.528,754.1390769230784,22,0.0
19,3,36,60000.0,2798.8283076923076,106210.46153846153,114300.0067239174,8524.156211579264,32083.372775819946,154907.5357113166,0.0,0.0,3728.3472359259904,0.0,0.0,257389.65001385214,102482.11430253554,5172.4915200000005,2373.6632123076924,16,0.0
19,2,37,60000.0,2448.974769230769,92934.15384615384,116709.79191836771,8237.11335634511,32138.754736952975,157085.6600116658,0.0,0.0,361.3756926229107,0.0,0.0,249658.43816519674,92572.77815353093,3886.62624,1437.6514707692259,14,0.0
19,0,38,60000.0,2973.755076923077,112848.61538461539,116894.20438616359,8752.13665806451,31710.193294999768,157356.53433922786,0.0,0.0,3623.301963119404,0.0,0.0,266581.84776072385,109225.31342149599,1911.89376,0.0,17,0.0
19,1,39,58938.13868307692,2798.8283076923076,106210.46153846153,110322.89665027641,9054.746042873534,31879.889942467347,151257.5326356173,0.0,0.0,4801.035976214014,0.0,0.0,252666.95819786482,101409.42556224752,3283.94304,0.0,16,0.0
19,1,40,59423.253415384606,3323.6086153846154,126124.92307692308,108176.90193784745,9864.239537116413,31227.34317938806,149268.48465435192,0.0,0.0,3609.6234434768994,0.0,0.0,271783.7842877981,122515.29963344618,3106.79712,0.0,19,0.0
19,3,41,59206.44192,2798.8283076923076,106210.46153846153,104422.57659378197,10529.749504988575,31504.85887353122,146457.18497230177,0.0,0.0,3980.61541493822,0.0,0.0,248687.03109582508,102229.84612352331,5938.95456,2346.568172307685,16,0.0
19,4,42,60000.0,2448.974769230769,92934.15384615384,107996.14741250093,10636.545500075908,30752.21296938665,149384.9058819635,0.0,0.0,473.21458893010276,0.0,0.0,241845.84513918724,92460.93925722374,10203.76224,7754.7874707692245,14,0.0
