volumen_discreto,hidrologia,tiempo,volumen,turbinado,energia_turbinada,energia_eolica,energia_solar,energia_biomasa,energia_renovable,energia_termico_bajo,energia_termico_alto,energia_exportada,costo_termico,ingreso_exportacion,demanda,demanda_residual,aportes,vertimiento,action,reward
15,2,0,45000.0,6472.290461538461,245611.6923076923,89498.12267082525,10847.177165782274,14205.472175438588,114550.7720120461,0.0,0.0,97357.73660002774,0.0,0.0,262804.7277197107,148253.95570766457,1103.63904,0.0,37,0.0
13,1,1,39631.34857846154,5597.656615384615,212420.92307692306,92140.0921373727,11271.621322419545,14859.639049122809,118271.35250891506,0.0,0.0,71005.86789998767,0.0,0.0,259686.40768585046,141415.0551769354,663.58656,0.0,32,0.0
11,0,2,34697.27852307693,6122.436923076923,232335.38461538462,90659.82803868594,11002.30343492352,14518.368923684202,116180.50039729367,0.0,0.0,63745.98999563593,0.0,0.0,284769.89501704235,168589.3946197487,396.144,0.0,35,0.0
9,0,3,28970.985600000007,6472.290461538461,245611.6923076923,90554.62452678141,10732.967364716964,14566.054130701754,115853.64602220013,0.0,0.0,38629.720546571596,0.0,0.0,322835.61778332083,206981.97176112072,406.6675200000001,0.0,37,0.0
7,0,4,22905.362658461545,6472.290461538461,245611.6923076923,85031.2477209428,10716.475757573358,14637.513606140346,110385.2370846565,0.0,0.0,69689.83435861493,0.0,0.0,286307.0950337339,175921.85794907738,429.408,0.0,37,0.0
5,0,5,16862.480196923083,6122.436923076923,232335.38461538462,87807.04803662449,10608.470938362425,14628.308548245614,113043.82752323252,0.0,0.0,74159.92903341961,0.0,0.0,271219.28310519754,158175.455581965,454.5072,0.0,35,0.0
3,1,6,11194.55047384616,0.0,0.0,84982.77061434375,10693.418996498953,14763.392324561399,110439.5819354041,84000.0,126637.94406412158,0.0,46391383.21923647,0.0,321077.5259995257,210637.94406412158,788.23584,0.0,0,-46.391383219236474
3,1,7,11982.78631384616,4723.022769230769,179230.15384615384,85986.18983175584,10551.754537368377,15309.599851754381,111847.5442208786,0.0,0.0,38523.12339980068,0.0,0.0,252554.57466723176,140707.03044635316,776.5631999999999,0.0,27,0.0
2,1,8,8036.32674461539,6822.144,258888.0,84086.47588357603,10205.677110637433,15594.137738596493,109886.29073280995,0.0,0.0,103014.00533394827,0.0,0.0,265760.2853988617,155873.99466605173,808.43616,0.0,39,0.0
0,2,9,2022.6189046153902,2022.6189046153902,76754.72153300622,87138.50521512776,10242.880464036181,15899.251240350874,113280.63691951481,59810.38559706231,0.0,0.0,5981038.559706232,0.0,249845.74404958336,136565.10713006853,1539.09504,0.0,20,-5.981038559706231
0,2,10,1539.09504,1539.09504,58405.86723404255,88685.74475373808,9824.855155326186,16000.966926315783,114511.56683538006,73027.18052603537,0.0,0.0,7302718.052603537,0.0,245944.61459545797,131433.04776007793,1306.12608,0.0,9,-7.302718052603537
0,1,11,1306.12608,1306.12608,49565.11744680851,92209.90206906515,9278.029588771047,15795.58666754386,117283.51832538006,81959.82120730814,0.0,0.0,8195982.120730814,0.0,248808.4569794967,131524.93865411665,830.3904,0.0,35,-8.195982120730813
0,3,12,830.3904,830.3904,31511.810638297873,92859.18840188251,9169.003791343186,18456.2665437649,120484.4587369906,84000.0,20896.051221398986,0.0,14668815.366419695,0.0,256892.32059668744,136407.86185969686,2645.9395200000004,0.0,30,-14.668815366419695
0,3,13,2645.9395200000004,1574.3409230769232,59743.384615384624,95290.58732603819,8530.480186850396,33050.70162164341,136871.76913453202,36201.25599710681,0.0,0.0,3620125.599710681,0.0,232816.40974702346,95944.64061249144,3412.76544,0.0,9,-3.620125599710681
1,2,14,4484.364036923077,4484.364036923077,170173.48751227497,99999.6553362952,7882.442787928107,33192.07652152284,141074.17464574613,0.0,0.0,64624.87108461061,0.0,0.0,246622.79107341048,105548.61642766435,1951.0848,0.0,28,0.0
0,2,15,1951.0848,1049.5606153846154,39828.92307692308,95416.92842546562,8111.724699108436,33118.516723145774,136647.16984771984,72712.14288250626,0.0,0.0,7271214.288250626,0.0,249188.23580714918,112541.06595942934,2060.2512,0.0,6,-7.271214288250626
0,1,16,2961.7753846153846,1749.2676923076922,66381.53846153845,100470.00745115177,7424.9501238408375,23369.852297572706,131264.80987256533,54106.0404420648,0.0,0.0,5410604.04420648,0.0,251752.38877616858,120487.57890360325,1064.0246399999999,0.0,10,-5.41060404420648
0,1,17,2276.5323323076923,1224.4873846153846,46467.07692307692,98434.05050166651,6757.079140633997,21224.44183295923,126415.57147525974,80626.54039690807,0.0,0.0,8062654.0396908065,0.0,253509.18879524473,127093.61731998499,1184.5691686956523,0.0,7,-8.062654039690807
0,1,18,2236.61411638796,2236.61411638796,84875.45196399346,98975.04493142634,6723.902763309068,25968.47947897232,131667.42717370772,42969.140310960705,0.0,0.0,4296914.031096071,0.0,259512.0194486619,127844.59227495416,1270.08,0.0,26,-4.296914031096071
0,1,19,1270.08,1270.08,48197.23404255319,98037.6221467726,6354.5806597072415,34253.7348904101,138645.93769688995,82815.65958410462,0.0,0.0,8281565.958410462,0.0,269658.83132354775,131012.89362665781,1361.1471026086958,0.0,18,-8.281565958410463
0,1,20,1361.1471026086958,1361.1471026086958,51653.0655319149,97409.03202198535,5966.749727093678,35096.533702179564,138472.3154512586,84000.0,7597.241059603461,0.0,10679172.317881038,0.0,281722.62204277696,143250.30659151837,1686.84768,0.0,17,-10.679172317881038
0,0,21,1686.84768,1686.84768,64012.81212765958,98814.04396127017,5886.59032116912,34915.35802257658,139615.99230501588,78111.90231618001,0.0,0.0,7811190.231618001,0.0,281740.7067488555,142124.7144438396,710.3980799999999,0.0,10,-7.811190231618001
0,0,22,710.3980799999999,710.3980799999999,26958.31957446808,98220.28704362443,5700.530551199278,35017.87632551271,138938.69392033643,84000.0,26627.54731505974,0.0,16388264.194517922,0.0,276524.56080986426,137585.86688952782,789.02208,0.0,26,-16.388264194517923
0,0,23,789.02208,0.0,0.0,98854.63909287953,5691.159953817383,35550.51846960261,140096.31751629955,84000.0,53984.819781055034,0.0,24595445.93431651,0.0,278081.1372973546,137984.81978105503,959.2864278260871,0.0,0,-24.59544593431651
0,0,24,1748.308507826087,1748.308507826087,66345.13914893617,104690.69883044781,5569.164730104099,36640.267961321035,146900.13152187294,77080.50440656222,0.0,0.0,7708050.440656222,0.0,290325.77507737133,143425.6435554984,1122.1538086956523,0.0,25,-7.708050440656223
0,0,25,1122.1538086956523,1122.1538086956523,42583.70319148937,104382.0148129037,5429.313546577172,36310.39745348857,146121.72581296944,84000.0,56820.238263270614,0.0,25446071.478981186,0.0,329525.6672677294,183403.94145475997,1460.71296,0.0,39,-25.446071478981185
0,0,26,1460.71296,1460.71296,55431.40936170213,106816.05281652318,5738.184090648205,34600.92987232152,147155.16677949292,84000.0,27236.39919132131,0.0,16570919.757396393,0.0,313822.97533251636,166667.80855302344,1561.5936,0.0,25,-16.570919757396393
0,0,27,1561.5936,1561.5936,59259.64680851064,105570.85574992995,5961.318488980013,35113.18863366362,146645.3628725736,84000.0,19351.577366553713,0.0,14205473.209966114,0.0,309256.58704763796,162611.22417506436,1653.64416,0.0,22,-14.205473209966113
