volumen_discreto,hidrologia,tiempo,volumen,turbinado,energia_turbinada,energia_eolica,energia_solar,energia_biomasa,energia_renovable,energia_termico_bajo,energia_termico_alto,energia_exportada,costo_termico,ingreso_exportacion,demanda,demanda_residual,aportes,vertimiento,action,reward
15,2,0,45000.0,6472.290461538461,245611.6923076923,89498.12267082525,10847.177165782274,14205.472175438588,114550.7720120461,0.0,0.0,97357.73660002774,0.0,0.0,262804.7277197107,148253.95570766457,1156.0752,0.0,37,0.0
13,2,1,39683.78473846154,6297.363692307693,238973.5384615385,92140.0921373727,11271.621322419545,14859.639049122809,118271.35250891506,0.0,0.0,97558.4832846031,0.0,0.0,259686.40768585046,141415.0551769354,1056.16224,0.0,36,0.0
11,3,2,34442.583286153844,6122.436923076923,232335.38461538462,90659.82803868594,11002.30343492352,14518.368923684202,116180.50039729367,0.0,0.0,63745.98999563593,0.0,0.0,284769.89501704235,168589.3946197487,1979.02656,0.0,35,0.0
10,3,3,30299.17292307692,6472.290461538461,245611.6923076923,90554.62452678141,10732.967364716964,14566.054130701754,115853.64602220013,0.0,0.0,38629.720546571596,0.0,0.0,322835.61778332083,206981.97176112072,2056.0176,0.0,37,0.0
8,4,4,25882.900061538458,6647.217230769231,252249.84615384616,85031.2477209428,10716.475757573358,14637.513606140346,110385.2370846565,0.0,0.0,76327.98820476877,0.0,0.0,286307.0950337339,175921.85794907738,5447.312639999999,0.0,38,0.0
8,2,5,24682.995470769227,4373.169230769231,165953.84615384616,87807.04803662449,10608.470938362425,14628.308548245614,113043.82752323252,0.0,0.0,7778.390571881144,0.0,0.0,271219.28310519754,158175.455581965,1355.2358400000003,0.0,25,0.0
7,1,6,21665.062079999996,6472.290461538461,245611.6923076923,84982.77061434375,10693.418996498953,14763.392324561399,110439.5819354041,0.0,0.0,34973.748243570735,0.0,0.0,321077.5259995257,210637.94406412158,726.72768,0.0,37,0.0
5,0,7,15919.499298461535,4023.3156923076926,152677.53846153847,85986.18983175584,10551.754537368377,15309.599851754381,111847.5442208786,0.0,0.0,11970.508015185304,0.0,0.0,252554.57466723176,140707.03044635316,404.97407999999996,0.0,23,0.0
4,0,8,12301.157686153841,6822.144,258888.0,84086.47588357603,10205.677110637433,15594.137738596493,109886.29073280995,0.0,0.0,103014.00533394827,0.0,0.0,265760.2853988617,155873.99466605173,464.90975999999995,0.0,39,0.0
1,1,9,5943.923446153841,5943.923446153841,225561.12171303853,87138.50521512776,10242.880464036181,15899.251240350874,113280.63691951481,0.0,0.0,88996.01458297,0.0,0.0,249845.74404958336,136565.10713006853,865.34784,0.0,35,0.0
0,1,10,865.34784,865.34784,32838.38212765958,88685.74475373808,9824.855155326186,16000.966926315783,114511.56683538006,84000.0,14594.665632418357,0.0,12778399.689725507,0.0,245944.61459545797,131433.04776007793,806.01696,0.0,34,-12.778399689725507
0,1,11,806.01696,806.01696,30586.88276595745,92209.90206906515,9278.029588771047,15795.58666754386,117283.51832538006,84000.0,16938.0558881592,0.0,13481416.76644776,0.0,248808.4569794967,131524.93865411665,845.2684800000001,0.0,35,-13.48141676644776
0,3,12,845.2684800000001,845.2684800000001,32076.40680851064,92859.18840188251,9169.003791343186,18456.2665437649,120484.4587369906,84000.0,20331.455051186218,0.0,14499436.515355866,0.0,256892.32059668744,136407.86185969686,2605.7808,0.0,30,-14.499436515355866
0,2,13,2605.7808,1399.4141538461538,53105.230769230766,95290.58732603819,8530.480186850396,33050.70162164341,136871.76913453202,42839.40984326067,0.0,0.0,4283940.984326067,0.0,232816.40974702346,95944.64061249144,1679.4691200000002,0.0,8,-4.283940984326067
0,2,14,2885.8357661538466,2885.8357661538466,109512.23689034372,99999.6553362952,7882.442787928107,33192.07652152284,141074.17464574613,0.0,0.0,3963.6204626793624,0.0,0.0,246622.79107341048,105548.61642766435,1933.848,0.0,38,0.0
0,3,15,1933.848,1933.848,73386.02659574468,95416.92842546562,8111.724699108436,33118.516723145774,136647.16984771984,39155.03936368466,0.0,0.0,3915503.9363684654,0.0,249188.23580714918,112541.06595942934,4243.155839999999,0.0,25,-3.9155039363684656
1,2,16,4243.155839999999,3673.462153846154,139401.23076923078,100470.00745115177,7424.9501238408375,23369.852297572706,131264.80987256533,0.0,0.0,18913.65186562753,0.0,0.0,251752.38877616858,120487.57890360325,2361.56256,0.0,21,0.0
0,2,17,2931.2562461538455,2099.121230769231,79657.84615384616,98434.05050166651,6757.079140633997,21224.44183295923,126415.57147525974,47435.77116613883,0.0,0.0,4743577.1166138835,0.0,253509.18879524473,127093.61731998499,2789.0352000000003,0.0,12,-4.743577116613883
1,4,18,3621.170215384615,3621.170215384615,137416.8464811784,98975.04493142634,6723.902763309068,25968.47947897232,131667.42717370772,0.0,0.0,9572.254206224228,0.0,0.0,259512.0194486619,127844.59227495416,10073.669759999999,0.0,27,0.0
3,3,19,10073.669759999999,3498.5353846153844,132763.0769230769,98037.6221467726,6354.5806597072415,34253.7348904101,138645.93769688995,0.0,0.0,1750.183296419098,0.0,0.0,269658.83132354775,131012.89362665781,4593.758400000001,0.0,20,0.0
3,2,20,11168.892775384615,3848.388923076923,146039.38461538462,97409.03202198535,5966.749727093678,35096.533702179564,138472.3154512586,0.0,0.0,2789.0780238662555,0.0,0.0,281722.62204277696,143250.30659151837,3339.64512,0.0,22,0.0
3,1,21,10660.148972307692,5422.729846153846,205782.76923076922,98814.04396127017,5886.59032116912,34915.35802257658,139615.99230501588,0.0,0.0,63658.05478692963,0.0,0.0,281740.7067488555,142124.7144438396,1929.4329599999999,0.0,31,0.0
2,1,22,7166.852086153846,3848.388923076923,146039.38461538462,98220.28704362443,5700.530551199278,35017.87632551271,138938.69392033643,0.0,0.0,8453.5177258568,0.0,0.0,276524.56080986426,137585.86688952782,1964.20896,0.0,22,0.0
1,1,23,5282.6721230769235,5282.6721230769235,200467.83248772507,98854.63909287953,5691.159953817383,35550.51846960261,140096.31751629955,0.0,0.0,62483.01270667004,0.0,0.0,278081.1372973546,137984.81978105503,1963.05984,0.0,34,0.0
0,1,24,1963.05984,1963.05984,74494.5629787234,104690.69883044781,5569.164730104099,36640.267961321035,146900.13152187294,68931.08057677498,0.0,0.0,6893108.057677498,0.0,290325.77507737133,143425.6435554984,2491.7155199999997,0.0,25,-6.893108057677498
0,0,25,2491.7155199999997,2491.7155199999997,94556.08787234042,104382.0148129037,5429.313546577172,36310.39745348857,146121.72581296944,84000.0,4847.853582419557,0.0,9854356.074725866,0.0,329525.6672677294,183403.94145475997,1372.9564799999998,0.0,39,-9.854356074725866
0,0,26,1372.9564799999998,1372.9564799999998,52101.20999999999,106816.05281652318,5738.184090648205,34600.92987232152,147155.16677949292,84000.0,30566.598553023447,0.0,17569979.56590703,0.0,313822.97533251636,166667.80855302344,1483.63488,0.0,25,-17.56997956590703
0,3,27,1483.63488,1483.63488,56301.25468085107,105570.85574992995,5961.318488980013,35113.18863366362,146645.3628725736,84000.0,22309.969494213292,0.0,15092990.848263986,0.0,309256.58704763796,162611.22417506436,5522.247360000001,0.0,10,-15.092990848263986
1,2,28,5522.247360000001,5522.247360000001,209559.27851063834,108730.43283364398,5763.893484376082,34304.426268943746,148798.75258696382,0.0,0.0,56153.187655947404,0.0,0.0,302204.84344165475,153406.09085469093,3674.7648,0.0,34,0.0
